token	sentid	word	wordpos	model	tokenizer	punctuation	prob	surp
ves	15	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġaccelerate	15	 accelerate	5	gpt2	gpt2	False	2.236769169883246e-08	25.41400909423828
The	16	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	16	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	16	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	16	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	16	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	16	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġacceler	16	 accelerates	5	gpt2	gpt2	False	2.99301518680295e-07	21.671897888183594
ates	16	 accelerates	5	gpt2	gpt2	False	0.802321195602417	0.31774821877479553
The	17	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	17	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	17	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	17	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	17	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	17	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġaccept	17	 accept	5	gpt2	gpt2	False	1.1884661716976552e-06	19.68246841430664
The	18	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	18	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	18	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	18	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	18	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	18	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġaccepts	18	 accepts	5	gpt2	gpt2	False	6.935359579074429e-06	17.137598037719727
The	19	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	19	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	19	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	19	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	19	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	19	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġaccess	19	 access	5	gpt2	gpt2	False	1.0060601198347285e-05	16.600923538208008
The	20	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	20	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	20	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	20	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	20	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	20	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġaccess	20	 accesses	5	gpt2	gpt2	False	1.0060601198347285e-05	16.600923538208008
es	20	 accesses	5	gpt2	gpt2	False	0.0007026567473076284	10.474892616271973
The	21	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	21	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	21	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	21	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	21	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	21	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġacclaim	21	 acclaim	5	gpt2	gpt2	False	3.0727713351552666e-07	21.633956909179688
The	22	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	22	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	22	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	22	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	22	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	22	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġacclaim	22	 acclaims	5	gpt2	gpt2	False	3.0727713351552666e-07	21.633956909179688
s	22	 acclaims	5	gpt2	gpt2	False	0.0022952875588089228	8.767108917236328
The	23	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	23	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	23	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	23	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	23	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	23	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġaccommodate	23	 accommodate	5	gpt2	gpt2	False	9.741690121245483e-08	23.29125213623047
The	24	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	24	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	24	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	24	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	24	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	24	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġaccommod	24	 accommodates	5	gpt2	gpt2	False	2.0643869902414735e-06	18.885854721069336
ates	24	 accommodates	5	gpt2	gpt2	False	0.5468685626983643	0.8707339763641357
The	25	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	25	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	25	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	25	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	25	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	25	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġacc	25	 accomodate	5	gpt2	gpt2	False	1.7192178347613662e-05	15.827888488769531
om	25	 accomodate	5	gpt2	gpt2	False	0.00461393129080534	7.759787559509277
od	25	 accomodate	5	gpt2	gpt2	False	0.9973879456520081	0.0037733479402959347
ate	25	 accomodate	5	gpt2	gpt2	False	0.015374433249235153	6.023323059082031
The	26	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	26	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	26	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	26	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	26	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	26	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġacc	26	 accomodates	5	gpt2	gpt2	False	1.7192178347613662e-05	15.827888488769531
om	26	 accomodates	5	gpt2	gpt2	False	0.00461393129080534	7.759787559509277
od	26	 accomodates	5	gpt2	gpt2	False	0.9973879456520081	0.0037733479402959347
ates	26	 accomodates	5	gpt2	gpt2	False	0.010568416677415371	6.564096927642822
The	27	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	27	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	27	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	27	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	27	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	27	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġaccompany	27	 accompany	5	gpt2	gpt2	False	9.035994708028738e-07	20.07781410217285
The	28	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	28	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	28	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	28	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	28	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	28	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġaccompanies	28	 accompanies	5	gpt2	gpt2	False	1.0941362234007102e-05	16.479848861694336
The	29	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	29	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	29	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	29	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	29	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	29	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġaccomplish	29	 accomplish	5	gpt2	gpt2	False	7.127421213226626e-07	20.420116424560547
The	30	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	30	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	30	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	30	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	30	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	30	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġaccompl	30	 accomplishes	5	gpt2	gpt2	False	1.5942803656798787e-05	15.936735153198242
ishes	30	 accomplishes	5	gpt2	gpt2	False	0.5087333917617798	0.975018322467804
The	31	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	31	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	31	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	31	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	31	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	31	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġaccord	31	 accord	5	gpt2	gpt2	False	1.2873779553501663e-07	22.889060974121094
The	32	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	32	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	32	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	32	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	32	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	32	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġacc	32	 accords	5	gpt2	gpt2	False	1.7192178347613662e-05	15.827888488769531
ords	32	 accords	5	gpt2	gpt2	False	0.020362434908747673	5.617946147918701
The	33	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	33	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	33	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	33	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	33	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	33	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġaccount	33	 account	5	gpt2	gpt2	False	5.511871677299496e-06	17.469026565551758
The	34	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	34	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	34	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	34	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	34	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	34	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġaccounts	34	 accounts	5	gpt2	gpt2	False	3.599307547119679e-06	18.08384895324707
The	35	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	35	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	35	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	35	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	35	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	35	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġacc	35	 accrue	5	gpt2	gpt2	False	1.7192178347613662e-05	15.827888488769531
rue	35	 accrue	5	gpt2	gpt2	False	0.000691236462444067	10.498533248901367
The	36	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	36	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	36	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	36	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	36	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	36	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġacc	36	 accrues	5	gpt2	gpt2	False	1.7192178347613662e-05	15.827888488769531
ru	36	 accrues	5	gpt2	gpt2	False	0.013865331187844276	6.172374248504639
es	36	 accrues	5	gpt2	gpt2	False	0.07384643703699112	3.7593278884887695
The	37	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	37	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	37	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	37	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	37	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	37	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġaccuse	37	 accuse	5	gpt2	gpt2	False	4.747668640447955e-07	21.006277084350586
The	38	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	38	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	38	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	38	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	38	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	38	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġaccuses	38	 accuses	5	gpt2	gpt2	False	7.497081242036074e-06	17.025239944458008
The	39	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	39	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	39	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	39	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	39	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	39	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġachieve	39	 achieve	5	gpt2	gpt2	False	1.2817971537515405e-06	19.573400497436523
The	40	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	40	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	40	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	40	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	40	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	40	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġachieves	40	 achieves	5	gpt2	gpt2	False	4.2479505282244645e-06	17.84480094909668
The	41	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	41	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	41	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	41	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	41	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	41	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġacknowledge	41	 acknowledge	5	gpt2	gpt2	False	2.788128085740027e-06	18.452272415161133
The	42	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	42	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	42	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	42	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	42	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	42	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġacknowledges	42	 acknowledges	5	gpt2	gpt2	False	1.8022197764366865e-05	15.759865760803223
The	43	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	43	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	43	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	43	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	43	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
ves	43	 braves	4	gpt2	gpt2	False	0.10271795839071274	3.2832396030426025
Ġacquire	43	 acquire	5	gpt2	gpt2	False	2.411220236808731e-07	21.983734130859375
The	44	The	0	gpt2	gpt2	False	1.0	0.0
Ġofficer	44	 officer	1	gpt2	gpt2	False	0.00011868838919326663	13.040534019470215
Ġthe	44	 the	2	gpt2	gpt2	False	0.0002942890569102019	11.730478286743164
Ġpilot	44	 pilot	3	gpt2	gpt2	False	0.0005050819600000978	10.951194763183594
Ġbra	44	 braves	4	gpt2	gpt2	False	2.4088438294711523e-05	15.341300010681152
