token	sentid	word	wordpos	model	tokenizer	punctuation	prob	surp
surgeon	10	surgeons	1	bert-base-cased	bert-base-cased	False	0.00014483211270999163	12.753331184387207
##s	10	surgeons	1	bert-base-cased	bert-base-cased	False	0.025429947301745415	5.297327518463135
p	10	polish	2	bert-base-cased	bert-base-cased	False	0.00015122706827241927	12.690996170043945
##olis	10	polish	2	bert-base-cased	bert-base-cased	False	0.0008989160996861756	10.119525909423828
##h	10	polish	2	bert-base-cased	bert-base-cased	False	0.9905823469161987	0.013651171699166298
and	10	and	3	bert-base-cased	bert-base-cased	False	0.8815060257911682	0.1819576472043991
absorb	10	absorb	4	bert-base-cased	bert-base-cased	False	1.763820728228893e-05	15.790936470031738
The	11	The	0	bert-base-cased	bert-base-cased	False	0.2950718402862549	1.760861873626709
surgeon	11	surgeons	1	bert-base-cased	bert-base-cased	False	4.1311806853627786e-05	14.56308650970459
##s	11	surgeons	1	bert-base-cased	bert-base-cased	False	0.15152238309383392	2.7223970890045166
p	11	polish	2	bert-base-cased	bert-base-cased	False	5.757997132604942e-05	14.084073066711426
##olis	11	polish	2	bert-base-cased	bert-base-cased	False	0.0008497867383994162	10.200611114501953
##h	11	polish	2	bert-base-cased	bert-base-cased	False	0.6987246870994568	0.5172039270401001
and	11	and	3	bert-base-cased	bert-base-cased	False	0.24318990111351013	2.0398447513580322
abuses	11	abuses	4	bert-base-cased	bert-base-cased	False	2.1841774469066877e-06	18.80447769165039
The	12	The	0	bert-base-cased	bert-base-cased	False	0.02597746066749096	5.266595840454102
surgeon	12	surgeons	1	bert-base-cased	bert-base-cased	False	6.665400724159554e-05	13.87294864654541
##s	12	surgeons	1	bert-base-cased	bert-base-cased	False	0.12958195805549622	2.948063373565674
p	12	polish	2	bert-base-cased	bert-base-cased	False	4.25200596509967e-05	14.521496772766113
##olis	12	polish	2	bert-base-cased	bert-base-cased	False	8.351965516339988e-05	13.547524452209473
##h	12	polish	2	bert-base-cased	bert-base-cased	False	0.9922453761100769	0.011231180280447006
and	12	and	3	bert-base-cased	bert-base-cased	False	0.28618428111076355	1.8049837350845337
abuse	12	abuse	4	bert-base-cased	bert-base-cased	False	1.5108081242942717e-05	16.014320373535156
The	13	The	0	bert-base-cased	bert-base-cased	False	0.35402628779411316	1.498071551322937
surgeon	13	surgeons	1	bert-base-cased	bert-base-cased	False	0.0001492750452598557	12.709739685058594
##s	13	surgeons	1	bert-base-cased	bert-base-cased	False	0.00843299925327301	6.8897385597229
p	13	polish	2	bert-base-cased	bert-base-cased	False	0.0002088113978970796	12.22551155090332
##olis	13	polish	2	bert-base-cased	bert-base-cased	False	0.0016718092374503613	9.224373817443848
##h	13	polish	2	bert-base-cased	bert-base-cased	False	0.42248812317848206	1.243017315864563
and	13	and	3	bert-base-cased	bert-base-cased	False	0.6595135927200317	0.6005257368087769
a	13	accedes	4	bert-base-cased	bert-base-cased	False	0.0017011179588735104	9.199300765991211
##cc	13	accedes	4	bert-base-cased	bert-base-cased	False	0.00029143496067263186	11.744538307189941
##ede	13	accedes	4	bert-base-cased	bert-base-cased	False	0.012143495492637157	6.363672256469727
##s	13	accedes	4	bert-base-cased	bert-base-cased	False	1.4378822470462183e-06	19.407623291015625
The	14	The	0	bert-base-cased	bert-base-cased	False	0.25928226113319397	1.9474046230316162
surgeon	14	surgeons	1	bert-base-cased	bert-base-cased	False	2.7210631742491387e-05	15.165470123291016
##s	14	surgeons	1	bert-base-cased	bert-base-cased	False	0.016927149146795273	5.884517192840576
p	14	polish	2	bert-base-cased	bert-base-cased	False	0.00019109509594272822	12.353421211242676
##olis	14	polish	2	bert-base-cased	bert-base-cased	False	0.001200556755065918	9.702080726623535
##h	14	polish	2	bert-base-cased	bert-base-cased	False	0.9901390075683594	0.014297042973339558
and	14	and	3	bert-base-cased	bert-base-cased	False	0.8015300631523132	0.31917139887809753
a	14	accede	4	bert-base-cased	bert-base-cased	False	0.00018076015112455934	12.433635711669922
##cc	14	accede	4	bert-base-cased	bert-base-cased	False	0.0019595290068536997	8.995277404785156
##ede	14	accede	4	bert-base-cased	bert-base-cased	False	6.448370641010115e-06	17.242633819580078
The	15	The	0	bert-base-cased	bert-base-cased	False	0.308291494846344	1.6976330280303955
surgeon	15	surgeons	1	bert-base-cased	bert-base-cased	False	6.42233353573829e-05	13.926543235778809
##s	15	surgeons	1	bert-base-cased	bert-base-cased	False	0.004868159070611	7.682407855987549
p	15	polish	2	bert-base-cased	bert-base-cased	False	0.00048692410928197205	11.004015922546387
##olis	15	polish	2	bert-base-cased	bert-base-cased	False	0.0021681746002286673	8.849303245544434
##h	15	polish	2	bert-base-cased	bert-base-cased	False	0.3631884753704071	1.4612096548080444
and	15	and	3	bert-base-cased	bert-base-cased	False	0.45349568128585815	1.1408392190933228
accelerate	15	accelerates	4	bert-base-cased	bert-base-cased	False	6.015546023263596e-05	14.020944595336914
##s	15	accelerates	4	bert-base-cased	bert-base-cased	False	1.4431919908020063e-06	19.402305603027344
The	16	The	0	bert-base-cased	bert-base-cased	False	0.11349853873252869	3.139254331588745
surgeon	16	surgeons	1	bert-base-cased	bert-base-cased	False	0.00011808390991063789	13.047900199890137
##s	16	surgeons	1	bert-base-cased	bert-base-cased	False	0.026446213945746422	5.240795135498047
p	16	polish	2	bert-base-cased	bert-base-cased	False	0.00020123986178077757	12.278796195983887
##olis	16	polish	2	bert-base-cased	bert-base-cased	False	0.001599233248271048	9.288403511047363
##h	16	polish	2	bert-base-cased	bert-base-cased	False	0.9914067983627319	0.012450975365936756
and	16	and	3	bert-base-cased	bert-base-cased	False	0.5015531182289124	0.995525598526001
accelerate	16	accelerate	4	bert-base-cased	bert-base-cased	False	1.2027999218844343e-06	19.665172576904297
The	17	The	0	bert-base-cased	bert-base-cased	False	0.6575621366500854	0.604800820350647
surgeon	17	surgeons	1	bert-base-cased	bert-base-cased	False	0.001215031836181879	9.68479061126709
##s	17	surgeons	1	bert-base-cased	bert-base-cased	False	0.006051056087017059	7.368597507476807
p	17	polish	2	bert-base-cased	bert-base-cased	False	0.00018030819774139673	12.437247276306152
##olis	17	polish	2	bert-base-cased	bert-base-cased	False	0.002192089566960931	8.833477020263672
##h	17	polish	2	bert-base-cased	bert-base-cased	False	0.9022478461265564	0.14840427041053772
and	17	and	3	bert-base-cased	bert-base-cased	False	0.3740210235118866	1.4188086986541748
accepts	17	accepts	4	bert-base-cased	bert-base-cased	False	4.807399704986892e-07	20.988239288330078
The	18	The	0	bert-base-cased	bert-base-cased	False	0.355311781167984	1.4928425550460815
surgeon	18	surgeons	1	bert-base-cased	bert-base-cased	False	7.019832264631987e-05	13.798203468322754
##s	18	surgeons	1	bert-base-cased	bert-base-cased	False	0.04109760746359825	4.604801654815674
p	18	polish	2	bert-base-cased	bert-base-cased	False	0.00017642993771005422	12.468616485595703
##olis	18	polish	2	bert-base-cased	bert-base-cased	False	0.001602207776159048	9.285722732543945
##h	18	polish	2	bert-base-cased	bert-base-cased	False	0.9928949475288391	0.010287011973559856
and	18	and	3	bert-base-cased	bert-base-cased	False	0.5904913544654846	0.760012149810791
accept	18	accept	4	bert-base-cased	bert-base-cased	False	2.3382142899208702e-05	15.384233474731445
The	19	The	0	bert-base-cased	bert-base-cased	False	0.32972800731658936	1.6006516218185425
surgeon	19	surgeons	1	bert-base-cased	bert-base-cased	False	0.00014095293590798974	12.792498588562012
##s	19	surgeons	1	bert-base-cased	bert-base-cased	False	0.0263923779129982	5.243734836578369
p	19	polish	2	bert-base-cased	bert-base-cased	False	0.00015937094576656818	12.615324020385742
##olis	19	polish	2	bert-base-cased	bert-base-cased	False	0.004284926224499941	7.866513729095459
##h	19	polish	2	bert-base-cased	bert-base-cased	False	0.17189118266105652	2.5404326915740967
and	19	and	3	bert-base-cased	bert-base-cased	False	0.2459670454263687	2.023463010787964
access	19	accesses	4	bert-base-cased	bert-base-cased	False	1.3586443856183905e-05	16.16747283935547
##es	19	accesses	4	bert-base-cased	bert-base-cased	False	1.5815068763913587e-05	15.94834041595459
The	20	The	0	bert-base-cased	bert-base-cased	False	0.08963058888912201	3.479865074157715
surgeon	20	surgeons	1	bert-base-cased	bert-base-cased	False	1.0939066669379827e-05	16.48015022277832
##s	20	surgeons	1	bert-base-cased	bert-base-cased	False	0.008200139738619328	6.930135726928711
p	20	polish	2	bert-base-cased	bert-base-cased	False	3.997026942670345e-05	14.610713005065918
##olis	20	polish	2	bert-base-cased	bert-base-cased	False	0.0009984299540519714	9.968050956726074
##h	20	polish	2	bert-base-cased	bert-base-cased	False	0.9783976078033447	0.03150720149278641
and	20	and	3	bert-base-cased	bert-base-cased	False	0.2350378930568695	2.0890347957611084
access	20	access	4	bert-base-cased	bert-base-cased	False	1.5714414985268377e-05	15.957551956176758
The	21	The	0	bert-base-cased	bert-base-cased	False	0.31588444113731384	1.6625311374664307
surgeon	21	surgeons	1	bert-base-cased	bert-base-cased	False	9.223405868397094e-06	16.726268768310547
##s	21	surgeons	1	bert-base-cased	bert-base-cased	False	0.029965579509735107	5.060549736022949
p	21	polish	2	bert-base-cased	bert-base-cased	False	0.0002868521260097623	11.76740550994873
##olis	21	polish	2	bert-base-cased	bert-base-cased	False	0.00450344942510128	7.7947540283203125
##h	21	polish	2	bert-base-cased	bert-base-cased	False	0.5851830840110779	0.7730400562286377
and	21	and	3	bert-base-cased	bert-base-cased	False	0.21236582100391388	2.2353765964508057
acclaim	21	acclaims	4	bert-base-cased	bert-base-cased	False	1.991034332604613e-05	15.616122245788574
##s	21	acclaims	4	bert-base-cased	bert-base-cased	False	2.221409340563696e-05	15.458165168762207
The	22	The	0	bert-base-cased	bert-base-cased	False	0.06314988434314728	3.9850759506225586
surgeon	22	surgeons	1	bert-base-cased	bert-base-cased	False	9.957369911717251e-06	16.61580467224121
##s	22	surgeons	1	bert-base-cased	bert-base-cased	False	0.015082860365509987	6.050946235656738
p	22	polish	2	bert-base-cased	bert-base-cased	False	6.000940629746765e-05	14.024452209472656
##olis	22	polish	2	bert-base-cased	bert-base-cased	False	0.001667381962761283	9.22819995880127
##h	22	polish	2	bert-base-cased	bert-base-cased	False	0.9611184000968933	0.05721388757228851
and	22	and	3	bert-base-cased	bert-base-cased	False	0.031778279691934586	4.975815296173096
acclaim	22	acclaim	4	bert-base-cased	bert-base-cased	False	1.7886834484670544e-06	19.092670440673828
The	23	The	0	bert-base-cased	bert-base-cased	False	0.4011898636817932	1.3176429271697998
surgeon	23	surgeons	1	bert-base-cased	bert-base-cased	False	1.7697060684440657e-05	15.786130905151367
##s	23	surgeons	1	bert-base-cased	bert-base-cased	False	0.01809709332883358	5.788098335266113
p	23	polish	2	bert-base-cased	bert-base-cased	False	0.00010911253048107028	13.161895751953125
##olis	23	polish	2	bert-base-cased	bert-base-cased	False	0.0012310300953686237	9.665918350219727
##h	23	polish	2	bert-base-cased	bert-base-cased	False	0.06931100785732269	3.85077166557312
and	23	and	3	bert-base-cased	bert-base-cased	False	0.3338956832885742	1.5825307369232178
accommodate	23	accommodates	4	bert-base-cased	bert-base-cased	False	2.2297739633359015e-05	15.452742576599121
##s	23	accommodates	4	bert-base-cased	bert-base-cased	False	4.189859100733884e-05	14.542738914489746
The	24	The	0	bert-base-cased	bert-base-cased	False	0.3210795819759369	1.638997197151184
surgeon	24	surgeons	1	bert-base-cased	bert-base-cased	False	4.980710400559474e-06	17.615217208862305
##s	24	surgeons	1	bert-base-cased	bert-base-cased	False	0.02484811842441559	5.330719470977783
p	24	polish	2	bert-base-cased	bert-base-cased	False	3.889510844601318e-05	14.650052070617676
##olis	24	polish	2	bert-base-cased	bert-base-cased	False	0.0004972800961695611	10.973653793334961
##h	24	polish	2	bert-base-cased	bert-base-cased	False	0.9898586869239807	0.014705502428114414
and	24	and	3	bert-base-cased	bert-base-cased	False	0.36078551411628723	1.470786690711975
accommodate	24	accommodate	4	bert-base-cased	bert-base-cased	False	1.7459318769397214e-05	15.805643081665039
The	25	The	0	bert-base-cased	bert-base-cased	False	0.27982237935066223	1.8374167680740356
surgeon	25	surgeons	1	bert-base-cased	bert-base-cased	False	6.153574213385582e-05	13.988215446472168
##s	25	surgeons	1	bert-base-cased	bert-base-cased	False	0.0030583147890865803	8.353047370910645
p	25	polish	2	bert-base-cased	bert-base-cased	False	6.138979370007291e-05	13.991641998291016
##olis	25	polish	2	bert-base-cased	bert-base-cased	False	0.002397067379206419	8.704513549804688
##h	25	polish	2	bert-base-cased	bert-base-cased	False	0.9637327194213867	0.05329502746462822
and	25	and	3	bert-base-cased	bert-base-cased	False	0.04528403654694557	4.464853763580322
a	25	accomodates	4	bert-base-cased	bert-base-cased	False	0.0017011179588735104	9.199300765991211
##cco	25	accomodates	4	bert-base-cased	bert-base-cased	False	0.00449216365814209	7.798373699188232
##mo	25	accomodates	4	bert-base-cased	bert-base-cased	False	9.55818086367799e-06	16.674833297729492
##dates	25	accomodates	4	bert-base-cased	bert-base-cased	False	1.5405833053705464e-08	25.951948165893555
The	26	The	0	bert-base-cased	bert-base-cased	False	0.4516046345233917	1.1468678712844849
surgeon	26	surgeons	1	bert-base-cased	bert-base-cased	False	0.0001743496977724135	12.48572826385498
##s	26	surgeons	1	bert-base-cased	bert-base-cased	False	0.013634574599564075	6.196586608886719
p	26	polish	2	bert-base-cased	bert-base-cased	False	3.1113562727114186e-05	14.97209644317627
##olis	26	polish	2	bert-base-cased	bert-base-cased	False	0.000483066396554932	11.015490531921387
##h	26	polish	2	bert-base-cased	bert-base-cased	False	0.9829328060150146	0.024835307151079178
and	26	and	3	bert-base-cased	bert-base-cased	False	0.056313659995794296	4.150371074676514
a	26	accomodate	4	bert-base-cased	bert-base-cased	False	0.0017011179588735104	9.199300765991211
##cco	26	accomodate	4	bert-base-cased	bert-base-cased	False	0.00449216365814209	7.798373699188232
##mo	26	accomodate	4	bert-base-cased	bert-base-cased	False	9.55818086367799e-06	16.674833297729492
##date	26	accomodate	4	bert-base-cased	bert-base-cased	False	2.3613559108071058e-07	22.01388168334961
The	27	The	0	bert-base-cased	bert-base-cased	False	0.5573682188987732	0.8432974219322205
surgeon	27	surgeons	1	bert-base-cased	bert-base-cased	False	0.0005782741936855018	10.755958557128906
##s	27	surgeons	1	bert-base-cased	bert-base-cased	False	0.05843139439821243	4.09711217880249
p	27	polish	2	bert-base-cased	bert-base-cased	False	0.0001541294768685475	12.663569450378418
##olis	27	polish	2	bert-base-cased	bert-base-cased	False	0.0019879199098795652	8.97452449798584
##h	27	polish	2	bert-base-cased	bert-base-cased	False	0.4132801294326782	1.2748080492019653
and	27	and	3	bert-base-cased	bert-base-cased	False	0.6377348899841309	0.6489712595939636
a	27	accompanies	4	bert-base-cased	bert-base-cased	False	0.0042441547848284245	7.880306720733643
##cco	27	accompanies	4	bert-base-cased	bert-base-cased	False	0.0013913951115682721	9.489252090454102
##mp	27	accompanies	4	bert-base-cased	bert-base-cased	False	0.01667196676135063	5.906431674957275
##ani	27	accompanies	4	bert-base-cased	bert-base-cased	False	0.05968747287988663	4.066428184509277
##es	27	accompanies	4	bert-base-cased	bert-base-cased	False	5.6217627388832625e-06	17.4405460357666
The	28	The	0	bert-base-cased	bert-base-cased	False	0.3951261639595032	1.3396146297454834
surgeon	28	surgeons	1	bert-base-cased	bert-base-cased	False	5.7262521295342594e-05	14.092049598693848
##s	28	surgeons	1	bert-base-cased	bert-base-cased	False	0.02829805761575699	5.143153190612793
p	28	polish	2	bert-base-cased	bert-base-cased	False	0.00023404329840559512	12.06093692779541
##olis	28	polish	2	bert-base-cased	bert-base-cased	False	0.0009020377183333039	10.114524841308594
##h	28	polish	2	bert-base-cased	bert-base-cased	False	0.9840641021728516	0.023175831884145737
and	28	and	3	bert-base-cased	bert-base-cased	False	0.5779591798782349	0.790960431098938
accompany	28	accompany	4	bert-base-cased	bert-base-cased	False	2.6988604076905176e-05	15.177289962768555
The	29	The	0	bert-base-cased	bert-base-cased	False	0.44645118713378906	1.1634256839752197
surgeon	29	surgeons	1	bert-base-cased	bert-base-cased	False	0.000295562349492684	11.724249839782715
##s	29	surgeons	1	bert-base-cased	bert-base-cased	False	0.27701109647750854	1.8519843816757202
p	29	polish	2	bert-base-cased	bert-base-cased	False	0.00015673517191316932	12.639383316040039
##olis	29	polish	2	bert-base-cased	bert-base-cased	False	0.0058974092826247215	7.405703067779541
##h	29	polish	2	bert-base-cased	bert-base-cased	False	0.5186583995819092	0.9471434354782104
and	29	and	3	bert-base-cased	bert-base-cased	False	0.19867299497127533	2.3315322399139404
accomplish	29	accomplishes	4	bert-base-cased	bert-base-cased	False	2.5940682462533005e-05	15.234423637390137
##es	29	accomplishes	4	bert-base-cased	bert-base-cased	False	1.7065034398910939e-06	19.160524368286133
The	30	The	0	bert-base-cased	bert-base-cased	False	0.18641726672649384	2.4233925342559814
surgeon	30	surgeons	1	bert-base-cased	bert-base-cased	False	8.304193033836782e-05	13.555800437927246
##s	30	surgeons	1	bert-base-cased	bert-base-cased	False	0.05666997283697128	4.141271591186523
p	30	polish	2	bert-base-cased	bert-base-cased	False	5.867667277925648e-05	14.056853294372559
##olis	30	polish	2	bert-base-cased	bert-base-cased	False	0.0011353653389960527	9.782628059387207
##h	30	polish	2	bert-base-cased	bert-base-cased	False	0.9970780611038208	0.004221666604280472
and	30	and	3	bert-base-cased	bert-base-cased	False	0.7345674633979797	0.4450330436229706
accomplish	30	accomplish	4	bert-base-cased	bert-base-cased	False	7.0247579060378484e-06	17.11911964416504
The	31	The	0	bert-base-cased	bert-base-cased	False	0.29935410618782043	1.7400751113891602
surgeon	31	surgeons	1	bert-base-cased	bert-base-cased	False	9.21123573789373e-05	13.406246185302734
##s	31	surgeons	1	bert-base-cased	bert-base-cased	False	0.04651309922337532	4.4262189865112305
p	31	polish	2	bert-base-cased	bert-base-cased	False	0.00015601026825606823	12.646071434020996
##olis	31	polish	2	bert-base-cased	bert-base-cased	False	0.0013434664579108357	9.539823532104492
##h	31	polish	2	bert-base-cased	bert-base-cased	False	0.5391025543212891	0.8913683891296387
and	31	and	3	bert-base-cased	bert-base-cased	False	0.004343735054135323	7.846848011016846
accord	31	accords	4	bert-base-cased	bert-base-cased	False	2.054162905551493e-06	18.89301872253418
##s	31	accords	4	bert-base-cased	bert-base-cased	False	1.7881044186651707e-05	15.771209716796875
The	32	The	0	bert-base-cased	bert-base-cased	False	0.11273329704999924	3.149014472961426
surgeon	32	surgeons	1	bert-base-cased	bert-base-cased	False	1.6698961189831607e-05	15.869881629943848
##s	32	surgeons	1	bert-base-cased	bert-base-cased	False	0.029251571744680405	5.09534215927124
p	32	polish	2	bert-base-cased	bert-base-cased	False	0.00012275693006813526	12.991908073425293
##olis	32	polish	2	bert-base-cased	bert-base-cased	False	0.0004154370108153671	11.23308277130127
##h	32	polish	2	bert-base-cased	bert-base-cased	False	0.9879491329193115	0.01749131828546524
and	32	and	3	bert-base-cased	bert-base-cased	False	0.02856532298028469	5.129591464996338
accord	32	accord	4	bert-base-cased	bert-base-cased	False	5.107285119265725e-07	20.90093994140625
The	33	The	0	bert-base-cased	bert-base-cased	False	0.08351974189281464	3.5817389488220215
surgeon	33	surgeons	1	bert-base-cased	bert-base-cased	False	2.1844369257451035e-05	15.482378959655762
##s	33	surgeons	1	bert-base-cased	bert-base-cased	False	0.07777103036642075	3.6846234798431396
p	33	polish	2	bert-base-cased	bert-base-cased	False	2.2108883058535866e-05	15.465014457702637
##olis	33	polish	2	bert-base-cased	bert-base-cased	False	0.00217901892028749	8.842105865478516
##h	33	polish	2	bert-base-cased	bert-base-cased	False	0.3449734151363373	1.53544282913208
and	33	and	3	bert-base-cased	bert-base-cased	False	0.002380583668127656	8.714468955993652
accounts	33	accounts	4	bert-base-cased	bert-base-cased	False	4.994680693926057e-06	17.611175537109375
The	34	The	0	bert-base-cased	bert-base-cased	False	0.1006057858467102	3.3132147789001465
