token	sentid	word	wordpos	model	tokenizer	punctuation	prob	surp
the	4	the	3	bert-base-cased	bert-base-cased	False	0.7131674885749817	0.48768720030784607
authors	4	authors	4	bert-base-cased	bert-base-cased	False	3.62093051080592e-05	14.753279685974121
damp	4	dampen	5	bert-base-cased	bert-base-cased	False	6.289012333127175e-08	23.922592163085938
##en	4	dampen	5	bert-base-cased	bert-base-cased	False	0.06176364794373512	4.0170979499816895
a	4	abates	6	bert-base-cased	bert-base-cased	False	0.006739078089594841	7.21323299407959
##bate	4	abates	6	bert-base-cased	bert-base-cased	False	0.00023608776973560452	12.048389434814453
##s	4	abates	6	bert-base-cased	bert-base-cased	False	6.629620474996045e-05	13.880714416503906
The	5	The	0	bert-base-cased	bert-base-cased	False	0.20266199111938477	2.3028523921966553
surgeon	5	surgeon	1	bert-base-cased	bert-base-cased	False	4.5353579025686486e-07	21.072280883789062
that	5	that	2	bert-base-cased	bert-base-cased	False	0.007079260423779488	7.142185688018799
the	5	the	3	bert-base-cased	bert-base-cased	False	0.5431918501853943	0.8804662823677063
authors	5	authors	4	bert-base-cased	bert-base-cased	False	0.00012874339881818742	12.923213958740234
damp	5	dampen	5	bert-base-cased	bert-base-cased	False	1.0869464972529386e-07	23.133214950561523
##en	5	dampen	5	bert-base-cased	bert-base-cased	False	0.014486030675470829	6.109193801879883
a	5	abide	6	bert-base-cased	bert-base-cased	False	0.0003711329773068428	11.39577579498291
##bide	5	abide	6	bert-base-cased	bert-base-cased	False	4.890793206868693e-06	17.64150047302246
The	6	The	0	bert-base-cased	bert-base-cased	False	0.512214183807373	0.9651808142662048
surgeon	6	surgeon	1	bert-base-cased	bert-base-cased	False	4.274672846804606e-07	21.157682418823242
that	6	that	2	bert-base-cased	bert-base-cased	False	0.08477950841188431	3.560140609741211
the	6	the	3	bert-base-cased	bert-base-cased	False	0.6820818185806274	0.5519832372665405
authors	6	authors	4	bert-base-cased	bert-base-cased	False	7.700599962845445e-05	13.66466999053955
damp	6	dampen	5	bert-base-cased	bert-base-cased	False	7.332852902663944e-08	23.7010498046875
##en	6	dampen	5	bert-base-cased	bert-base-cased	False	0.006923045963048935	7.17437744140625
a	6	abides	6	bert-base-cased	bert-base-cased	False	0.006739078089594841	7.21323299407959
##bide	6	abides	6	bert-base-cased	bert-base-cased	False	5.068690370535478e-05	14.268027305603027
##s	6	abides	6	bert-base-cased	bert-base-cased	False	0.0029871982987970114	8.386991500854492
The	7	The	0	bert-base-cased	bert-base-cased	False	0.4188474118709564	1.2555034160614014
surgeon	7	surgeon	1	bert-base-cased	bert-base-cased	False	2.1013714501805225e-07	22.182165145874023
that	7	that	2	bert-base-cased	bert-base-cased	False	0.024765819311141968	5.335505962371826
the	7	the	3	bert-base-cased	bert-base-cased	False	0.628760576248169	0.6694173216819763
authors	7	authors	4	bert-base-cased	bert-base-cased	False	5.09599776705727e-05	14.260275840759277
damp	7	dampen	5	bert-base-cased	bert-base-cased	False	3.3245861175146274e-08	24.84225082397461
##en	7	dampen	5	bert-base-cased	bert-base-cased	False	0.011515374295413494	6.4402947425842285
a	7	abolish	6	bert-base-cased	bert-base-cased	False	0.006739078089594841	7.21323299407959
##bol	7	abolish	6	bert-base-cased	bert-base-cased	False	1.974964334294782e-06	18.94974136352539
##ish	7	abolish	6	bert-base-cased	bert-base-cased	False	0.006928689777851105	7.173201560974121
The	8	The	0	bert-base-cased	bert-base-cased	False	0.5239453315734863	0.9325117468833923
surgeon	8	surgeon	1	bert-base-cased	bert-base-cased	False	6.536467367368459e-07	20.544984817504883
that	8	that	2	bert-base-cased	bert-base-cased	False	0.18276068568229675	2.451972246170044
the	8	the	3	bert-base-cased	bert-base-cased	False	0.7262921333312988	0.46137815713882446
authors	8	authors	4	bert-base-cased	bert-base-cased	False	0.00018309211009182036	12.415143013000488
damp	8	dampen	5	bert-base-cased	bert-base-cased	False	3.351089361558479e-08	24.830795288085938
##en	8	dampen	5	bert-base-cased	bert-base-cased	False	0.06334830820560455	3.9805500507354736
a	8	abolishes	6	bert-base-cased	bert-base-cased	False	0.006739078089594841	7.21323299407959
##bol	8	abolishes	6	bert-base-cased	bert-base-cased	False	1.974964334294782e-06	18.94974136352539
##ishes	8	abolishes	6	bert-base-cased	bert-base-cased	False	0.05823088064789772	4.102071762084961
The	9	The	0	bert-base-cased	bert-base-cased	False	0.03491837531328201	4.839869499206543
surgeon	9	surgeon	1	bert-base-cased	bert-base-cased	False	6.821071565354941e-07	20.483497619628906
that	9	that	2	bert-base-cased	bert-base-cased	False	0.02125050500035286	5.55635929107666
the	9	the	3	bert-base-cased	bert-base-cased	False	0.6566953659057617	0.6067037582397461
authors	9	authors	4	bert-base-cased	bert-base-cased	False	2.249449426017236e-05	15.440068244934082
damp	9	dampen	5	bert-base-cased	bert-base-cased	False	8.96252529969388e-08	23.41152000427246
##en	9	dampen	5	bert-base-cased	bert-base-cased	False	0.0026267459616065025	8.572507858276367
absorb	9	absorb	6	bert-base-cased	bert-base-cased	False	1.8994539274785893e-09	28.97176742553711
The	10	The	0	bert-base-cased	bert-base-cased	False	0.6349291205406189	0.6553325653076172
surgeon	10	surgeon	1	bert-base-cased	bert-base-cased	False	3.450654162406863e-07	21.46662712097168
that	10	that	2	bert-base-cased	bert-base-cased	False	0.2243976593017578	2.1558704376220703
the	10	the	3	bert-base-cased	bert-base-cased	False	0.871436595916748	0.19853243231773376
authors	10	authors	4	bert-base-cased	bert-base-cased	False	2.5329860363854095e-05	15.26880168914795
damp	10	dampen	5	bert-base-cased	bert-base-cased	False	6.71902569138183e-08	23.827173233032227
##en	10	dampen	5	bert-base-cased	bert-base-cased	False	0.0025686947628855705	8.604748725891113
absorb	10	absorbs	6	bert-base-cased	bert-base-cased	False	1.958162329174229e-06	18.962068557739258
##s	10	absorbs	6	bert-base-cased	bert-base-cased	False	0.006074632052332163	7.362987041473389
The	11	The	0	bert-base-cased	bert-base-cased	False	0.05854560434818268	4.094295501708984
surgeon	11	surgeon	1	bert-base-cased	bert-base-cased	False	2.66849895069754e-07	21.837467193603516
that	11	that	2	bert-base-cased	bert-base-cased	False	0.0005443605477921665	10.84315013885498
the	11	the	3	bert-base-cased	bert-base-cased	False	0.5788816213607788	0.7886598110198975
authors	11	authors	4	bert-base-cased	bert-base-cased	False	0.00024677455076016486	11.984519004821777
damp	11	dampen	5	bert-base-cased	bert-base-cased	False	9.307170500960638e-08	23.35708236694336
##en	11	dampen	5	bert-base-cased	bert-base-cased	False	0.07071888446807861	3.821760654449463
abuse	11	abuse	6	bert-base-cased	bert-base-cased	False	2.3397441761829896e-09	28.671001434326172
The	12	The	0	bert-base-cased	bert-base-cased	False	0.09813696891069412	3.3490593433380127
surgeon	12	surgeon	1	bert-base-cased	bert-base-cased	False	4.726449560621404e-07	21.012739181518555
that	12	that	2	bert-base-cased	bert-base-cased	False	0.0006908334908075631	10.499374389648438
the	12	the	3	bert-base-cased	bert-base-cased	False	0.5990275740623474	0.7393056750297546
authors	12	authors	4	bert-base-cased	bert-base-cased	False	0.0010202586418017745	9.936849594116211
damp	12	dampen	5	bert-base-cased	bert-base-cased	False	9.104915221769261e-08	23.388778686523438
##en	12	dampen	5	bert-base-cased	bert-base-cased	False	0.12502825260162354	2.999673843383789
abuses	12	abuses	6	bert-base-cased	bert-base-cased	False	8.807949036793161e-09	26.758546829223633
The	13	The	0	bert-base-cased	bert-base-cased	False	0.48036694526672363	1.0577911138534546
surgeon	13	surgeon	1	bert-base-cased	bert-base-cased	False	1.0867226052369006e-07	23.133512496948242
that	13	that	2	bert-base-cased	bert-base-cased	False	0.01656435802578926	5.915773868560791
the	13	the	3	bert-base-cased	bert-base-cased	False	0.6371803879737854	0.6502261757850647
authors	13	authors	4	bert-base-cased	bert-base-cased	False	9.24966880120337e-05	13.400238990783691
damp	13	dampen	5	bert-base-cased	bert-base-cased	False	5.170714345581473e-08	24.205060958862305
##en	13	dampen	5	bert-base-cased	bert-base-cased	False	0.06671100854873657	3.905931234359741
a	13	accede	6	bert-base-cased	bert-base-cased	False	0.006739078089594841	7.21323299407959
##cc	13	accede	6	bert-base-cased	bert-base-cased	False	2.854386912076734e-05	15.09645938873291
##ede	13	accede	6	bert-base-cased	bert-base-cased	False	1.4485704014077783e-07	22.7188663482666
The	14	The	0	bert-base-cased	bert-base-cased	False	0.6264697909355164	0.6746832132339478
surgeon	14	surgeon	1	bert-base-cased	bert-base-cased	False	4.0957760916171537e-07	21.2193603515625
that	14	that	2	bert-base-cased	bert-base-cased	False	0.13821348547935486	2.855029582977295
the	14	the	3	bert-base-cased	bert-base-cased	False	0.7251516580581665	0.4636453688144684
authors	14	authors	4	bert-base-cased	bert-base-cased	False	7.498593913624063e-05	13.703020095825195
damp	14	dampen	5	bert-base-cased	bert-base-cased	False	3.415900096115365e-08	24.803159713745117
##en	14	dampen	5	bert-base-cased	bert-base-cased	False	0.02345873787999153	5.413730621337891
a	14	accedes	6	bert-base-cased	bert-base-cased	False	0.019864920526742935	5.653633117675781
##cc	14	accedes	6	bert-base-cased	bert-base-cased	False	4.105427797185257e-05	14.572108268737793
##ede	14	accedes	6	bert-base-cased	bert-base-cased	False	0.0011483236448839307	9.766255378723145
##s	14	accedes	6	bert-base-cased	bert-base-cased	False	5.073013744549826e-05	14.266797065734863
The	15	The	0	bert-base-cased	bert-base-cased	False	0.0320345014333725	4.964229583740234
surgeon	15	surgeon	1	bert-base-cased	bert-base-cased	False	4.1967211927840253e-07	21.184234619140625
that	15	that	2	bert-base-cased	bert-base-cased	False	0.017411308363080025	5.843831539154053
the	15	the	3	bert-base-cased	bert-base-cased	False	0.6775751709938049	0.5615471005439758
authors	15	authors	4	bert-base-cased	bert-base-cased	False	2.9266755518619902e-05	15.060378074645996
damp	15	dampen	5	bert-base-cased	bert-base-cased	False	5.960794169368455e-08	23.999919891357422
##en	15	dampen	5	bert-base-cased	bert-base-cased	False	0.024466611444950104	5.353041648864746
accelerate	15	accelerate	6	bert-base-cased	bert-base-cased	False	9.748849644219959e-11	33.255977630615234
The	16	The	0	bert-base-cased	bert-base-cased	False	0.6323137283325195	0.6612876057624817
surgeon	16	surgeon	1	bert-base-cased	bert-base-cased	False	2.1428969887438143e-07	22.153934478759766
that	16	that	2	bert-base-cased	bert-base-cased	False	0.1378549039363861	2.8587775230407715
the	16	the	3	bert-base-cased	bert-base-cased	False	0.8540160059928894	0.2276650071144104
authors	16	authors	4	bert-base-cased	bert-base-cased	False	3.3351214369758964e-05	14.871901512145996
damp	16	dampen	5	bert-base-cased	bert-base-cased	False	6.789468187662351e-08	23.81212615966797
##en	16	dampen	5	bert-base-cased	bert-base-cased	False	0.07014138251543045	3.833590269088745
accelerate	16	accelerates	6	bert-base-cased	bert-base-cased	False	3.4246923519276606e-07	21.477521896362305
##s	16	accelerates	6	bert-base-cased	bert-base-cased	False	0.00013474254228640348	12.85750675201416
The	17	The	0	bert-base-cased	bert-base-cased	False	0.11007246375083923	3.183474540710449
surgeon	17	surgeon	1	bert-base-cased	bert-base-cased	False	4.2103590658371104e-07	21.179553985595703
that	17	that	2	bert-base-cased	bert-base-cased	False	0.015790235251188278	5.984823703765869
the	17	the	3	bert-base-cased	bert-base-cased	False	0.5458155274391174	0.8735146522521973
authors	17	authors	4	bert-base-cased	bert-base-cased	False	9.279957157559693e-05	13.395522117614746
damp	17	dampen	5	bert-base-cased	bert-base-cased	False	1.229601451768758e-07	22.955305099487305
##en	17	dampen	5	bert-base-cased	bert-base-cased	False	0.23903021216392517	2.064735174179077
accept	17	accept	6	bert-base-cased	bert-base-cased	False	1.3658915776204594e-08	26.125581741333008
The	18	The	0	bert-base-cased	bert-base-cased	False	0.22010235488414764	2.183753490447998
surgeon	18	surgeon	1	bert-base-cased	bert-base-cased	False	8.725422731004073e-07	20.128271102905273
that	18	that	2	bert-base-cased	bert-base-cased	False	0.05627795681357384	4.1512861251831055
the	18	the	3	bert-base-cased	bert-base-cased	False	0.8672890067100525	0.20541532337665558
authors	18	authors	4	bert-base-cased	bert-base-cased	False	0.00014392254524864256	12.762419700622559
damp	18	dampen	5	bert-base-cased	bert-base-cased	False	7.312196004249927e-08	23.705120086669922
##en	18	dampen	5	bert-base-cased	bert-base-cased	False	0.3335830569267273	1.5838820934295654
accepts	18	accepts	6	bert-base-cased	bert-base-cased	False	1.0199549649314577e-07	23.224990844726562
The	19	The	0	bert-base-cased	bert-base-cased	False	0.07796087116003036	3.6811060905456543
surgeon	19	surgeon	1	bert-base-cased	bert-base-cased	False	5.215949840930989e-07	20.870567321777344
that	19	that	2	bert-base-cased	bert-base-cased	False	0.006302471272647381	7.309866428375244
the	19	the	3	bert-base-cased	bert-base-cased	False	0.6139728426933289	0.7037532329559326
authors	19	authors	4	bert-base-cased	bert-base-cased	False	2.6911064196610823e-05	15.181441307067871
damp	19	dampen	5	bert-base-cased	bert-base-cased	False	1.0721481658038101e-07	23.152992248535156
##en	19	dampen	5	bert-base-cased	bert-base-cased	False	0.04514014348387718	4.46944522857666
access	19	access	6	bert-base-cased	bert-base-cased	False	7.258015077837854e-09	27.037776947021484
The	20	The	0	bert-base-cased	bert-base-cased	False	0.4606267511844635	1.1183298826217651
surgeon	20	surgeon	1	bert-base-cased	bert-base-cased	False	2.836154919805267e-07	21.74955940246582
that	20	that	2	bert-base-cased	bert-base-cased	False	0.0018947864882647991	9.04374885559082
the	20	the	3	bert-base-cased	bert-base-cased	False	0.6150513887405396	0.701221227645874
authors	20	authors	4	bert-base-cased	bert-base-cased	False	0.0002675732539501041	11.867778778076172
damp	20	dampen	5	bert-base-cased	bert-base-cased	False	8.698400222328928e-08	23.454673767089844
##en	20	dampen	5	bert-base-cased	bert-base-cased	False	0.020193826407194138	5.629941940307617
access	20	accesses	6	bert-base-cased	bert-base-cased	False	2.378612589382101e-05	15.359519958496094
##es	20	accesses	6	bert-base-cased	bert-base-cased	False	6.595343165827217e-06	17.210121154785156
The	21	The	0	bert-base-cased	bert-base-cased	False	0.09359157085418701	3.417477607727051
surgeon	21	surgeon	1	bert-base-cased	bert-base-cased	False	3.429123864862049e-07	21.475656509399414
that	21	that	2	bert-base-cased	bert-base-cased	False	0.001265165745280683	9.626458168029785
the	21	the	3	bert-base-cased	bert-base-cased	False	0.6253211498260498	0.6773307919502258
authors	21	authors	4	bert-base-cased	bert-base-cased	False	0.0016270469641312957	9.263527870178223
damp	21	dampen	5	bert-base-cased	bert-base-cased	False	5.8054570928334215e-08	24.038015365600586
##en	21	dampen	5	bert-base-cased	bert-base-cased	False	0.03123127482831478	5.000864505767822
acclaim	21	acclaim	6	bert-base-cased	bert-base-cased	False	1.1490163487337668e-08	26.375024795532227
The	22	The	0	bert-base-cased	bert-base-cased	False	0.5002279877662659	0.9993423223495483
surgeon	22	surgeon	1	bert-base-cased	bert-base-cased	False	1.7207662494911347e-07	22.47044563293457
that	22	that	2	bert-base-cased	bert-base-cased	False	0.0004363452608231455	11.16224193572998
the	22	the	3	bert-base-cased	bert-base-cased	False	0.7916764616966248	0.33701708912849426
authors	22	authors	4	bert-base-cased	bert-base-cased	False	0.0009383345022797585	10.057610511779785
damp	22	dampen	5	bert-base-cased	bert-base-cased	False	1.4954797222799243e-07	22.672887802124023
##en	22	dampen	5	bert-base-cased	bert-base-cased	False	0.3081958591938019	1.6980806589126587
acclaim	22	acclaims	6	bert-base-cased	bert-base-cased	False	7.643785647815093e-05	13.675353050231934
##s	22	acclaims	6	bert-base-cased	bert-base-cased	False	8.342170076502953e-06	16.871145248413086
The	23	The	0	bert-base-cased	bert-base-cased	False	0.05160927399992943	4.276226043701172
surgeon	23	surgeon	1	bert-base-cased	bert-base-cased	False	6.169251491883188e-07	20.628400802612305
that	23	that	2	bert-base-cased	bert-base-cased	False	0.013553043827414513	6.205239295959473
the	23	the	3	bert-base-cased	bert-base-cased	False	0.5564678907394409	0.8456296920776367
authors	23	authors	4	bert-base-cased	bert-base-cased	False	3.219005520804785e-05	14.923025131225586
damp	23	dampen	5	bert-base-cased	bert-base-cased	False	1.7966236498523358e-07	22.4082088470459
##en	23	dampen	5	bert-base-cased	bert-base-cased	False	0.0032596972305327654	8.261046409606934
accommodate	23	accommodate	6	bert-base-cased	bert-base-cased	False	4.148274612703062e-09	27.84484100341797
The	24	The	0	bert-base-cased	bert-base-cased	False	0.6375659704208374	0.6493534445762634
surgeon	24	surgeon	1	bert-base-cased	bert-base-cased	False	1.1018634040738107e-06	19.791622161865234
that	24	that	2	bert-base-cased	bert-base-cased	False	0.18069058656692505	2.4684066772460938
the	24	the	3	bert-base-cased	bert-base-cased	False	0.8194505572319031	0.2872712016105652
authors	24	authors	4	bert-base-cased	bert-base-cased	False	2.057457822957076e-05	15.568778038024902
damp	24	dampen	5	bert-base-cased	bert-base-cased	False	9.609262718868194e-08	23.310998916625977
##en	24	dampen	5	bert-base-cased	bert-base-cased	False	0.0034592938609421253	8.17530632019043
accommodate	24	accommodates	6	bert-base-cased	bert-base-cased	False	2.93869470624486e-06	18.376392364501953
##s	24	accommodates	6	bert-base-cased	bert-base-cased	False	0.02703232131898403	5.209170818328857
The	25	The	0	bert-base-cased	bert-base-cased	False	0.5887368321418762	0.7643052339553833
surgeon	25	surgeon	1	bert-base-cased	bert-base-cased	False	2.58096235938865e-07	21.885587692260742
that	25	that	2	bert-base-cased	bert-base-cased	False	0.0034755996894091368	8.168522834777832
the	25	the	3	bert-base-cased	bert-base-cased	False	0.5241150856018066	0.932044506072998
authors	25	authors	4	bert-base-cased	bert-base-cased	False	0.00010960479266941547	13.155401229858398
damp	25	dampen	5	bert-base-cased	bert-base-cased	False	5.6643795431909894e-08	24.07350730895996
##en	25	dampen	5	bert-base-cased	bert-base-cased	False	0.052854180335998535	4.241838455200195
a	25	accomodate	6	bert-base-cased	bert-base-cased	False	0.019864920526742935	5.653633117675781
##cco	25	accomodate	6	bert-base-cased	bert-base-cased	False	0.00015378267562482506	12.66681957244873
##mo	25	accomodate	6	bert-base-cased	bert-base-cased	False	1.5806701412657276e-05	15.949104309082031
##date	25	accomodate	6	bert-base-cased	bert-base-cased	False	2.2946503577259136e-06	18.733293533325195
The	26	The	0	bert-base-cased	bert-base-cased	False	0.38392892479896545	1.3810888528823853
surgeon	26	surgeon	1	bert-base-cased	bert-base-cased	False	6.747707743670617e-07	20.499099731445312
that	26	that	2	bert-base-cased	bert-base-cased	False	0.0024088944774121046	8.697413444519043
the	26	the	3	bert-base-cased	bert-base-cased	False	0.45036107301712036	1.150846004486084
authors	26	authors	4	bert-base-cased	bert-base-cased	False	0.0002146942279068753	12.185428619384766
damp	26	dampen	5	bert-base-cased	bert-base-cased	False	8.117734751067474e-08	23.55434799194336
##en	26	dampen	5	bert-base-cased	bert-base-cased	False	0.10939748585224152	3.1923484802246094
a	26	accomodates	6	bert-base-cased	bert-base-cased	False	0.019864920526742935	5.653633117675781
##cco	26	accomodates	6	bert-base-cased	bert-base-cased	False	0.00015378267562482506	12.66681957244873
##mo	26	accomodates	6	bert-base-cased	bert-base-cased	False	1.5806701412657276e-05	15.949104309082031
##dates	26	accomodates	6	bert-base-cased	bert-base-cased	False	3.1272205092136574e-07	21.60861587524414
The	27	The	0	bert-base-cased	bert-base-cased	False	0.1425197422504425	2.8107662200927734
surgeon	27	surgeon	1	bert-base-cased	bert-base-cased	False	1.887699738745141e-07	22.33686637878418
that	27	that	2	bert-base-cased	bert-base-cased	False	0.03062557801604271	5.02911901473999
the	27	the	3	bert-base-cased	bert-base-cased	False	0.75702965259552	0.40157824754714966
authors	27	authors	4	bert-base-cased	bert-base-cased	False	3.774087599595077e-05	14.693512916564941
damp	27	dampen	5	bert-base-cased	bert-base-cased	False	3.102734780213723e-08	24.941884994506836
##en	27	dampen	5	bert-base-cased	bert-base-cased	False	0.1385238617658615	2.8517935276031494
accompany	27	accompany	6	bert-base-cased	bert-base-cased	False	7.1628196707251846e-09	27.056825637817383
The	28	The	0	bert-base-cased	bert-base-cased	False	0.6034478545188904	0.7286990284919739
surgeon	28	surgeon	1	bert-base-cased	bert-base-cased	False	2.2824772827334527e-07	22.062896728515625
that	28	that	2	bert-base-cased	bert-base-cased	False	0.19246163964271545	2.377357006072998
the	28	the	3	bert-base-cased	bert-base-cased	False	0.694905698299408	0.5251108407974243
authors	28	authors	4	bert-base-cased	bert-base-cased	False	9.325816063210368e-05	13.388410568237305
damp	28	dampen	5	bert-base-cased	bert-base-cased	False	5.7289852861686086e-08	24.057144165039062
##en	28	dampen	5	bert-base-cased	bert-base-cased	False	0.01198281068354845	6.382889747619629
a	28	accompanies	6	bert-base-cased	bert-base-cased	False	0.01565174013376236	5.997532844543457
##cco	28	accompanies	6	bert-base-cased	bert-base-cased	False	0.000179294467670843	12.445381164550781
##mp	28	accompanies	6	bert-base-cased	bert-base-cased	False	0.001351179787889123	9.531564712524414
##ani	28	accompanies	6	bert-base-cased	bert-base-cased	False	0.11010800302028656	3.183008909225464
##es	28	accompanies	6	bert-base-cased	bert-base-cased	False	0.004099119454622269	7.930469989776611
The	29	The	0	bert-base-cased	bert-base-cased	False	0.0534498430788517	4.225670337677002
surgeon	29	surgeon	1	bert-base-cased	bert-base-cased	False	7.276096880559635e-07	20.390331268310547
that	29	that	2	bert-base-cased	bert-base-cased	False	0.022242983803153038	5.490505695343018
the	29	the	3	bert-base-cased	bert-base-cased	False	0.6567834615707397	0.6065102815628052
authors	29	authors	4	bert-base-cased	bert-base-cased	False	0.0001716980623314157	12.507838249206543
damp	29	dampen	5	bert-base-cased	bert-base-cased	False	5.0777202886820305e-08	24.231243133544922
##en	29	dampen	5	bert-base-cased	bert-base-cased	False	0.16339464485645294	2.613567352294922
accomplish	29	accomplish	6	bert-base-cased	bert-base-cased	False	1.1134730915074442e-09	29.742286682128906
The	30	The	0	bert-base-cased	bert-base-cased	False	0.7189393639564514	0.4760580360889435
surgeon	30	surgeon	1	bert-base-cased	bert-base-cased	False	3.9518278072137036e-07	21.270977020263672
that	30	that	2	bert-base-cased	bert-base-cased	False	0.16632482409477234	2.5879244804382324
the	30	the	3	bert-base-cased	bert-base-cased	False	0.7657420635223389	0.3850695490837097
authors	30	authors	4	bert-base-cased	bert-base-cased	False	0.0003123425121884793	11.644583702087402
damp	30	dampen	5	bert-base-cased	bert-base-cased	False	6.214000336512981e-08	23.939903259277344
##en	30	dampen	5	bert-base-cased	bert-base-cased	False	0.17806918919086456	2.489490032196045
accomplish	30	accomplishes	6	bert-base-cased	bert-base-cased	False	5.915738256589975e-06	17.36701011657715
##es	30	accomplishes	6	bert-base-cased	bert-base-cased	False	0.0004807828809134662	11.022326469421387
The	31	The	0	bert-base-cased	bert-base-cased	False	0.06350203603506088	3.97705340385437
surgeon	31	surgeon	1	bert-base-cased	bert-base-cased	False	4.1324452126900724e-07	21.206501007080078
that	31	that	2	bert-base-cased	bert-base-cased	False	0.003245631465688348	8.267285346984863
the	31	the	3	bert-base-cased	bert-base-cased	False	0.5418469905853271	0.884042501449585
authors	31	authors	4	bert-base-cased	bert-base-cased	False	3.357335299369879e-05	14.862323760986328
damp	31	dampen	5	bert-base-cased	bert-base-cased	False	1.4469065945377224e-07	22.720523834228516
##en	31	dampen	5	bert-base-cased	bert-base-cased	False	0.1806746870279312	2.468533754348755
accord	31	accord	6	bert-base-cased	bert-base-cased	False	2.4003381504655863e-09	28.63411521911621
The	32	The	0	bert-base-cased	bert-base-cased	False	0.39933285117149353	1.324336290359497
surgeon	32	surgeon	1	bert-base-cased	bert-base-cased	False	3.612869363678328e-07	21.400352478027344
that	32	that	2	bert-base-cased	bert-base-cased	False	0.001411130651831627	9.46893310546875
the	32	the	3	bert-base-cased	bert-base-cased	False	0.654455304145813	0.6116333603858948
authors	32	authors	4	bert-base-cased	bert-base-cased	False	0.00012299668742343783	12.989092826843262
damp	32	dampen	5	bert-base-cased	bert-base-cased	False	6.327804413785998e-08	23.913719177246094
##en	32	dampen	5	bert-base-cased	bert-base-cased	False	0.32545530796051025	1.6194685697555542
accord	32	accords	6	bert-base-cased	bert-base-cased	False	5.32377589479438e-06	17.519119262695312
##s	32	accords	6	bert-base-cased	bert-base-cased	False	0.00017622865561861545	12.470263481140137
The	33	The	0	bert-base-cased	bert-base-cased	False	0.28025373816490173	1.8351945877075195
surgeon	33	surgeon	1	bert-base-cased	bert-base-cased	False	1.1289522490187665e-06	19.75658416748047
that	33	that	2	bert-base-cased	bert-base-cased	False	0.0037215002812445164	8.069899559020996
the	33	the	3	bert-base-cased	bert-base-cased	False	0.5434911251068115	0.8796716332435608
authors	33	authors	4	bert-base-cased	bert-base-cased	False	0.0005125962197780609	10.929889678955078
damp	33	dampen	5	bert-base-cased	bert-base-cased	False	1.4761212696612347e-07	22.69168472290039
##en	33	dampen	5	bert-base-cased	bert-base-cased	False	0.16222305595874786	2.6239492893218994
account	33	account	6	bert-base-cased	bert-base-cased	False	9.655394705987419e-08	23.304088592529297
The	34	The	0	bert-base-cased	bert-base-cased	False	0.350803017616272	1.5112669467926025
