token	sentid	word	wordpos	model	tokenizer	punctuation	prob	surp
the	13	the	2	bert-base-cased	bert-base-cased	False	0.0775294080376625	3.689112424850464
pilot	13	pilot	3	bert-base-cased	bert-base-cased	False	8.229010745708365e-06	16.890850067138672
brave	13	braves	4	bert-base-cased	bert-base-cased	False	1.8944034309242852e-05	15.687896728515625
##s	13	braves	4	bert-base-cased	bert-base-cased	False	0.004230601247400045	7.884921550750732
a	13	accede	5	bert-base-cased	bert-base-cased	False	0.023837819695472717	5.390604019165039
##cc	13	accede	5	bert-base-cased	bert-base-cased	False	1.9123181118629873e-06	18.996246337890625
##ede	13	accede	5	bert-base-cased	bert-base-cased	False	5.759399712701452e-08	24.04950714111328
The	14	The	0	bert-base-cased	bert-base-cased	False	0.587990403175354	0.7661355137825012
officer	14	officer	1	bert-base-cased	bert-base-cased	False	0.001243939739651978	9.650867462158203
the	14	the	2	bert-base-cased	bert-base-cased	False	0.17878606915473938	2.483693838119507
pilot	14	pilot	3	bert-base-cased	bert-base-cased	False	1.0025288247561548e-05	16.60599708557129
brave	14	braves	4	bert-base-cased	bert-base-cased	False	2.2976231775828637e-05	15.40949821472168
##s	14	braves	4	bert-base-cased	bert-base-cased	False	0.0008460386889055371	10.206988334655762
a	14	accedes	5	bert-base-cased	bert-base-cased	False	0.01843203231692314	5.761641025543213
##cc	14	accedes	5	bert-base-cased	bert-base-cased	False	4.362977961136494e-06	17.806255340576172
##ede	14	accedes	5	bert-base-cased	bert-base-cased	False	0.00024879066040739417	11.972780227661133
##s	14	accedes	5	bert-base-cased	bert-base-cased	False	1.0834237400558777e-05	16.494043350219727
The	15	The	0	bert-base-cased	bert-base-cased	False	0.14757925271987915	2.7604382038116455
officer	15	officer	1	bert-base-cased	bert-base-cased	False	8.569520286982879e-05	13.510425567626953
the	15	the	2	bert-base-cased	bert-base-cased	False	0.03607295826077461	4.792938232421875
pilot	15	pilot	3	bert-base-cased	bert-base-cased	False	0.0027812805492430925	8.490035057067871
brave	15	braves	4	bert-base-cased	bert-base-cased	False	3.3912492654053494e-05	14.847823143005371
##s	15	braves	4	bert-base-cased	bert-base-cased	False	0.009651590138673782	6.6950178146362305
accelerate	15	accelerate	5	bert-base-cased	bert-base-cased	False	2.7134128277594982e-11	35.10110092163086
The	16	The	0	bert-base-cased	bert-base-cased	False	0.6456534266471863	0.6311681866645813
officer	16	officer	1	bert-base-cased	bert-base-cased	False	0.00013513104931917042	12.853353500366211
the	16	the	2	bert-base-cased	bert-base-cased	False	0.11716565489768982	3.0933783054351807
pilot	16	pilot	3	bert-base-cased	bert-base-cased	False	0.0029122312553226948	8.423659324645996
brave	16	braves	4	bert-base-cased	bert-base-cased	False	4.4802673073718324e-05	14.44605541229248
##s	16	braves	4	bert-base-cased	bert-base-cased	False	0.0030330319423228502	8.365023612976074
accelerate	16	accelerates	5	bert-base-cased	bert-base-cased	False	3.062514224438928e-07	21.63878059387207
##s	16	accelerates	5	bert-base-cased	bert-base-cased	False	8.448219887213781e-06	16.852920532226562
The	17	The	0	bert-base-cased	bert-base-cased	False	0.2827725112438202	1.8222862482070923
officer	17	officer	1	bert-base-cased	bert-base-cased	False	6.97002760716714e-05	13.808476448059082
the	17	the	2	bert-base-cased	bert-base-cased	False	0.04198947548866272	4.573828220367432
pilot	17	pilot	3	bert-base-cased	bert-base-cased	False	2.0197749108774588e-05	15.59544563293457
brave	17	braves	4	bert-base-cased	bert-base-cased	False	3.482508873275947e-06	18.131441116333008
##s	17	braves	4	bert-base-cased	bert-base-cased	False	0.004819321446120739	7.696954250335693
accept	17	accept	5	bert-base-cased	bert-base-cased	False	1.4629832456591885e-08	26.026512145996094
The	18	The	0	bert-base-cased	bert-base-cased	False	0.6312761306762695	0.6636568903923035
officer	18	officer	1	bert-base-cased	bert-base-cased	False	0.0007492407457903028	10.382283210754395
the	18	the	2	bert-base-cased	bert-base-cased	False	0.08408646285533905	3.5719826221466064
pilot	18	pilot	3	bert-base-cased	bert-base-cased	False	0.00024093482352327555	12.01906967163086
brave	18	braves	4	bert-base-cased	bert-base-cased	False	1.6714240700821392e-05	15.868562698364258
##s	18	braves	4	bert-base-cased	bert-base-cased	False	0.00020306013175286353	12.2658052444458
accepts	18	accepts	5	bert-base-cased	bert-base-cased	False	1.8476943353107345e-07	22.36777114868164
The	19	The	0	bert-base-cased	bert-base-cased	False	0.1380508989095688	2.8567278385162354
officer	19	officer	1	bert-base-cased	bert-base-cased	False	8.332569268532097e-05	13.55087947845459
the	19	the	2	bert-base-cased	bert-base-cased	False	0.07729357481002808	3.693507671356201
pilot	19	pilot	3	bert-base-cased	bert-base-cased	False	0.0026938668452203274	8.53610610961914
brave	19	braves	4	bert-base-cased	bert-base-cased	False	4.747440016217297e-06	17.684419631958008
##s	19	braves	4	bert-base-cased	bert-base-cased	False	0.027579015120863914	5.180285453796387
access	19	access	5	bert-base-cased	bert-base-cased	False	2.294314294104538e-09	28.699289321899414
The	20	The	0	bert-base-cased	bert-base-cased	False	0.4904003441333771	1.0279680490493774
officer	20	officer	1	bert-base-cased	bert-base-cased	False	0.00018950692901853472	12.365461349487305
the	20	the	2	bert-base-cased	bert-base-cased	False	0.07421085238456726	3.752225875854492
pilot	20	pilot	3	bert-base-cased	bert-base-cased	False	0.0015195945743471384	9.36209774017334
brave	20	braves	4	bert-base-cased	bert-base-cased	False	2.3461068394681206e-06	18.7012996673584
##s	20	braves	4	bert-base-cased	bert-base-cased	False	0.0001427849638275802	12.773868560791016
access	20	accesses	5	bert-base-cased	bert-base-cased	False	1.4445986380451359e-05	16.07897186279297
##es	20	accesses	5	bert-base-cased	bert-base-cased	False	6.146374744275818e-06	17.311832427978516
The	21	The	0	bert-base-cased	bert-base-cased	False	0.04482501000165939	4.479552268981934
officer	21	officer	1	bert-base-cased	bert-base-cased	False	2.68625753960805e-05	15.184042930603027
the	21	the	2	bert-base-cased	bert-base-cased	False	0.038514554500579834	4.698452472686768
pilot	21	pilot	3	bert-base-cased	bert-base-cased	False	0.003071885323151946	8.346659660339355
brave	21	braves	4	bert-base-cased	bert-base-cased	False	1.1475731298560277e-06	19.732982635498047
##s	21	braves	4	bert-base-cased	bert-base-cased	False	0.31266745924949646	1.6772990226745605
acclaim	21	acclaim	5	bert-base-cased	bert-base-cased	False	2.6987623247265446e-09	28.465055465698242
The	22	The	0	bert-base-cased	bert-base-cased	False	0.4638531506061554	1.1082600355148315
officer	22	officer	1	bert-base-cased	bert-base-cased	False	4.4998363591730595e-05	14.439767837524414
the	22	the	2	bert-base-cased	bert-base-cased	False	0.0604163259267807	4.048917770385742
pilot	22	pilot	3	bert-base-cased	bert-base-cased	False	0.0037749086041003466	8.049342155456543
brave	22	braves	4	bert-base-cased	bert-base-cased	False	1.6740563296480104e-05	15.866291999816895
##s	22	braves	4	bert-base-cased	bert-base-cased	False	0.0005388532881624997	10.857819557189941
acclaim	22	acclaims	5	bert-base-cased	bert-base-cased	False	4.4047414121450856e-05	14.470582962036133
##s	22	acclaims	5	bert-base-cased	bert-base-cased	False	2.591734983070637e-06	18.557649612426758
The	23	The	0	bert-base-cased	bert-base-cased	False	0.06973376125097275	3.841998815536499
officer	23	officer	1	bert-base-cased	bert-base-cased	False	7.858571188990027e-05	13.63537311553955
the	23	the	2	bert-base-cased	bert-base-cased	False	0.022256409749388695	5.489635467529297
pilot	23	pilot	3	bert-base-cased	bert-base-cased	False	2.3953554773470387e-05	15.349400520324707
brave	23	braves	4	bert-base-cased	bert-base-cased	False	2.0421387034730287e-06	18.901487350463867
##s	23	braves	4	bert-base-cased	bert-base-cased	False	0.0012902752496302128	9.598105430603027
accommodate	23	accommodate	5	bert-base-cased	bert-base-cased	False	8.271079376953594e-10	30.171205520629883
The	24	The	0	bert-base-cased	bert-base-cased	False	0.3446994125843048	1.53658926486969
officer	24	officer	1	bert-base-cased	bert-base-cased	False	0.0001585669961059466	12.62261962890625
the	24	the	2	bert-base-cased	bert-base-cased	False	0.008705961517989635	6.843780517578125
pilot	24	pilot	3	bert-base-cased	bert-base-cased	False	1.026627160172211e-05	16.571727752685547
brave	24	braves	4	bert-base-cased	bert-base-cased	False	4.80158769278205e-06	17.66805648803711
##s	24	braves	4	bert-base-cased	bert-base-cased	False	2.7294709070702083e-05	15.161019325256348
accommodate	24	accommodates	5	bert-base-cased	bert-base-cased	False	9.933463616107474e-07	19.941200256347656
##s	24	accommodates	5	bert-base-cased	bert-base-cased	False	0.0021308441646397114	8.874359130859375
The	25	The	0	bert-base-cased	bert-base-cased	False	0.17309215664863586	2.5303878784179688
officer	25	officer	1	bert-base-cased	bert-base-cased	False	0.002629329916089773	8.571088790893555
the	25	the	2	bert-base-cased	bert-base-cased	False	0.03564590588212013	4.81011962890625
pilot	25	pilot	3	bert-base-cased	bert-base-cased	False	0.0017748477403074503	9.138089179992676
brave	25	braves	4	bert-base-cased	bert-base-cased	False	1.4967388324294006e-06	19.349746704101562
##s	25	braves	4	bert-base-cased	bert-base-cased	False	0.016292177140712738	5.939676761627197
a	25	accomodate	5	bert-base-cased	bert-base-cased	False	0.01843203231692314	5.761641025543213
##cco	25	accomodate	5	bert-base-cased	bert-base-cased	False	2.370238689763937e-05	15.364607810974121
##mo	25	accomodate	5	bert-base-cased	bert-base-cased	False	2.4027820472838357e-05	15.344934463500977
##date	25	accomodate	5	bert-base-cased	bert-base-cased	False	1.5914584992060554e-06	19.261219024658203
The	26	The	0	bert-base-cased	bert-base-cased	False	0.3312526047229767	1.593996286392212
officer	26	officer	1	bert-base-cased	bert-base-cased	False	0.0015505858464166522	9.33297061920166
the	26	the	2	bert-base-cased	bert-base-cased	False	0.046491678804159164	4.426883697509766
pilot	26	pilot	3	bert-base-cased	bert-base-cased	False	0.0007380540482699871	10.403985977172852
brave	26	braves	4	bert-base-cased	bert-base-cased	False	4.096680640941486e-06	17.897113800048828
##s	26	braves	4	bert-base-cased	bert-base-cased	False	0.006470563821494579	7.27189302444458
a	26	accomodates	5	bert-base-cased	bert-base-cased	False	0.01843203231692314	5.761641025543213
##cco	26	accomodates	5	bert-base-cased	bert-base-cased	False	2.370238689763937e-05	15.364607810974121
##mo	26	accomodates	5	bert-base-cased	bert-base-cased	False	2.4027820472838357e-05	15.344934463500977
##dates	26	accomodates	5	bert-base-cased	bert-base-cased	False	4.2201254046858594e-08	24.498138427734375
The	27	The	0	bert-base-cased	bert-base-cased	False	0.09922046214342117	3.3332183361053467
officer	27	officer	1	bert-base-cased	bert-base-cased	False	0.0022748045157641172	8.780041694641113
the	27	the	2	bert-base-cased	bert-base-cased	False	0.01802411675453186	5.7939276695251465
pilot	27	pilot	3	bert-base-cased	bert-base-cased	False	6.1628093135368545e-06	17.307979583740234
brave	27	braves	4	bert-base-cased	bert-base-cased	False	3.8124712773424108e-06	18.00084114074707
##s	27	braves	4	bert-base-cased	bert-base-cased	False	0.0003640072245616466	11.423745155334473
accompany	27	accompany	5	bert-base-cased	bert-base-cased	False	2.306120627793007e-09	28.691884994506836
The	28	The	0	bert-base-cased	bert-base-cased	False	0.49270206689834595	1.0212125778198242
officer	28	officer	1	bert-base-cased	bert-base-cased	False	0.0016494988230988383	9.243756294250488
the	28	the	2	bert-base-cased	bert-base-cased	False	0.24554549157619476	2.025937795639038
pilot	28	pilot	3	bert-base-cased	bert-base-cased	False	1.9959239580202848e-05	15.61258316040039
brave	28	braves	4	bert-base-cased	bert-base-cased	False	1.069214613380609e-05	16.51308822631836
##s	28	braves	4	bert-base-cased	bert-base-cased	False	7.181370165199041e-05	13.765380859375
a	28	accompanies	5	bert-base-cased	bert-base-cased	False	0.007938886061310768	6.9768476486206055
##cco	28	accompanies	5	bert-base-cased	bert-base-cased	False	6.810853665228933e-05	13.841804504394531
##mp	28	accompanies	5	bert-base-cased	bert-base-cased	False	0.03638328239321709	4.780580520629883
##ani	28	accompanies	5	bert-base-cased	bert-base-cased	False	0.1382608562707901	2.8545353412628174
##es	28	accompanies	5	bert-base-cased	bert-base-cased	False	0.0002897729573305696	11.752789497375488
The	29	The	0	bert-base-cased	bert-base-cased	False	0.16332769393920898	2.6141586303710938
officer	29	officer	1	bert-base-cased	bert-base-cased	False	4.364286724012345e-05	14.483894348144531
the	29	the	2	bert-base-cased	bert-base-cased	False	0.023737289011478424	5.396700859069824
pilot	29	pilot	3	bert-base-cased	bert-base-cased	False	0.00022603964316658676	12.111136436462402
brave	29	braves	4	bert-base-cased	bert-base-cased	False	3.7229872305033496e-06	18.03510856628418
##s	29	braves	4	bert-base-cased	bert-base-cased	False	0.009507625363767147	6.716699123382568
accomplish	29	accomplish	5	bert-base-cased	bert-base-cased	False	7.254274403400984e-10	30.360448837280273
The	30	The	0	bert-base-cased	bert-base-cased	False	0.5153790712356567	0.9562942385673523
officer	30	officer	1	bert-base-cased	bert-base-cased	False	1.4747171007911675e-05	16.04920196533203
the	30	the	2	bert-base-cased	bert-base-cased	False	0.07109037041664124	3.814202070236206
pilot	30	pilot	3	bert-base-cased	bert-base-cased	False	0.000352331786416471	11.47077751159668
brave	30	braves	4	bert-base-cased	bert-base-cased	False	5.150089236849453e-06	17.566970825195312
##s	30	braves	4	bert-base-cased	bert-base-cased	False	0.0004316472331993282	11.17785930633545
accomplish	30	accomplishes	5	bert-base-cased	bert-base-cased	False	1.0467098036315292e-05	16.543779373168945
##es	30	accomplishes	5	bert-base-cased	bert-base-cased	False	0.00015233075828291476	12.68050479888916
The	31	The	0	bert-base-cased	bert-base-cased	False	0.04865822196006775	4.361172676086426
officer	31	officer	1	bert-base-cased	bert-base-cased	False	0.00011193744285264984	13.125020027160645
the	31	the	2	bert-base-cased	bert-base-cased	False	0.02920566126704216	5.0976080894470215
pilot	31	pilot	3	bert-base-cased	bert-base-cased	False	3.135824590572156e-05	14.960795402526855
brave	31	braves	4	bert-base-cased	bert-base-cased	False	8.365887879335787e-06	16.867050170898438
##s	31	braves	4	bert-base-cased	bert-base-cased	False	0.04615146294236183	4.4374799728393555
accord	31	accord	5	bert-base-cased	bert-base-cased	False	1.396288529242895e-09	29.415756225585938
The	32	The	0	bert-base-cased	bert-base-cased	False	0.27665993571281433	1.8538143634796143
officer	32	officer	1	bert-base-cased	bert-base-cased	False	0.000289775722194463	11.752775192260742
the	32	the	2	bert-base-cased	bert-base-cased	False	0.043582189828157425	4.520117282867432
pilot	32	pilot	3	bert-base-cased	bert-base-cased	False	1.757683276082389e-05	15.795965194702148
brave	32	braves	4	bert-base-cased	bert-base-cased	False	7.399780770356301e-06	17.044086456298828
##s	32	braves	4	bert-base-cased	bert-base-cased	False	0.0008332398720085621	10.22898006439209
accord	32	accords	5	bert-base-cased	bert-base-cased	False	1.4928143627912505e-06	19.353532791137695
##s	32	accords	5	bert-base-cased	bert-base-cased	False	0.00010611110337777063	13.202136993408203
The	33	The	0	bert-base-cased	bert-base-cased	False	0.07318701595067978	3.772268533706665
officer	33	officer	1	bert-base-cased	bert-base-cased	False	6.770791515009478e-05	13.850316047668457
the	33	the	2	bert-base-cased	bert-base-cased	False	0.04723633825778961	4.403959274291992
pilot	33	pilot	3	bert-base-cased	bert-base-cased	False	2.4482107619405724e-05	15.317913055419922
brave	33	braves	4	bert-base-cased	bert-base-cased	False	1.4117665614321595e-06	19.434066772460938
##s	33	braves	4	bert-base-cased	bert-base-cased	False	0.06845396012067795	3.8687222003936768
account	33	account	5	bert-base-cased	bert-base-cased	False	2.478916094617034e-08	25.265714645385742
The	34	The	0	bert-base-cased	bert-base-cased	False	0.07149015367031097	3.8061115741729736
officer	34	officer	1	bert-base-cased	bert-base-cased	False	4.8616704589221627e-05	14.328187942504883
the	34	the	2	bert-base-cased	bert-base-cased	False	0.048674918711185455	4.360677719116211
pilot	34	pilot	3	bert-base-cased	bert-base-cased	False	4.712470035883598e-05	14.373156547546387
brave	34	braves	4	bert-base-cased	bert-base-cased	False	7.410525313389371e-07	20.363920211791992
##s	34	braves	4	bert-base-cased	bert-base-cased	False	0.169870525598526	2.55749249458313
accounts	34	accounts	5	bert-base-cased	bert-base-cased	False	4.585352186836644e-08	24.37839126586914
The	35	The	0	bert-base-cased	bert-base-cased	False	0.483988493680954	1.0469553470611572
officer	35	officer	1	bert-base-cased	bert-base-cased	False	1.5589261010973132e-06	19.291015625
the	35	the	2	bert-base-cased	bert-base-cased	False	0.08991485089063644	3.47529673576355
pilot	35	pilot	3	bert-base-cased	bert-base-cased	False	4.010597331216559e-05	14.605823516845703
brave	35	braves	4	bert-base-cased	bert-base-cased	False	7.938211297187081e-07	20.26468276977539
##s	35	braves	4	bert-base-cased	bert-base-cased	False	0.015090839006006718	6.050183296203613
a	35	accrue	5	bert-base-cased	bert-base-cased	False	0.023837819695472717	5.390604019165039
##cc	35	accrue	5	bert-base-cased	bert-base-cased	False	1.9123181118629873e-06	18.996246337890625
##rue	35	accrue	5	bert-base-cased	bert-base-cased	False	4.4637470608677177e-08	24.41716957092285
The	36	The	0	bert-base-cased	bert-base-cased	False	0.5608288645744324	0.8343674540519714
officer	36	officer	1	bert-base-cased	bert-base-cased	False	9.477967068960425e-06	16.68699073791504
the	36	the	2	bert-base-cased	bert-base-cased	False	0.21767054498195648	2.199781894683838
pilot	36	pilot	3	bert-base-cased	bert-base-cased	False	0.00024032898363657296	12.022701263427734
brave	36	braves	4	bert-base-cased	bert-base-cased	False	4.622545930033084e-06	17.722881317138672
##s	36	braves	4	bert-base-cased	bert-base-cased	False	0.0014182203449308872	9.461702346801758
a	36	accrues	5	bert-base-cased	bert-base-cased	False	0.01843203231692314	5.761641025543213
##cc	36	accrues	5	bert-base-cased	bert-base-cased	False	4.362977961136494e-06	17.806255340576172
##rue	36	accrues	5	bert-base-cased	bert-base-cased	False	0.000817221007309854	10.256985664367676
##s	36	accrues	5	bert-base-cased	bert-base-cased	False	0.00016293948283419013	12.583375930786133
The	37	The	0	bert-base-cased	bert-base-cased	False	0.4418027698993683	1.178525686264038
officer	37	officer	1	bert-base-cased	bert-base-cased	False	0.0008658983861096203	10.173514366149902
the	37	the	2	bert-base-cased	bert-base-cased	False	0.3073630630970001	1.7019842863082886
pilot	37	pilot	3	bert-base-cased	bert-base-cased	False	0.00016046765085775405	12.605429649353027
brave	37	braves	4	bert-base-cased	bert-base-cased	False	1.7793387087294832e-05	15.778299331665039
##s	37	braves	4	bert-base-cased	bert-base-cased	False	0.008554032072424889	6.869179725646973
a	37	accuse	5	bert-base-cased	bert-base-cased	False	0.023837819695472717	5.390604019165039
##cc	37	accuse	5	bert-base-cased	bert-base-cased	False	1.9123181118629873e-06	18.996246337890625
##use	37	accuse	5	bert-base-cased	bert-base-cased	False	1.11109557110467e-06	19.779584884643555
The	38	The	0	bert-base-cased	bert-base-cased	False	0.5041894912719727	0.9879620671272278
