token	sentid	word	wordpos	model	tokenizer	punctuation	prob	surp
knows	4	knows	2	bert-base-cased	bert-base-cased	False	0.004267648793756962	7.872342586517334
the	4	the	3	bert-base-cased	bert-base-cased	False	0.6067585349082947	0.7208055853843689
customer	4	customer	4	bert-base-cased	bert-base-cased	False	6.719391876686132e-06	17.183237075805664
a	4	abates	5	bert-base-cased	bert-base-cased	False	0.005228555761277676	7.579371929168701
##bate	4	abates	5	bert-base-cased	bert-base-cased	False	1.5307929288610467e-06	19.317289352416992
##s	4	abates	5	bert-base-cased	bert-base-cased	False	0.00024424309958703816	11.999394416809082
The	5	The	0	bert-base-cased	bert-base-cased	False	0.7223562598228455	0.4692175090312958
farmer	5	farmer	1	bert-base-cased	bert-base-cased	False	0.0027138872537761927	8.525423049926758
knows	5	knows	2	bert-base-cased	bert-base-cased	False	0.0037074510473757982	8.075356483459473
the	5	the	3	bert-base-cased	bert-base-cased	False	0.5184808969497681	0.9476373195648193
customer	5	customer	4	bert-base-cased	bert-base-cased	False	0.00023526762379333377	12.053409576416016
a	5	abide	5	bert-base-cased	bert-base-cased	False	1.5133374290599022e-05	16.01190757751465
##bide	5	abide	5	bert-base-cased	bert-base-cased	False	1.629310759199143e-06	19.227306365966797
The	6	The	0	bert-base-cased	bert-base-cased	False	0.8270469307899475	0.27395889163017273
farmer	6	farmer	1	bert-base-cased	bert-base-cased	False	0.0012556224828585982	9.637381553649902
knows	6	knows	2	bert-base-cased	bert-base-cased	False	0.005656442604959011	7.4658894538879395
the	6	the	3	bert-base-cased	bert-base-cased	False	0.4522293210029602	1.1448734998703003
customer	6	customer	4	bert-base-cased	bert-base-cased	False	0.00027390813920646906	11.834020614624023
a	6	abides	5	bert-base-cased	bert-base-cased	False	0.005228555761277676	7.579371929168701
##bide	6	abides	5	bert-base-cased	bert-base-cased	False	0.00011101169366156682	13.137001037597656
##s	6	abides	5	bert-base-cased	bert-base-cased	False	6.528636731673032e-05	13.90285873413086
The	7	The	0	bert-base-cased	bert-base-cased	False	0.8419606685638428	0.24817527830600739
farmer	7	farmer	1	bert-base-cased	bert-base-cased	False	0.001636356464587152	9.255297660827637
knows	7	knows	2	bert-base-cased	bert-base-cased	False	0.0003688124124892056	11.404825210571289
the	7	the	3	bert-base-cased	bert-base-cased	False	0.6355578303337097	0.6539046764373779
customer	7	customer	4	bert-base-cased	bert-base-cased	False	6.212285370565951e-07	20.618371963500977
a	7	abolish	5	bert-base-cased	bert-base-cased	False	0.005228555761277676	7.579371929168701
##bol	7	abolish	5	bert-base-cased	bert-base-cased	False	4.684505086061108e-07	21.02560043334961
##ish	7	abolish	5	bert-base-cased	bert-base-cased	False	0.0002020920510403812	12.272699356079102
The	8	The	0	bert-base-cased	bert-base-cased	False	0.8647426962852478	0.20965713262557983
farmer	8	farmer	1	bert-base-cased	bert-base-cased	False	0.0012683877721428871	9.622788429260254
knows	8	knows	2	bert-base-cased	bert-base-cased	False	0.0013865371001884341	9.494297981262207
the	8	the	3	bert-base-cased	bert-base-cased	False	0.697521448135376	0.5196904540061951
customer	8	customer	4	bert-base-cased	bert-base-cased	False	0.00010308089258614928	13.243935585021973
a	8	abolishes	5	bert-base-cased	bert-base-cased	False	0.005228555761277676	7.579371929168701
##bol	8	abolishes	5	bert-base-cased	bert-base-cased	False	4.684505086061108e-07	21.02560043334961
##ishes	8	abolishes	5	bert-base-cased	bert-base-cased	False	0.0007476928876712918	10.385266304016113
The	9	The	0	bert-base-cased	bert-base-cased	False	0.8000853657722473	0.32177412509918213
farmer	9	farmer	1	bert-base-cased	bert-base-cased	False	0.0019596924539655447	8.995157241821289
knows	9	knows	2	bert-base-cased	bert-base-cased	False	0.004670129157602787	7.742321968078613
the	9	the	3	bert-base-cased	bert-base-cased	False	0.5011790990829468	0.9966018199920654
customer	9	customer	4	bert-base-cased	bert-base-cased	False	0.00015303594409488142	12.67384147644043
absorb	9	absorb	5	bert-base-cased	bert-base-cased	False	4.941685394221906e-10	30.914278030395508
The	10	The	0	bert-base-cased	bert-base-cased	False	0.8475109338760376	0.2386961430311203
farmer	10	farmer	1	bert-base-cased	bert-base-cased	False	0.0006942811305634677	10.492192268371582
knows	10	knows	2	bert-base-cased	bert-base-cased	False	0.006386768538504839	7.290698051452637
the	10	the	3	bert-base-cased	bert-base-cased	False	0.5964781641960144	0.7454587817192078
customer	10	customer	4	bert-base-cased	bert-base-cased	False	0.00019674112263601273	12.311413764953613
absorb	10	absorbs	5	bert-base-cased	bert-base-cased	False	4.779165507784455e-08	24.318666458129883
##s	10	absorbs	5	bert-base-cased	bert-base-cased	False	0.00010713822121033445	13.188239097595215
The	11	The	0	bert-base-cased	bert-base-cased	False	0.8152706027030945	0.2946490943431854
farmer	11	farmer	1	bert-base-cased	bert-base-cased	False	0.0017068544402718544	9.19444465637207
knows	11	knows	2	bert-base-cased	bert-base-cased	False	0.006142859347164631	7.346873760223389
the	11	the	3	bert-base-cased	bert-base-cased	False	0.11786528676748276	3.084789276123047
customer	11	customer	4	bert-base-cased	bert-base-cased	False	0.00016871080151759088	12.533160209655762
abuse	11	abuse	5	bert-base-cased	bert-base-cased	False	4.652868090815332e-10	31.00115966796875
The	12	The	0	bert-base-cased	bert-base-cased	False	0.8215017318725586	0.2836644947528839
farmer	12	farmer	1	bert-base-cased	bert-base-cased	False	0.0027564854826778173	8.502954483032227
knows	12	knows	2	bert-base-cased	bert-base-cased	False	0.010713102295994759	6.544479846954346
the	12	the	3	bert-base-cased	bert-base-cased	False	0.7782031297683716	0.3617812991142273
customer	12	customer	4	bert-base-cased	bert-base-cased	False	0.00023706785577815026	12.042412757873535
abuses	12	abuses	5	bert-base-cased	bert-base-cased	False	2.0220651542057766e-10	32.203453063964844
The	13	The	0	bert-base-cased	bert-base-cased	False	0.8652017712593079	0.20889146625995636
farmer	13	farmer	1	bert-base-cased	bert-base-cased	False	0.0013729427009820938	9.508512496948242
knows	13	knows	2	bert-base-cased	bert-base-cased	False	0.0007119191577658057	10.455999374389648
the	13	the	3	bert-base-cased	bert-base-cased	False	0.5905408263206482	0.7598912119865417
customer	13	customer	4	bert-base-cased	bert-base-cased	False	0.0002695003931876272	11.85742473602295
a	13	accede	5	bert-base-cased	bert-base-cased	False	0.005228555761277676	7.579371929168701
##cc	13	accede	5	bert-base-cased	bert-base-cased	False	9.835798664425965e-06	16.633525848388672
##ede	13	accede	5	bert-base-cased	bert-base-cased	False	3.412801845570357e-07	21.482540130615234
The	14	The	0	bert-base-cased	bert-base-cased	False	0.8799784779548645	0.18445982038974762
farmer	14	farmer	1	bert-base-cased	bert-base-cased	False	0.0013010641559958458	9.586091995239258
knows	14	knows	2	bert-base-cased	bert-base-cased	False	0.0009662019438110292	10.015387535095215
the	14	the	3	bert-base-cased	bert-base-cased	False	0.5936037302017212	0.752427875995636
customer	14	customer	4	bert-base-cased	bert-base-cased	False	0.001427620300091803	9.45217227935791
a	14	accedes	5	bert-base-cased	bert-base-cased	False	0.004466296173632145	7.806705474853516
##cc	14	accedes	5	bert-base-cased	bert-base-cased	False	4.185857324046083e-05	14.544116973876953
##ede	14	accedes	5	bert-base-cased	bert-base-cased	False	0.0003738303785212338	11.38532829284668
##s	14	accedes	5	bert-base-cased	bert-base-cased	False	1.7534724975121208e-05	15.79942512512207
The	15	The	0	bert-base-cased	bert-base-cased	False	0.7914808988571167	0.3373734951019287
farmer	15	farmer	1	bert-base-cased	bert-base-cased	False	0.001991168363019824	8.972168922424316
knows	15	knows	2	bert-base-cased	bert-base-cased	False	0.00345824658870697	8.175743103027344
the	15	the	3	bert-base-cased	bert-base-cased	False	0.5676329135894775	0.8169698715209961
customer	15	customer	4	bert-base-cased	bert-base-cased	False	3.587206083466299e-05	14.766779899597168
accelerate	15	accelerate	5	bert-base-cased	bert-base-cased	False	1.6529312640845006e-11	35.81618118286133
The	16	The	0	bert-base-cased	bert-base-cased	False	0.8364817500114441	0.2575939893722534
farmer	16	farmer	1	bert-base-cased	bert-base-cased	False	0.0012799095129594207	9.609742164611816
knows	16	knows	2	bert-base-cased	bert-base-cased	False	0.002587926806882024	8.593987464904785
the	16	the	3	bert-base-cased	bert-base-cased	False	0.6315100789070129	0.663122296333313
customer	16	customer	4	bert-base-cased	bert-base-cased	False	1.9765670003835112e-05	15.626643180847168
accelerate	16	accelerates	5	bert-base-cased	bert-base-cased	False	1.6551043202639448e-08	25.84850311279297
##s	16	accelerates	5	bert-base-cased	bert-base-cased	False	1.4933975762687624e-05	16.031042098999023
The	17	The	0	bert-base-cased	bert-base-cased	False	0.8364550471305847	0.2576400637626648
farmer	17	farmer	1	bert-base-cased	bert-base-cased	False	0.0019047566456720233	9.036177635192871
knows	17	knows	2	bert-base-cased	bert-base-cased	False	0.001503724604845047	9.377243995666504
the	17	the	3	bert-base-cased	bert-base-cased	False	0.4790017902851105	1.0618970394134521
customer	17	customer	4	bert-base-cased	bert-base-cased	False	0.00018742203246802092	12.38142204284668
accept	17	accept	5	bert-base-cased	bert-base-cased	False	2.629250595020949e-09	28.502700805664062
The	18	The	0	bert-base-cased	bert-base-cased	False	0.8475468158721924	0.23863506317138672
farmer	18	farmer	1	bert-base-cased	bert-base-cased	False	0.0022203801199793816	8.814977645874023
knows	18	knows	2	bert-base-cased	bert-base-cased	False	0.0032047578133642673	8.285569190979004
the	18	the	3	bert-base-cased	bert-base-cased	False	0.62907874584198	0.6686874032020569
customer	18	customer	4	bert-base-cased	bert-base-cased	False	0.0007487610564567149	10.383207321166992
accepts	18	accepts	5	bert-base-cased	bert-base-cased	False	1.6999857077593106e-09	29.1318302154541
The	19	The	0	bert-base-cased	bert-base-cased	False	0.7600388526916504	0.3958549499511719
farmer	19	farmer	1	bert-base-cased	bert-base-cased	False	0.0012254843022674322	9.672431945800781
knows	19	knows	2	bert-base-cased	bert-base-cased	False	0.0010751493973657489	9.861247062683105
the	19	the	3	bert-base-cased	bert-base-cased	False	0.5185843706130981	0.9473493099212646
customer	19	customer	4	bert-base-cased	bert-base-cased	False	0.0004215021908748895	11.212172508239746
access	19	access	5	bert-base-cased	bert-base-cased	False	3.1322855420512496e-09	28.250137329101562
The	20	The	0	bert-base-cased	bert-base-cased	False	0.8133378028869629	0.2980734705924988
farmer	20	farmer	1	bert-base-cased	bert-base-cased	False	0.0004477040783967823	11.125166893005371
knows	20	knows	2	bert-base-cased	bert-base-cased	False	0.002935557859018445	8.412149429321289
the	20	the	3	bert-base-cased	bert-base-cased	False	0.3476489782333374	1.5242966413497925
customer	20	customer	4	bert-base-cased	bert-base-cased	False	0.0021114198025316	8.88757038116455
access	20	accesses	5	bert-base-cased	bert-base-cased	False	6.402626695489744e-06	17.252904891967773
##es	20	accesses	5	bert-base-cased	bert-base-cased	False	9.986912345993915e-07	19.93345832824707
The	21	The	0	bert-base-cased	bert-base-cased	False	0.8548740744590759	0.22621621191501617
farmer	21	farmer	1	bert-base-cased	bert-base-cased	False	0.002988902386277914	8.386168479919434
knows	21	knows	2	bert-base-cased	bert-base-cased	False	0.0006460516015067697	10.596062660217285
the	21	the	3	bert-base-cased	bert-base-cased	False	0.4160391092300415	1.2652089595794678
customer	21	customer	4	bert-base-cased	bert-base-cased	False	0.00015225232345983386	12.68124771118164
acclaim	21	acclaim	5	bert-base-cased	bert-base-cased	False	1.5425369315202886e-10	32.59397506713867
The	22	The	0	bert-base-cased	bert-base-cased	False	0.8479070663452148	0.23802198469638824
farmer	22	farmer	1	bert-base-cased	bert-base-cased	False	0.0011464360868558288	9.768628120422363
knows	22	knows	2	bert-base-cased	bert-base-cased	False	0.0002792492159642279	11.806159019470215
the	22	the	3	bert-base-cased	bert-base-cased	False	0.4316757023334503	1.2119802236557007
customer	22	customer	4	bert-base-cased	bert-base-cased	False	0.0010570130543783307	9.885790824890137
acclaim	22	acclaims	5	bert-base-cased	bert-base-cased	False	5.556730684475042e-07	20.779260635375977
##s	22	acclaims	5	bert-base-cased	bert-base-cased	False	6.069347364245914e-06	17.330026626586914
The	23	The	0	bert-base-cased	bert-base-cased	False	0.8082499504089355	0.30712658166885376
farmer	23	farmer	1	bert-base-cased	bert-base-cased	False	0.001609743107110262	9.278953552246094
knows	23	knows	2	bert-base-cased	bert-base-cased	False	0.0049250153824687	7.665656089782715
the	23	the	3	bert-base-cased	bert-base-cased	False	0.5397080779075623	0.8897488117218018
customer	23	customer	4	bert-base-cased	bert-base-cased	False	0.00012745140702463686	12.937765121459961
accommodate	23	accommodate	5	bert-base-cased	bert-base-cased	False	6.581223899182476e-10	30.500925064086914
The	24	The	0	bert-base-cased	bert-base-cased	False	0.8082224726676941	0.3071756660938263
farmer	24	farmer	1	bert-base-cased	bert-base-cased	False	0.0011405831901356578	9.776012420654297
knows	24	knows	2	bert-base-cased	bert-base-cased	False	0.004352613352239132	7.843902587890625
the	24	the	3	bert-base-cased	bert-base-cased	False	0.3899885416030884	1.3584964275360107
customer	24	customer	4	bert-base-cased	bert-base-cased	False	0.00011972198262810707	13.028024673461914
accommodate	24	accommodates	5	bert-base-cased	bert-base-cased	False	1.5888138023001375e-06	19.26361846923828
##s	24	accommodates	5	bert-base-cased	bert-base-cased	False	0.0007162510300986469	10.447247505187988
The	25	The	0	bert-base-cased	bert-base-cased	False	0.8715922236442566	0.19827476143836975
farmer	25	farmer	1	bert-base-cased	bert-base-cased	False	0.001054094173014164	9.889780044555664
knows	25	knows	2	bert-base-cased	bert-base-cased	False	0.00020573842630255967	12.246901512145996
the	25	the	3	bert-base-cased	bert-base-cased	False	0.4568486511707306	1.1302118301391602
customer	25	customer	4	bert-base-cased	bert-base-cased	False	4.589375384966843e-05	14.41134262084961
a	25	accomodate	5	bert-base-cased	bert-base-cased	False	0.004466296173632145	7.806705474853516
##cco	25	accomodate	5	bert-base-cased	bert-base-cased	False	0.0012010268401354551	9.701516151428223
##mo	25	accomodate	5	bert-base-cased	bert-base-cased	False	0.00011320810881443322	13.108735084533691
##date	25	accomodate	5	bert-base-cased	bert-base-cased	False	2.7714873951367736e-08	25.104764938354492
The	26	The	0	bert-base-cased	bert-base-cased	False	0.852584183216095	0.2300858348608017
farmer	26	farmer	1	bert-base-cased	bert-base-cased	False	0.001291698426939547	9.596514701843262
knows	26	knows	2	bert-base-cased	bert-base-cased	False	0.0005322903161868453	10.87549877166748
the	26	the	3	bert-base-cased	bert-base-cased	False	0.5071730613708496	0.979449987411499
customer	26	customer	4	bert-base-cased	bert-base-cased	False	0.00014058804663363844	12.79623794555664
a	26	accomodates	5	bert-base-cased	bert-base-cased	False	0.004466296173632145	7.806705474853516
##cco	26	accomodates	5	bert-base-cased	bert-base-cased	False	0.0012010268401354551	9.701516151428223
##mo	26	accomodates	5	bert-base-cased	bert-base-cased	False	0.00011320810881443322	13.108735084533691
##dates	26	accomodates	5	bert-base-cased	bert-base-cased	False	1.322276954596191e-09	29.494327545166016
The	27	The	0	bert-base-cased	bert-base-cased	False	0.8661077618598938	0.20738153159618378
farmer	27	farmer	1	bert-base-cased	bert-base-cased	False	0.0025212636683136225	8.631637573242188
knows	27	knows	2	bert-base-cased	bert-base-cased	False	0.000433138309745118	11.172884941101074
the	27	the	3	bert-base-cased	bert-base-cased	False	0.401532918214798	1.3164098262786865
customer	27	customer	4	bert-base-cased	bert-base-cased	False	3.778722748393193e-05	14.691741943359375
accompany	27	accompany	5	bert-base-cased	bert-base-cased	False	2.1184473619761945e-10	32.13627243041992
The	28	The	0	bert-base-cased	bert-base-cased	False	0.8526328802108765	0.23000343143939972
farmer	28	farmer	1	bert-base-cased	bert-base-cased	False	0.0009048244683071971	10.110074043273926
knows	28	knows	2	bert-base-cased	bert-base-cased	False	0.00015343826089520007	12.67005443572998
the	28	the	3	bert-base-cased	bert-base-cased	False	0.3129153549671173	1.676155686378479
customer	28	customer	4	bert-base-cased	bert-base-cased	False	0.0005558088305406272	10.81312370300293
a	28	accompanies	5	bert-base-cased	bert-base-cased	False	0.001961758825927973	8.993637084960938
##cco	28	accompanies	5	bert-base-cased	bert-base-cased	False	0.0010036175372079015	9.960575103759766
##mp	28	accompanies	5	bert-base-cased	bert-base-cased	False	0.009592938236892223	6.7038116455078125
##ani	28	accompanies	5	bert-base-cased	bert-base-cased	False	0.0011511575430631638	9.762699127197266
##es	28	accompanies	5	bert-base-cased	bert-base-cased	False	0.0009653536253608763	10.016654968261719
The	29	The	0	bert-base-cased	bert-base-cased	False	0.7738251090049744	0.3699204921722412
farmer	29	farmer	1	bert-base-cased	bert-base-cased	False	0.0018784496933221817	9.056241989135742
knows	29	knows	2	bert-base-cased	bert-base-cased	False	0.0038039134815335274	8.038299560546875
the	29	the	3	bert-base-cased	bert-base-cased	False	0.5552143454551697	0.848883330821991
customer	29	customer	4	bert-base-cased	bert-base-cased	False	7.831562834326178e-05	13.640339851379395
accomplish	29	accomplish	5	bert-base-cased	bert-base-cased	False	5.291733717882607e-10	30.815540313720703
The	30	The	0	bert-base-cased	bert-base-cased	False	0.8700430393218994	0.2008412927389145
farmer	30	farmer	1	bert-base-cased	bert-base-cased	False	0.00039959789137355983	11.289163589477539
knows	30	knows	2	bert-base-cased	bert-base-cased	False	0.0007791881216689944	10.325740814208984
the	30	the	3	bert-base-cased	bert-base-cased	False	0.42461347579956055	1.2357778549194336
customer	30	customer	4	bert-base-cased	bert-base-cased	False	0.0008353391895070672	10.225350379943848
accomplish	30	accomplishes	5	bert-base-cased	bert-base-cased	False	5.498952759808162e-07	20.794340133666992
##es	30	accomplishes	5	bert-base-cased	bert-base-cased	False	9.807282913243398e-05	13.315787315368652
The	31	The	0	bert-base-cased	bert-base-cased	False	0.7120017409324646	0.4900473356246948
farmer	31	farmer	1	bert-base-cased	bert-base-cased	False	0.00159164157230407	9.295269012451172
knows	31	knows	2	bert-base-cased	bert-base-cased	False	0.003775686491280794	8.04904556274414
the	31	the	3	bert-base-cased	bert-base-cased	False	0.46999993920326233	1.0892674922943115
customer	31	customer	4	bert-base-cased	bert-base-cased	False	5.1970822823932394e-05	14.231938362121582
accord	31	accord	5	bert-base-cased	bert-base-cased	False	3.8619421549590527e-10	31.269954681396484
The	32	The	0	bert-base-cased	bert-base-cased	False	0.7877131700515747	0.3442577123641968
farmer	32	farmer	1	bert-base-cased	bert-base-cased	False	0.000991110922768712	9.978666305541992
knows	32	knows	2	bert-base-cased	bert-base-cased	False	0.0012553597334772348	9.637683868408203
the	32	the	3	bert-base-cased	bert-base-cased	False	0.5517926216125488	0.8578019142150879
customer	32	customer	4	bert-base-cased	bert-base-cased	False	1.3127618331054691e-05	16.2170352935791
accord	32	accords	5	bert-base-cased	bert-base-cased	False	1.2086181868653512e-06	19.65821075439453
##s	32	accords	5	bert-base-cased	bert-base-cased	False	0.0001495733013143763	12.706859588623047
The	33	The	0	bert-base-cased	bert-base-cased	False	0.8078542351722717	0.30783310532569885
farmer	33	farmer	1	bert-base-cased	bert-base-cased	False	0.0002563564048614353	11.929561614990234
knows	33	knows	2	bert-base-cased	bert-base-cased	False	0.009115485474467278	6.777464866638184
the	33	the	3	bert-base-cased	bert-base-cased	False	0.7735388278961182	0.370454341173172
customer	33	customer	4	bert-base-cased	bert-base-cased	False	0.0006641792715527117	10.556139945983887
account	33	account	5	bert-base-cased	bert-base-cased	False	1.09038040818632e-08	26.450593948364258
The	34	The	0	bert-base-cased	bert-base-cased	False	0.8019818067550659	0.31835854053497314
farmer	34	farmer	1	bert-base-cased	bert-base-cased	False	0.0004988925065845251	10.96898365020752
knows	34	knows	2	bert-base-cased	bert-base-cased	False	0.006489758379757404	7.267619609832764
the	34	the	3	bert-base-cased	bert-base-cased	False	0.5664407014846802	0.8200032114982605
customer	34	customer	4	bert-base-cased	bert-base-cased	False	0.0013218434760347009	9.563232421875
accounts	34	accounts	5	bert-base-cased	bert-base-cased	False	3.865953335235872e-09	27.946529388427734
The	35	The	0	bert-base-cased	bert-base-cased	False	0.8491135239601135	0.2359706610441208
farmer	35	farmer	1	bert-base-cased	bert-base-cased	False	0.002220087917521596	8.815167427062988
knows	35	knows	2	bert-base-cased	bert-base-cased	False	0.000833581667393446	10.228388786315918
the	35	the	3	bert-base-cased	bert-base-cased	False	0.43237626552581787	1.2096407413482666
customer	35	customer	4	bert-base-cased	bert-base-cased	False	1.5082491700013634e-06	19.338693618774414
a	35	accrue	5	bert-base-cased	bert-base-cased	False	0.005228555761277676	7.579371929168701
##cc	35	accrue	5	bert-base-cased	bert-base-cased	False	9.835798664425965e-06	16.633525848388672
##rue	35	accrue	5	bert-base-cased	bert-base-cased	False	7.146281291170453e-07	20.416303634643555
The	36	The	0	bert-base-cased	bert-base-cased	False	0.8395666480064392	0.2522832751274109
farmer	36	farmer	1	bert-base-cased	bert-base-cased	False	0.0016123641980811954	9.276606559753418
knows	36	knows	2	bert-base-cased	bert-base-cased	False	0.0020399256609380245	8.937267303466797
the	36	the	3	bert-base-cased	bert-base-cased	False	0.3726833462715149	1.4239777326583862
customer	36	customer	4	bert-base-cased	bert-base-cased	False	2.3786851670593023e-05	15.359476089477539
a	36	accrues	5	bert-base-cased	bert-base-cased	False	0.004466296173632145	7.806705474853516
##cc	36	accrues	5	bert-base-cased	bert-base-cased	False	4.185857324046083e-05	14.544116973876953
##rue	36	accrues	5	bert-base-cased	bert-base-cased	False	0.004154744558036327	7.911024570465088
##s	36	accrues	5	bert-base-cased	bert-base-cased	False	1.5098215044417884e-05	16.015262603759766
The	37	The	0	bert-base-cased	bert-base-cased	False	0.8639126420021057	0.21104268729686737
farmer	37	farmer	1	bert-base-cased	bert-base-cased	False	0.0011230013333261013	9.79842472076416
knows	37	knows	2	bert-base-cased	bert-base-cased	False	0.00021688260312657803	12.170798301696777
the	37	the	3	bert-base-cased	bert-base-cased	False	0.733761191368103	0.4466175436973572
customer	37	customer	4	bert-base-cased	bert-base-cased	False	3.357735477038659e-05	14.862152099609375
a	37	accuse	5	bert-base-cased	bert-base-cased	False	0.005228555761277676	7.579371929168701
##cc	37	accuse	5	bert-base-cased	bert-base-cased	False	9.835798664425965e-06	16.633525848388672
##use	37	accuse	5	bert-base-cased	bert-base-cased	False	3.0369853902811883e-06	18.328927993774414
The	38	The	0	bert-base-cased	bert-base-cased	False	0.8653174638748169	0.2086986005306244
farmer	38	farmer	1	bert-base-cased	bert-base-cased	False	0.0011475665960460901	9.767206192016602
knows	38	knows	2	bert-base-cased	bert-base-cased	False	0.0012768865562975407	9.613153457641602
the	38	the	3	bert-base-cased	bert-base-cased	False	0.780280590057373	0.3579350411891937
customer	38	customer	4	bert-base-cased	bert-base-cased	False	0.0013240091502666473	9.560871124267578
a	38	accuses	5	bert-base-cased	bert-base-cased	False	0.005228555761277676	7.579371929168701
##cc	38	accuses	5	bert-base-cased	bert-base-cased	False	9.835798664425965e-06	16.633525848388672
##uses	38	accuses	5	bert-base-cased	bert-base-cased	False	7.999967692740029e-07	20.253501892089844
The	39	The	0	bert-base-cased	bert-base-cased	False	0.7532652020454407	0.40877026319503784
farmer	39	farmer	1	bert-base-cased	bert-base-cased	False	0.0011543373111635447	9.758719444274902
knows	39	knows	2	bert-base-cased	bert-base-cased	False	0.0009568907553330064	10.02935791015625
the	39	the	3	bert-base-cased	bert-base-cased	False	0.5591013431549072	0.8388183116912842
customer	39	customer	4	bert-base-cased	bert-base-cased	False	0.00035358278546482325	11.46566390991211
achieve	39	achieve	5	bert-base-cased	bert-base-cased	False	9.463306804846638e-10	29.97693634033203
The	40	The	0	bert-base-cased	bert-base-cased	False	0.8535985350608826	0.22837042808532715
farmer	40	farmer	1	bert-base-cased	bert-base-cased	False	0.00037850471562705934	11.367401123046875
knows	40	knows	2	bert-base-cased	bert-base-cased	False	0.000975312024820596	10.001848220825195
the	40	the	3	bert-base-cased	bert-base-cased	False	0.3998088240623474	1.322617769241333
customer	40	customer	4	bert-base-cased	bert-base-cased	False	0.0007891390705481172	10.307433128356934
achieve	40	achieves	5	bert-base-cased	bert-base-cased	False	1.7292219922637742e-07	22.4633731842041
##s	40	achieves	5	bert-base-cased	bert-base-cased	False	4.687048203777522e-05	14.380960464477539
The	41	The	0	bert-base-cased	bert-base-cased	False	0.8377425670623779	0.25542107224464417
farmer	41	farmer	1	bert-base-cased	bert-base-cased	False	0.0015443138545379043	9.338818550109863
knows	41	knows	2	bert-base-cased	bert-base-cased	False	0.0006903217872604728	10.500443458557129
the	41	the	3	bert-base-cased	bert-base-cased	False	0.4423290193080902	1.17680823802948
customer	41	customer	4	bert-base-cased	bert-base-cased	False	0.00014047037984710187	12.797446250915527
acknowledge	41	acknowledge	5	bert-base-cased	bert-base-cased	False	5.129198177300509e-10	30.86054801940918
The	42	The	0	bert-base-cased	bert-base-cased	False	0.8760067224502563	0.19098615646362305
farmer	42	farmer	1	bert-base-cased	bert-base-cased	False	0.0006199463387019932	10.655569076538086
knows	42	knows	2	bert-base-cased	bert-base-cased	False	0.0014433924807235599	9.436320304870605
the	42	the	3	bert-base-cased	bert-base-cased	False	0.586905300617218	0.7688003778457642
customer	42	customer	4	bert-base-cased	bert-base-cased	False	0.0016809891676530242	9.216473579406738
acknowledge	42	acknowledges	5	bert-base-cased	bert-base-cased	False	2.3880153321442776e-07	21.997684478759766
##s	42	acknowledges	5	bert-base-cased	bert-base-cased	False	0.00045667076483368874	11.0965576171875
The	43	The	0	bert-base-cased	bert-base-cased	False	0.7462117671966553	0.42234304547309875
farmer	43	farmer	1	bert-base-cased	bert-base-cased	False	0.0015579535393044353	9.326131820678711
knows	43	knows	2	bert-base-cased	bert-base-cased	False	0.0009727255674079061	10.0056791305542
the	43	the	3	bert-base-cased	bert-base-cased	False	0.5743810534477234	0.7999199628829956
customer	43	customer	4	bert-base-cased	bert-base-cased	False	0.00029474913026206195	11.728224754333496
