	model	sentid	pairid	contextid	lemma	condition	comparison	sentence	probsum	probmean	surpsum	surpmean
19	bert-base-cased	20	10	1	access	vp_coord	expected	The surgeons polish and access	1.5714414985268377e-05	1.5714414985268377e-05	15.957551956176758	15.957551956176758
20	bert-base-cased	21	11	1	acclaim	vp_coord	unexpected	The surgeons polish and acclaims	2.1062218365841545e-05	2.1062218365841545e-05	15.53714370727539	15.53714370727539
21	bert-base-cased	22	11	1	acclaim	vp_coord	expected	The surgeons polish and acclaim	1.7886834484670544e-06	1.7886834484670544e-06	19.092670440673828	19.092670440673828
22	bert-base-cased	23	12	1	accommodate	vp_coord	unexpected	The surgeons polish and accommodates	3.2098165320348926e-05	3.2098165320348926e-05	14.997740745544434	14.997740745544434
23	bert-base-cased	24	12	1	accommodate	vp_coord	expected	The surgeons polish and accommodate	1.7459318769397214e-05	1.7459318769397214e-05	15.80564308166504	15.80564308166504
24	bert-base-cased	25	13	1	accomodate	vp_coord	unexpected	The surgeons polish and accomodates	0.0015507138009280578	0.0015507138009280578	14.906113982200623	14.906113982200623
25	bert-base-cased	26	13	1	accomodate	vp_coord	expected	The surgeons polish and accomodate	0.0015507689833675646	0.0015507689833675646	13.921597361564636	13.921597361564636
26	bert-base-cased	27	14	1	accompany	vp_coord	unexpected	The surgeons polish and accompanies	0.016400122260074538	0.016400122260074538	8.95659294128418	8.95659294128418
27	bert-base-cased	28	14	1	accompany	vp_coord	expected	The surgeons polish and accompany	2.6988604076905176e-05	2.6988604076905176e-05	15.177289962768556	15.177289962768556
28	bert-base-cased	29	15	1	accomplish	vp_coord	unexpected	The surgeons polish and accomplishes	1.382359295121205e-05	1.382359295121205e-05	17.197474002838135	17.197474002838135
29	bert-base-cased	30	15	1	accomplish	vp_coord	expected	The surgeons polish and accomplish	7.024757906037848e-06	7.024757906037848e-06	17.11911964416504	17.11911964416504
30	bert-base-cased	31	16	1	accord	vp_coord	unexpected	The surgeons polish and accords	9.9676035461016e-06	9.9676035461016e-06	17.332114219665527	17.332114219665527
31	bert-base-cased	32	16	1	accord	vp_coord	expected	The surgeons polish and accord	5.107285119265725e-07	5.107285119265725e-07	20.90093994140625	20.90093994140625
32	bert-base-cased	33	17	1	account	vp_coord	unexpected	The surgeons polish and accounts	4.994680693926057e-06	4.994680693926057e-06	17.611175537109375	17.611175537109375
33	bert-base-cased	34	17	1	account	vp_coord	expected	The surgeons polish and account	4.216418892610818e-05	4.216418892610818e-05	14.533621788024902	14.533621788024902
34	bert-base-cased	35	18	1	accrue	vp_coord	unexpected	The surgeons polish and accrues	0.1605431925898415	0.1605431925898415	10.077449023723602	10.077449023723602
35	bert-base-cased	36	18	1	accrue	vp_coord	expected	The surgeons polish and accrue	0.0007164579431748961	0.0007164579431748961	12.725682576497396	12.725682576497396
36	bert-base-cased	37	19	1	accuse	vp_coord	unexpected	The surgeons polish and accuses	0.0007139372386669568	0.0007139372386669568	13.584661483764648	13.584661483764648
37	bert-base-cased	38	19	1	accuse	vp_coord	expected	The surgeons polish and accuse	0.000719423761741632	0.000719423761741632	12.397329966227213	12.397329966227213
38	bert-base-cased	39	20	1	achieve	vp_coord	unexpected	The surgeons polish and achieves	3.3330054975522216e-05	3.3330054975522216e-05	15.229342937469482	15.229342937469482
39	bert-base-cased	40	20	1	achieve	vp_coord	expected	The surgeons polish and achieve	2.0072491679457016e-05	2.0072491679457016e-05	15.60442066192627	15.60442066192627
40	bert-base-cased	41	21	1	acknowledge	vp_coord	unexpected	The surgeons polish and acknowledges	8.883406735549217e-06	8.883406735549217e-06	17.148497581481934	17.148497581481934
41	bert-base-cased	42	21	1	acknowledge	vp_coord	expected	The surgeons polish and acknowledge	1.0226447102468228e-06	1.0226447102468228e-06	19.899263381958008	19.899263381958008
42	bert-base-cased	43	22	1	acquire	vp_coord	unexpected	The surgeons polish and acquires	2.4891021439543692e-05	2.4891021439543692e-05	15.468915462493896	15.468915462493896
43	bert-base-cased	44	22	1	acquire	vp_coord	expected	The surgeons polish and acquire	1.4186247426550835e-05	1.4186247426550835e-05	16.105148315429688	16.105148315429688
44	bert-base-cased	45	23	1	acquit	vp_coord	unexpected	The surgeons polish and acquits	0.00697148756808015	0.00697148756808015	9.467795968055725	9.467795968055725
45	bert-base-cased	46	23	1	acquit	vp_coord	expected	The surgeons polish and acquit	0.010471126515767499	0.010471126515767499	7.8932987451553345	7.8932987451553345
46	bert-base-cased	47	24	1	act	vp_coord	unexpected	The surgeons polish and acts	1.0196141602136777e-06	1.0196141602136777e-06	19.903545379638672	19.903545379638672
47	bert-base-cased	48	24	1	act	vp_coord	expected	The surgeons polish and act	2.157433482352644e-05	2.157433482352644e-05	15.500324249267578	15.500324249267578
48	bert-base-cased	49	25	1	adapt	vp_coord	unexpected	The surgeons polish and adapts	7.146728557926165e-05	7.146728557926165e-05	16.407633781433105	16.407633781433105
49	bert-base-cased	50	25	1	adapt	vp_coord	expected	The surgeons polish and adapt	1.3150862287147902e-05	1.3150862287147902e-05	16.2144832611084	16.2144832611084
50	bert-base-cased	51	26	1	address	vp_coord	unexpected	The surgeons polish and addresses	8.565271514271444e-07	8.565271514271444e-07	20.15499687194824	20.15499687194824
51	bert-base-cased	52	26	1	address	vp_coord	expected	The surgeons polish and address	1.3267082067613956e-05	1.3267082067613956e-05	16.20178985595703	16.20178985595703
52	bert-base-cased	53	27	1	add	vp_coord	unexpected	The surgeons polish and adds	9.781497283256613e-06	9.781497283256613e-06	16.64151382446289	16.64151382446289
53	bert-base-cased	54	27	1	add	vp_coord	expected	The surgeons polish and add	0.0004461509233806	0.0004461509233806	11.13018035888672	11.13018035888672
54	bert-base-cased	55	28	1	adhere	vp_coord	unexpected	The surgeons polish and adheres	0.12571706760907847	0.12571706760907847	12.62551216284434	12.62551216284434
55	bert-base-cased	56	28	1	adhere	vp_coord	expected	The surgeons polish and adhere	1.0265992273161828e-05	1.0265992273161828e-05	17.961688995361328	17.961688995361328
56	bert-base-cased	57	29	1	adjust	vp_coord	unexpected	The surgeons polish and adjusts	0.0005635191324131353	0.0005635191324131353	15.307796001434326	15.307796001434326
57	bert-base-cased	58	29	1	adjust	vp_coord	expected	The surgeons polish and adjust	4.547545904642902e-05	4.547545904642902e-05	14.424551963806152	14.424551963806152
58	bert-base-cased	59	30	1	administer	vp_coord	unexpected	The surgeons polish and administers	5.091856610306422e-05	5.091856610306422e-05	15.619838237762451	15.619838237762451
59	bert-base-cased	60	30	1	administer	vp_coord	expected	The surgeons polish and administer	7.443944195983931e-05	7.443944195983931e-05	13.713573455810549	13.713573455810549
60	bert-base-cased	61	31	1	admit	vp_coord	unexpected	The surgeons polish and admits	3.6222877497493766e-07	3.6222877497493766e-07	21.396595001220703	21.396595001220703
61	bert-base-cased	62	31	1	admit	vp_coord	expected	The surgeons polish and admit	6.7313599174667615e-06	6.7313599174667615e-06	17.1806697845459	17.1806697845459
62	bert-base-cased	63	32	1	adopt	vp_coord	unexpected	The surgeons polish and adopts	1.5121763681236189e-05	1.5121763681236189e-05	16.015803337097168	16.015803337097168
63	bert-base-cased	64	32	1	adopt	vp_coord	expected	The surgeons polish and adopt	8.794423592917155e-06	8.794423592917155e-06	16.794979095458984	16.794979095458984
64	bert-base-cased	65	33	1	adorn	vp_coord	unexpected	The surgeons polish and adorns	0.04263119170142695	0.04263119170142695	11.703557093938192	11.703557093938192
65	bert-base-cased	66	33	1	adorn	vp_coord	expected	The surgeons polish and adorn	2.624296928388503e-05	2.624296928388503e-05	17.267594814300537	17.267594814300537
66	bert-base-cased	67	34	1	advance	vp_coord	unexpected	The surgeons polish and advances	2.5064080091397045e-06	2.5064080091397045e-06	18.60594749450684	18.60594749450684
67	bert-base-cased	68	34	1	advance	vp_coord	expected	The surgeons polish and advance	2.799154026433825e-05	2.799154026433825e-05	15.12465000152588	15.12465000152588
68	bert-base-cased	69	35	1	advantage	vp_coord	unexpected	The surgeons polish and advantages	2.9484257879630604e-07	2.9484257879630604e-07	21.693552017211918	21.693552017211918
69	bert-base-cased	70	35	1	advantage	vp_coord	expected	The surgeons polish and advantage	5.123200480738888e-06	5.123200480738888e-06	17.57452392578125	17.57452392578125
70	bert-base-cased	71	36	1	advise	vp_coord	unexpected	The surgeons polish and advises	5.2394754220538285e-05	5.2394754220538285e-05	15.718450546264648	15.718450546264648
71	bert-base-cased	72	36	1	advise	vp_coord	expected	The surgeons polish and advise	1.4736107004864609e-05	1.4736107004864609e-05	16.05028533935547	16.05028533935547
72	bert-base-cased	73	37	1	affect	vp_coord	unexpected	The surgeons polish and affects	9.799550753086803e-07	9.799550753086803e-07	19.96078109741211	19.96078109741211
73	bert-base-cased	74	37	1	affect	vp_coord	expected	The surgeons polish and affect	4.350998551672092e-06	4.350998551672092e-06	17.810222625732422	17.810222625732422
74	bert-base-cased	75	38	1	afford	vp_coord	unexpected	The surgeons polish and affords	2.717615552683128e-05	2.717615552683128e-05	15.16878080368042	15.16878080368042
75	bert-base-cased	76	38	1	afford	vp_coord	expected	The surgeons polish and afford	2.8992870284128003e-05	2.8992870284128003e-05	15.073942184448242	15.073942184448242
76	bert-base-cased	77	39	1	aggravate	vp_coord	unexpected	The surgeons polish and aggravates	0.2005760139266386	0.2005760139266386	9.874028462730347	9.874028462730347
77	bert-base-cased	78	39	1	aggravate	vp_coord	expected	The surgeons polish and aggravate	0.24876127570132664	0.24876127570132664	8.813282021321356	8.813282021321356
78	bert-base-cased	79	40	1	agonize	vp_coord	unexpected	The surgeons polish and agonizes	0.03846912455469464	0.03846912455469464	10.144834836324057	10.144834836324057
79	bert-base-cased	80	40	1	agonize	vp_coord	expected	The surgeons polish and agonize	0.35209487491943037	0.35209487491943037	7.478021115064622	7.478021115064622
80	bert-base-cased	81	41	1	agree	vp_coord	unexpected	The surgeons polish and agrees	9.309900406151428e-07	9.309900406151428e-07	20.034730911254883	20.034730911254883
81	bert-base-cased	82	41	1	agree	vp_coord	expected	The surgeons polish and agree	7.613465641043149e-06	7.613465641043149e-06	17.003015518188477	17.003015518188477
82	bert-base-cased	83	42	1	aid	vp_coord	unexpected	The surgeons polish and aids	3.4878432870755205e-06	3.4878432870755205e-06	18.12923240661621	18.12923240661621
83	bert-base-cased	84	42	1	aid	vp_coord	expected	The surgeons polish and aid	3.9243179344339296e-05	3.9243179344339296e-05	14.637198448181152	14.637198448181152
84	bert-base-cased	85	43	1	aim	vp_coord	unexpected	The surgeons polish and aims	9.056034855348116e-07	9.056034855348116e-07	20.074617385864254	20.074617385864254
85	bert-base-cased	86	43	1	aim	vp_coord	expected	The surgeons polish and aim	1.5387942767119966e-05	1.5387942767119966e-05	15.987839698791504	15.987839698791504
86	bert-base-cased	87	44	1	air	vp_coord	unexpected	The surgeons polish and airs	3.1153658710536547e-06	3.1153658710536547e-06	18.29216766357422	18.29216766357422
87	bert-base-cased	88	44	1	air	vp_coord	expected	The surgeons polish and air	7.11432148818858e-05	7.11432148818858e-05	13.77891445159912	13.77891445159912
88	bert-base-cased	89	45	1	alert	vp_coord	unexpected	The surgeons polish and alerts	1.005697640721337e-05	1.005697640721337e-05	17.36654758453369	17.36654758453369
89	bert-base-cased	90	45	1	alert	vp_coord	expected	The surgeons polish and alert	4.818794877792243e-06	4.818794877792243e-06	17.66289520263672	17.66289520263672
90	bert-base-cased	91	46	1	alienate	vp_coord	unexpected	The surgeons polish and alienates	1.4072696075118074e-07	1.4072696075118074e-07	22.78691005706787	22.78691005706787
91	bert-base-cased	92	46	1	alienate	vp_coord	expected	The surgeons polish and alienate	5.967360650060982e-07	5.967360650060982e-07	21.442328453063965	21.442328453063965
92	bert-base-cased	93	47	1	allay	vp_coord	unexpected	The surgeons polish and allays	4.765371430530407e-05	4.765371430530407e-05	22.54990291595459	22.54990291595459
93	bert-base-cased	94	47	1	allay	vp_coord	expected	The surgeons polish and allay	4.765533961814671e-05	4.765533961814671e-05	20.717594146728516	20.717594146728516
94	bert-base-cased	95	48	1	allege	vp_coord	unexpected	The surgeons polish and alleges	0.00022091955596198695	0.00022091955596198695	14.991609573364258	14.991609573364258
95	bert-base-cased	96	48	1	allege	vp_coord	expected	The surgeons polish and allege	4.7654352169634866e-05	4.7654352169634866e-05	21.309207916259766	21.309207916259766
96	bert-base-cased	97	49	1	alleviate	vp_coord	unexpected	The surgeons polish and alleviates	1.6565773876209278e-05	1.6565773876209278e-05	15.973660945892334	15.973660945892334
97	bert-base-cased	98	49	1	alleviate	vp_coord	expected	The surgeons polish and alleviate	4.0227114368462935e-06	4.0227114368462935e-06	17.92340087890625	17.92340087890625
98	bert-base-cased	99	50	1	allocate	vp_coord	unexpected	The surgeons polish and allocates	0.00022866217523185886	0.00022866217523185886	14.473416328430176	14.473416328430176
99	bert-base-cased	100	50	1	allocate	vp_coord	expected	The surgeons polish and allocate	0.0013967598126024639	0.0013967598126024639	12.297178268432617	12.297178268432617
100	bert-base-cased	101	51	1	allowed	vp_coord	unexpected	The surgeons polish and alloweds	1.5441882226241432e-06	1.5441882226241432e-06	19.852371215820312	19.852371215820312
101	bert-base-cased	102	51	1	allowed	vp_coord	expected	The surgeons polish and allowed	2.747722874119063e-06	2.747722874119063e-06	18.473331451416016	18.473331451416016
102	bert-base-cased	103	52	1	allow	vp_coord	unexpected	The surgeons polish and allows	3.3196122330991784e-06	3.3196122330991784e-06	18.20055389404297	18.20055389404297
103	bert-base-cased	104	52	1	allow	vp_coord	expected	The surgeons polish and allow	2.99215353152249e-05	2.99215353152249e-05	15.028456687927246	15.028456687927246
104	bert-base-cased	105	53	1	ally	vp_coord	unexpected	The surgeons polish and allies	8.687867421031115e-07	8.687867421031115e-07	20.13449478149414	20.13449478149414
105	bert-base-cased	106	53	1	ally	vp_coord	expected	The surgeons polish and ally	2.455507228660281e-06	2.455507228660281e-06	18.635547637939453	18.635547637939453
106	bert-base-cased	107	54	1	alter	vp_coord	unexpected	The surgeons polish and alters	3.6887175326683064e-05	3.6887175326683064e-05	16.45844268798828	16.45844268798828
107	bert-base-cased	108	54	1	alter	vp_coord	expected	The surgeons polish and alter	3.730242679012008e-05	3.730242679012008e-05	14.710371017456056	14.710371017456056
108	bert-base-cased	109	55	1	amalgamate	vp_coord	unexpected	The surgeons polish and amalgamates	0.24737506569151835	0.24737506569151835	11.715847063809633	11.715847063809633
109	bert-base-cased	110	55	1	amalgamate	vp_coord	expected	The surgeons polish and amalgamate	0.2473751012339065	0.2473751012339065	10.969827700406313	10.969827700406313
110	bert-base-cased	111	56	1	amass	vp_coord	unexpected	The surgeons polish and amasses	0.002510584761239411	0.002510584761239411	12.242141087849935	12.242141087849935
111	bert-base-cased	112	56	1	amass	vp_coord	expected	The surgeons polish and amass	9.695212429505293e-05	9.695212429505293e-05	13.729671478271484	13.729671478271484
112	bert-base-cased	113	57	1	amaze	vp_coord	unexpected	The surgeons polish and amazes	0.00032832448414404854	0.00032832448414404854	12.24672762552897	12.24672762552897
113	bert-base-cased	114	57	1	amaze	vp_coord	expected	The surgeons polish and amaze	0.003427406812988882	0.003427406812988882	10.966419378916422	10.966419378916422
114	bert-base-cased	115	58	1	amble	vp_coord	unexpected	The surgeons polish and ambles	2.6277784854755737e-05	2.6277784854755737e-05	15.278479099273682	15.278479099273682
115	bert-base-cased	116	58	1	amble	vp_coord	expected	The surgeons polish and amble	4.4981496102991514e-05	4.4981496102991514e-05	14.48582124710083	14.48582124710083
116	bert-base-cased	117	59	1	amend	vp_coord	unexpected	The surgeons polish and amends	2.7402304112911224e-05	2.7402304112911224e-05	15.196543216705322	15.196543216705322
117	bert-base-cased	118	59	1	amend	vp_coord	expected	The surgeons polish and amend	2.5158014068438206e-05	2.5158014068438206e-05	15.37051248550415	15.37051248550415
118	bert-base-cased	119	60	1	amortize	vp_coord	unexpected	The surgeons polish and amortizes	0.00011607612456522081	0.00011607612456522081	13.614667892456055	13.614667892456055
119	bert-base-cased	120	60	1	amortize	vp_coord	expected	The surgeons polish and amortize	0.0006190326360713639	0.0006190326360713639	11.616199811299643	11.616199811299643
120	bert-base-cased	121	61	1	amount	vp_coord	unexpected	The surgeons polish and amounts	3.377344910404645e-07	3.377344910404645e-07	21.49760627746582	21.49760627746582
121	bert-base-cased	122	61	1	amount	vp_coord	expected	The surgeons polish and amount	5.831899215991143e-06	5.831899215991143e-06	17.387601852416992	17.387601852416992
122	bert-base-cased	123	62	1	amplify	vp_coord	unexpected	The surgeons polish and amplifies	0.030413296663027677	0.030413296663027677	8.75474864244461	8.75474864244461
123	bert-base-cased	124	62	1	amplify	vp_coord	expected	The surgeons polish and amplify	0.08548444750143362	0.08548444750143362	10.770927707354227	10.770927707354227
124	bert-base-cased	125	63	1	analyze	vp_coord	unexpected	The surgeons polish and analyzes	0.0004164649343465203	0.0004164649343465203	14.368679523468018	14.368679523468018
125	bert-base-cased	126	63	1	analyze	vp_coord	expected	The surgeons polish and analyze	3.161094355164096e-05	3.161094355164096e-05	14.94921588897705	14.94921588897705
126	bert-base-cased	127	64	1	anchor	vp_coord	unexpected	The surgeons polish and anchors	1.0579557738310541e-05	1.0579557738310541e-05	16.67214298248291	16.67214298248291
127	bert-base-cased	128	64	1	anchor	vp_coord	expected	The surgeons polish and anchor	6.047766873962246e-06	6.047766873962246e-06	17.335166931152344	17.335166931152344
128	bert-base-cased	129	65	1	announce	vp_coord	unexpected	The surgeons polish and announces	8.417366075263999e-07	8.417366075263999e-07	20.18012809753418	20.18012809753418
129	bert-base-cased	130	65	1	announce	vp_coord	expected	The surgeons polish and announce	8.71863176143961e-06	8.71863176143961e-06	16.807466506958008	16.807466506958008
130	bert-base-cased	131	66	1	answer	vp_coord	unexpected	The surgeons polish and answers	1.3924329778092217e-06	1.3924329778092217e-06	19.45396041870117	19.45396041870117
131	bert-base-cased	132	66	1	answer	vp_coord	expected	The surgeons polish and answer	1.66939298651414e-05	1.66939298651414e-05	15.870316505432127	15.870316505432127
132	bert-base-cased	133	67	1	antagonize	vp_coord	unexpected	The surgeons polish and antagonizes	0.00018822822463938297	0.00018822822463938297	13.986161867777506	13.986161867777506
133	bert-base-cased	134	67	1	antagonize	vp_coord	expected	The surgeons polish and antagonize	0.06565882142998208	0.06565882142998208	11.080504099527994	11.080504099527994
134	bert-base-cased	135	68	1	anticipate	vp_coord	unexpected	The surgeons polish and anticipates	0.24961808884603445	0.24961808884603445	12.01651992474217	12.01651992474217
135	bert-base-cased	136	68	1	anticipate	vp_coord	expected	The surgeons polish and anticipate	0.275565570401947	0.275565570401947	11.498015433549881	11.498015433549881
136	bert-base-cased	137	69	1	apologize	vp_coord	unexpected	The surgeons polish and apologizes	0.00013022158910301629	0.00013022158910301629	16.32002019882202	16.32002019882202
137	bert-base-cased	138	69	1	apologize	vp_coord	expected	The surgeons polish and apologize	1.5636423995601945e-05	1.5636423995601945e-05	15.964730262756348	15.964730262756348
138	bert-base-cased	139	70	1	appeal	vp_coord	unexpected	The surgeons polish and appeals	6.399729954864597e-07	6.399729954864597e-07	20.575485229492188	20.575485229492188
139	bert-base-cased	140	70	1	appeal	vp_coord	expected	The surgeons polish and appeal	4.701241323346039e-06	4.701241323346039e-06	17.69852638244629	17.69852638244629
140	bert-base-cased	141	71	1	appear	vp_coord	unexpected	The surgeons polish and appears	1.197965616483998e-06	1.197965616483998e-06	19.670982360839844	19.670982360839844
141	bert-base-cased	142	71	1	appear	vp_coord	expected	The surgeons polish and appear	1.5082010577316396e-05	1.5082010577316396e-05	16.01681137084961	16.01681137084961
142	bert-base-cased	143	72	1	appease	vp_coord	unexpected	The surgeons polish and appeases	0.011000802388783362	0.011000802388783362	12.116100152333578	12.116100152333578
143	bert-base-cased	144	72	1	appease	vp_coord	expected	The surgeons polish and appease	9.765067716216436e-06	9.765067716216436e-06	16.7933406829834	16.7933406829834
144	bert-base-cased	145	73	1	append	vp_coord	unexpected	The surgeons polish and appends	3.6907331946167687e-06	3.6907331946167687e-06	18.256583213806152	18.256583213806152
145	bert-base-cased	146	73	1	append	vp_coord	expected	The surgeons polish and append	0.00010504715464773434	0.00010504715464773434	14.858269214630127	14.858269214630127
146	bert-base-cased	147	74	1	applaud	vp_coord	unexpected	The surgeons polish and applauds	0.0014800462134492683	0.0014800462134492683	12.770680745442709	12.770680745442709
147	bert-base-cased	148	74	1	applaud	vp_coord	expected	The surgeons polish and applaud	0.3307012991863303	0.3307012991863303	10.163376970837513	10.163376970837513
148	bert-base-cased	149	75	1	apply	vp_coord	unexpected	The surgeons polish and applies	9.401653187524062e-06	9.401653187524062e-06	16.698654174804688	16.698654174804688
149	bert-base-cased	150	75	1	apply	vp_coord	expected	The surgeons polish and apply	0.0003110325487796	0.0003110325487796	11.650647163391112	11.650647163391112
150	bert-base-cased	151	76	1	appoint	vp_coord	unexpected	The surgeons polish and appoints	1.1237718808843056e-05	1.1237718808843056e-05	16.452576637268066	16.452576637268066
151	bert-base-cased	152	76	1	appoint	vp_coord	expected	The surgeons polish and appoint	1.1282328159722964e-05	1.1282328159722964e-05	16.435575485229492	16.435575485229492
152	bert-base-cased	153	77	1	appraise	vp_coord	unexpected	The surgeons polish and appraises	0.0005263830453259246	0.0005263830453259246	14.184972127278646	14.184972127278646
153	bert-base-cased	154	77	1	appraise	vp_coord	expected	The surgeons polish and appraise	0.33087465818152845	0.33087465818152845	11.079239789086083	11.079239789086083
154	bert-base-cased	155	78	1	appreciate	vp_coord	unexpected	The surgeons polish and appreciates	0.0001054930307873074	0.0001054930307873074	13.681375503540039	13.681375503540039
155	bert-base-cased	156	78	1	appreciate	vp_coord	expected	The surgeons polish and appreciate	2.6590108973323368e-05	2.6590108973323368e-05	15.198750495910645	15.198750495910645
156	bert-base-cased	157	79	1	approach	vp_coord	unexpected	The surgeons polish and approaches	1.881440880424634e-06	1.881440880424634e-06	19.01972961425781	19.01972961425781
157	bert-base-cased	158	79	1	approach	vp_coord	expected	The surgeons polish and approach	1.586322468938306e-05	1.586322468938306e-05	15.943954467773438	15.943954467773438
158	bert-base-cased	159	80	1	approve	vp_coord	unexpected	The surgeons polish and approves	0.00019808789397753146	0.00019808789397753146	14.877937316894531	14.877937316894531
159	bert-base-cased	160	80	1	approve	vp_coord	expected	The surgeons polish and approve	2.0501422113738957e-05	2.0501422113738957e-05	15.5739164352417	15.5739164352417
160	bert-base-cased	161	81	1	argue	vp_coord	unexpected	The surgeons polish and argues	1.193591060655308e-06	1.193591060655308e-06	19.67625999450684	19.67625999450684
161	bert-base-cased	162	81	1	argue	vp_coord	expected	The surgeons polish and argue	7.925068530312274e-06	7.925068530312274e-06	16.945144653320312	16.945144653320312
162	bert-base-cased	163	82	1	arise	vp_coord	unexpected	The surgeons polish and arises	4.7580730466734173e-08	4.7580730466734173e-08	24.32504653930664	24.32504653930664
163	bert-base-cased	164	82	1	arise	vp_coord	expected	The surgeons polish and arise	1.1175759482284775e-06	1.1175759482284775e-06	19.771196365356445	19.771196365356445
164	bert-base-cased	165	83	1	arm	vp_coord	unexpected	The surgeons polish and arms	1.848087413236499e-05	1.848087413236499e-05	15.723607063293455	15.723607063293455
165	bert-base-cased	166	83	1	arm	vp_coord	expected	The surgeons polish and arm	3.790565097006038e-05	3.790565097006038e-05	14.687227249145508	14.687227249145508
166	bert-base-cased	167	84	1	arouse	vp_coord	unexpected	The surgeons polish and arouses	8.593664172923273e-05	8.593664172923273e-05	14.928426742553711	14.928426742553711
167	bert-base-cased	168	84	1	arouse	vp_coord	expected	The surgeons polish and arouse	1.3855763540959742e-05	1.3855763540959742e-05	16.998116493225098	16.998116493225098
168	bert-base-cased	169	85	1	arrange	vp_coord	unexpected	The surgeons polish and arranges	0.0003204691815312561	0.0003204691815312561	14.970885276794434	14.970885276794434
169	bert-base-cased	170	85	1	arrange	vp_coord	expected	The surgeons polish and arrange	0.0001384217612212	0.0001384217612212	12.818641662597656	12.818641662597656
170	bert-base-cased	171	86	1	arrest	vp_coord	unexpected	The surgeons polish and arrests	8.762079914959031e-07	8.762079914959031e-07	20.122222900390625	20.122222900390625
171	bert-base-cased	172	86	1	arrest	vp_coord	expected	The surgeons polish and arrest	4.361525952845113e-06	4.361525952845113e-06	17.80673599243164	17.80673599243164
172	bert-base-cased	173	87	1	arrive	vp_coord	unexpected	The surgeons polish and arrives	1.5889775113464566e-06	1.5889775113464566e-06	19.26346969604492	19.26346969604492
173	bert-base-cased	174	87	1	arrive	vp_coord	expected	The surgeons polish and arrive	2.075905649689957e-05	2.075905649689957e-05	15.555899620056152	15.555899620056152
174	bert-base-cased	175	88	1	articulate	vp_coord	unexpected	The surgeons polish and articulates	0.23473283236679285	0.23473283236679285	10.65919049580892	10.65919049580892
