	model	sentid	pairid	contextid	lemma	condition	comparison	sentence	probsum	probmean	surpsum	surpmean
67	bert-base-cased	68	34	1	advance	simple	expected	The pilot advances	7.768471022018275e-08	7.768471022018275e-08	23.617794036865234	23.617794036865234
68	bert-base-cased	69	35	1	advantage	simple	unexpected	The pilot advantage	2.3911544744237293e-08	2.3911544744237293e-08	25.317716598510746	25.317716598510746
69	bert-base-cased	70	35	1	advantage	simple	expected	The pilot advantages	7.3717498771941345e-09	7.3717498771941345e-09	27.01534652709961	27.01534652709961
70	bert-base-cased	71	36	1	advise	simple	unexpected	The pilot advise	1.2257231674084323e-08	1.2257231674084323e-08	26.28179168701172	26.28179168701172
71	bert-base-cased	72	36	1	advise	simple	expected	The pilot advises	0.010455461606397857	0.010455461606397857	12.136613130569458	12.136613130569458
72	bert-base-cased	73	37	1	affect	simple	unexpected	The pilot affect	6.6274448151659734e-09	6.6274448151659734e-09	27.16889953613281	27.16889953613281
73	bert-base-cased	74	37	1	affect	simple	expected	The pilot affects	1.4316626106847252e-07	1.4316626106847252e-07	22.73580551147461	22.73580551147461
74	bert-base-cased	75	38	1	afford	simple	unexpected	The pilot afford	1.982650665866004e-08	1.982650665866004e-08	25.58799362182617	25.58799362182617
75	bert-base-cased	76	38	1	afford	simple	expected	The pilot affords	0.0017028458635710165	0.0017028458635710165	16.131824493408203	16.131824493408203
76	bert-base-cased	77	39	1	aggravate	simple	unexpected	The pilot aggravate	0.002114696185344612	0.002114696185344612	10.912758946418762	10.912758946418762
77	bert-base-cased	78	39	1	aggravate	simple	expected	The pilot aggravates	0.012172177307547768	0.012172177307547768	9.656665706634522	9.656665706634522
78	bert-base-cased	79	40	1	agonize	simple	unexpected	The pilot agonize	0.0008029089572118897	0.0008029089572118897	12.563176155090332	12.563176155090332
79	bert-base-cased	80	40	1	agonize	simple	expected	The pilot agonizes	0.0013870339909468898	0.0013870339909468898	11.890329678853353	11.890329678853353
80	bert-base-cased	81	41	1	agree	simple	unexpected	The pilot agree	5.139356744621182e-07	5.139356744621182e-07	20.891908645629883	20.891908645629883
81	bert-base-cased	82	41	1	agree	simple	expected	The pilot agrees	7.815867320459802e-06	7.815867320459802e-06	16.96516227722168	16.96516227722168
82	bert-base-cased	83	42	1	aid	simple	unexpected	The pilot aid	7.642734445312271e-09	7.642734445312271e-09	26.96326446533203	26.96326446533203
83	bert-base-cased	84	42	1	aid	simple	expected	The pilot aids	6.497836579910654e-08	6.497836579910654e-08	23.875465393066406	23.875465393066406
84	bert-base-cased	85	43	1	aim	simple	unexpected	The pilot aim	2.2825217271815745e-08	2.2825217271815745e-08	25.384796142578125	25.384796142578125
85	bert-base-cased	86	43	1	aim	simple	expected	The pilot aims	4.442040903995803e-07	4.442040903995803e-07	21.10227394104004	21.10227394104004
86	bert-base-cased	87	44	1	air	simple	unexpected	The pilot air	2.619966892325465e-07	2.619966892325465e-07	21.863948822021484	21.863948822021484
87	bert-base-cased	88	44	1	air	simple	expected	The pilot airs	1.25420058338932e-06	1.25420058338932e-06	19.60480117797852	19.60480117797852
88	bert-base-cased	89	45	1	alert	simple	unexpected	The pilot alert	8.959534625319067e-08	8.959534625319067e-08	23.41200065612793	23.41200065612793
89	bert-base-cased	90	45	1	alert	simple	expected	The pilot alerts	0.0002027640014147994	0.0002027640014147994	14.855355262756348	14.855355262756348
90	bert-base-cased	91	46	1	alienate	simple	unexpected	The pilot alienate	1.5802475283877015e-06	1.5802475283877015e-06	21.986831665039062	21.986831665039062
91	bert-base-cased	92	46	1	alienate	simple	expected	The pilot alienates	1.5750846253936857e-06	1.5750846253936857e-06	22.5797700881958	22.5797700881958
92	bert-base-cased	93	47	1	allay	simple	unexpected	The pilot allay	1.2731101207918982e-05	1.2731101207918982e-05	17.285205841064453	17.285205841064453
93	bert-base-cased	94	47	1	allay	simple	expected	The pilot allays	1.1933831496335756e-05	1.1933831496335756e-05	19.78671932220459	19.78671932220459
94	bert-base-cased	95	48	1	allege	simple	unexpected	The pilot allege	1.567022172821453e-05	1.567022172821453e-05	16.188868522644043	16.188868522644043
95	bert-base-cased	96	48	1	allege	simple	expected	The pilot alleges	0.0004477440525078667	0.0004477440525078667	11.690936724344889	11.690936724344889
96	bert-base-cased	97	49	1	alleviate	simple	unexpected	The pilot alleviate	3.201572562616661e-09	3.201572562616661e-09	28.21857261657715	28.21857261657715
97	bert-base-cased	98	49	1	alleviate	simple	expected	The pilot alleviates	0.022856308766868907	0.022856308766868907	13.576806545257568	13.576806545257568
98	bert-base-cased	99	50	1	allocate	simple	unexpected	The pilot allocate	8.324326411939373e-05	8.324326411939373e-05	15.326746940612793	15.326746940612793
99	bert-base-cased	100	50	1	allocate	simple	expected	The pilot allocates	0.0001575127397093577	0.0001575127397093577	14.19280974070231	14.19280974070231
100	bert-base-cased	101	51	1	allowed	simple	unexpected	The pilot allowed	1.7311252804574906e-06	1.7311252804574906e-06	19.13985824584961	19.13985824584961
101	bert-base-cased	102	51	1	allowed	simple	expected	The pilot alloweds	6.79917656043014e-05	6.79917656043014e-05	15.926661014556885	15.926661014556885
102	bert-base-cased	103	52	1	allow	simple	unexpected	The pilot allow	2.3962451578540825e-08	2.3962451578540825e-08	25.31464958190918	25.31464958190918
103	bert-base-cased	104	52	1	allow	simple	expected	The pilot allows	5.906568958380376e-07	5.906568958380376e-07	20.69117546081543	20.69117546081543
104	bert-base-cased	105	53	1	ally	simple	unexpected	The pilot ally	9.05834962594554e-09	9.05834962594554e-09	26.71810531616211	26.71810531616211
105	bert-base-cased	106	53	1	ally	simple	expected	The pilot allies	3.3009232680569767e-08	3.3009232680569767e-08	24.852554321289062	24.852554321289062
106	bert-base-cased	107	54	1	alter	simple	unexpected	The pilot alter	2.41476278972641e-08	2.41476278972641e-08	25.303543090820312	25.303543090820312
107	bert-base-cased	108	54	1	alter	simple	expected	The pilot alters	0.00041829414967506996	0.00041829414967506996	16.525954723358154	16.525954723358154
108	bert-base-cased	109	55	1	amalgamate	simple	unexpected	The pilot amalgamate	0.08267231948002517	0.08267231948002517	11.082795053720474	11.082795053720474
109	bert-base-cased	110	55	1	amalgamate	simple	expected	The pilot amalgamates	0.08267629946021769	0.08267629946021769	10.861579090356827	10.861579090356827
110	bert-base-cased	111	56	1	amass	simple	unexpected	The pilot amass	2.3913476638881548e-06	2.3913476638881548e-06	19.015252113342285	19.015252113342285
111	bert-base-cased	112	56	1	amass	simple	expected	The pilot amasses	0.003318279800926863	0.003318279800926863	10.885713895161947	10.885713895161947
112	bert-base-cased	113	57	1	amaze	simple	unexpected	The pilot amaze	0.004895621527490827	0.004895621527490827	11.765739758809408	11.765739758809408
113	bert-base-cased	114	57	1	amaze	simple	expected	The pilot amazes	0.17882126376207452	0.17882126376207452	10.032727042833963	10.032727042833963
114	bert-base-cased	115	58	1	amble	simple	unexpected	The pilot amble	2.962234134429309e-06	2.962234134429309e-06	18.434368133544922	18.434368133544922
115	bert-base-cased	116	58	1	amble	simple	expected	The pilot ambles	1.999404631192192e-06	1.999404631192192e-06	20.381230354309082	20.381230354309082
116	bert-base-cased	117	59	1	amend	simple	unexpected	The pilot amend	2.4738983483985066e-06	2.4738983483985066e-06	18.896520614624023	18.896520614624023
117	bert-base-cased	118	59	1	amend	simple	expected	The pilot amends	2.122485710742694e-06	2.122485710742694e-06	19.645705223083496	19.645705223083496
118	bert-base-cased	119	60	1	amortize	simple	unexpected	The pilot amortize	0.00012234239208434066	0.00012234239208434066	14.109859148661295	14.109859148661295
119	bert-base-cased	120	60	1	amortize	simple	expected	The pilot amortizes	0.00017368200497000735	0.00017368200497000735	13.910605748494467	13.910605748494467
120	bert-base-cased	121	61	1	amount	simple	unexpected	The pilot amount	2.071658400382148e-08	2.071658400382148e-08	25.524639129638672	25.524639129638672
121	bert-base-cased	122	61	1	amount	simple	expected	The pilot amounts	6.225531734571632e-08	6.225531734571632e-08	23.937227249145508	23.937227249145508
122	bert-base-cased	123	62	1	amplify	simple	unexpected	The pilot amplify	0.0015865328208204308	0.0015865328208204308	16.535077571868896	16.535077571868896
123	bert-base-cased	124	62	1	amplify	simple	expected	The pilot amplifies	0.051141564470526604	0.051141564470526604	7.605692386627197	7.605692386627197
124	bert-base-cased	125	63	1	analyze	simple	unexpected	The pilot analyze	4.4858250447532555e-09	4.4858250447532555e-09	27.731979370117188	27.731979370117188
125	bert-base-cased	126	63	1	analyze	simple	expected	The pilot analyzes	0.006167484242652659	0.006167484242652659	14.297943115234375	14.297943115234375
126	bert-base-cased	127	64	1	anchor	simple	unexpected	The pilot anchor	4.8752202275181844e-08	4.8752202275181844e-08	24.28995704650879	24.28995704650879
127	bert-base-cased	128	64	1	anchor	simple	expected	The pilot anchors	0.003502412104012325	0.003502412104012325	13.0275399684906	13.0275399684906
128	bert-base-cased	129	65	1	announce	simple	unexpected	The pilot announce	1.0802989613978298e-08	1.0802989613978298e-08	26.4639949798584	26.4639949798584
129	bert-base-cased	130	65	1	announce	simple	expected	The pilot announces	2.440124546865263e-07	2.440124546865263e-07	21.966541290283203	21.966541290283203
130	bert-base-cased	131	66	1	answer	simple	unexpected	The pilot answer	1.515800107654286e-07	1.515800107654286e-07	22.653417587280277	22.653417587280277
131	bert-base-cased	132	66	1	answer	simple	expected	The pilot answers	6.550120588144637e-07	6.550120588144637e-07	20.541975021362305	20.541975021362305
132	bert-base-cased	133	67	1	antagonize	simple	unexpected	The pilot antagonize	0.0009712592769422597	0.0009712592769422597	12.618690490722656	12.618690490722656
133	bert-base-cased	134	67	1	antagonize	simple	expected	The pilot antagonizes	0.015682449136799424	0.015682449136799424	11.18660020828247	11.18660020828247
134	bert-base-cased	135	68	1	anticipate	simple	unexpected	The pilot anticipate	0.0023384695006521835	0.0023384695006521835	12.473423798878988	12.473423798878988
135	bert-base-cased	136	68	1	anticipate	simple	expected	The pilot anticipates	0.018032279483577426	0.018032279483577426	11.58581268787384	11.58581268787384
136	bert-base-cased	137	69	1	apologize	simple	unexpected	The pilot apologize	1.1801753174722764e-07	1.1801753174722764e-07	23.01449584960937	23.01449584960937
137	bert-base-cased	138	69	1	apologize	simple	expected	The pilot apologizes	3.764657685678685e-05	3.764657685678685e-05	14.79469108581543	14.79469108581543
138	bert-base-cased	139	70	1	appeal	simple	unexpected	The pilot appeal	4.93511578270045e-08	4.93511578270045e-08	24.272340774536133	24.272340774536133
139	bert-base-cased	140	70	1	appeal	simple	expected	The pilot appeals	9.210220497379853e-08	9.210220497379853e-08	23.372188568115234	23.372188568115234
140	bert-base-cased	141	71	1	appear	simple	unexpected	The pilot appear	6.653536388512293e-07	6.653536388512293e-07	20.51937484741211	20.51937484741211
141	bert-base-cased	142	71	1	appear	simple	expected	The pilot appears	3.107101292698644e-05	3.107101292698644e-05	14.974071502685549	14.974071502685549
142	bert-base-cased	143	72	1	appease	simple	unexpected	The pilot appease	7.395137345156399e-06	7.395137345156399e-06	17.28614330291748	17.28614330291748
143	bert-base-cased	144	72	1	appease	simple	expected	The pilot appeases	0.027984665418140726	0.027984665418140726	8.219949642817179	8.219949642817179
144	bert-base-cased	145	73	1	append	simple	unexpected	The pilot append	3.245770017201721e-06	3.245770017201721e-06	18.235953330993652	18.235953330993652
145	bert-base-cased	146	73	1	append	simple	expected	The pilot appends	1.917552424401947e-06	1.917552424401947e-06	19.73161125183105	19.73161125183105
146	bert-base-cased	147	74	1	applaud	simple	unexpected	The pilot applaud	0.001783771847840395	0.001783771847840395	11.693285465240479	11.693285465240479
147	bert-base-cased	148	74	1	applaud	simple	expected	The pilot applauds	0.0717514448527557	0.0717514448527557	9.902066469192505	9.902066469192505
148	bert-base-cased	149	75	1	apply	simple	unexpected	The pilot apply	7.735970797284608e-08	7.735970797284608e-08	23.623842239379883	23.623842239379883
149	bert-base-cased	150	75	1	apply	simple	expected	The pilot applies	4.974157263859524e-07	4.974157263859524e-07	20.939044952392575	20.939044952392575
150	bert-base-cased	151	76	1	appoint	simple	unexpected	The pilot appoint	3.7079384895832845e-08	3.7079384895832845e-08	24.68480682373047	24.68480682373047
151	bert-base-cased	152	76	1	appoint	simple	expected	The pilot appoints	0.06072724507812663	0.06072724507812663	12.573975324630739	12.573975324630739
152	bert-base-cased	153	77	1	appraise	simple	unexpected	The pilot appraise	0.0001873612660953406	0.0001873612660953406	12.987764994303385	12.987764994303385
153	bert-base-cased	154	77	1	appraise	simple	expected	The pilot appraises	0.2504405116026949	0.2504405116026949	9.383243401845297	9.383243401845297
154	bert-base-cased	155	78	1	appreciate	simple	unexpected	The pilot appreciate	3.266114845246193e-08	3.266114845246193e-08	24.867849349975582	24.867849349975582
155	bert-base-cased	156	78	1	appreciate	simple	expected	The pilot appreciates	0.018904631370176568	0.018904631370176568	13.000754117965698	13.000754117965698
156	bert-base-cased	157	79	1	approach	simple	unexpected	The pilot approach	1.311318982288867e-07	1.311318982288867e-07	22.862478256225582	22.862478256225582
157	bert-base-cased	158	79	1	approach	simple	expected	The pilot approaches	1.4807918660153518e-06	1.4807918660153518e-06	19.36520004272461	19.36520004272461
158	bert-base-cased	159	80	1	approve	simple	unexpected	The pilot approve	2.8268292595612365e-08	2.8268292595612365e-08	25.07624053955078	25.07624053955078
159	bert-base-cased	160	80	1	approve	simple	expected	The pilot approves	0.0010485712591616833	0.0010485712591616833	12.747782230377197	12.747782230377197
160	bert-base-cased	161	81	1	argue	simple	unexpected	The pilot argue	4.826010524539016e-08	4.826010524539016e-08	24.304594039916992	24.304594039916992
161	bert-base-cased	162	81	1	argue	simple	expected	The pilot argues	1.4466328366324888e-06	1.4466328366324888e-06	19.39887046813965	19.39887046813965
162	bert-base-cased	163	82	1	arise	simple	unexpected	The pilot arise	2.3605576160434797e-08	2.3605576160434797e-08	25.33629608154297	25.33629608154297
163	bert-base-cased	164	82	1	arise	simple	expected	The pilot arises	1.967113689715916e-07	1.967113689715916e-07	22.277416229248047	22.277416229248047
164	bert-base-cased	165	83	1	arm	simple	unexpected	The pilot arm	1.0602556699268463e-07	1.0602556699268463e-07	23.169084548950195	23.169084548950195
165	bert-base-cased	166	83	1	arm	simple	expected	The pilot arms	1.509274341060518e-07	1.509274341060518e-07	22.65964126586914	22.65964126586914
166	bert-base-cased	167	84	1	arouse	simple	unexpected	The pilot arouse	1.3821548591863575e-05	1.3821548591863575e-05	18.267005443572998	18.267005443572998
167	bert-base-cased	168	84	1	arouse	simple	expected	The pilot arouses	0.0009438444297605334	0.0009438444297605334	10.395134925842287	10.395134925842287
168	bert-base-cased	169	85	1	arrange	simple	unexpected	The pilot arrange	2.2761005524785105e-08	2.2761005524785105e-08	25.38886070251465	25.38886070251465
169	bert-base-cased	170	85	1	arrange	simple	expected	The pilot arranges	0.002454729210839429	0.002454729210839429	14.481763362884521	14.481763362884521
170	bert-base-cased	171	86	1	arrest	simple	unexpected	The pilot arrest	1.9167667630881627e-07	1.9167667630881627e-07	22.314821243286133	22.314821243286133
171	bert-base-cased	172	86	1	arrest	simple	expected	The pilot arrests	1.5341710479788162e-07	1.5341710479788162e-07	22.63603782653809	22.63603782653809
172	bert-base-cased	173	87	1	arrive	simple	unexpected	The pilot arrive	2.766809075183119e-07	2.766809075183119e-07	21.7852725982666	21.7852725982666
173	bert-base-cased	174	87	1	arrive	simple	expected	The pilot arrives	1.831141889852006e-05	1.831141889852006e-05	15.736896514892578	15.736896514892578
174	bert-base-cased	175	88	1	articulate	simple	unexpected	The pilot articulate	4.174151364111367e-06	4.174151364111367e-06	19.710079193115234	19.710079193115234
175	bert-base-cased	176	88	1	articulate	simple	expected	The pilot articulates	0.0018564083741997117	0.0018564083741997117	11.653911431630453	11.653911431630453
176	bert-base-cased	177	89	1	ask	simple	unexpected	The pilot ask	3.782782584949018e-07	3.782782584949018e-07	21.33404922485352	21.33404922485352
177	bert-base-cased	178	89	1	ask	simple	expected	The pilot asks	7.010101853666129e-06	7.010101853666129e-06	17.122133255004883	17.122133255004883
178	bert-base-cased	179	90	1	assassinate	simple	unexpected	The pilot assassinate	5.024387768060024e-07	5.024387768060024e-07	21.843052864074707	21.843052864074707
179	bert-base-cased	180	90	1	assassinate	simple	expected	The pilot assassinates	4.7590727270119265e-07	4.7590727270119265e-07	22.705546379089355	22.705546379089355
180	bert-base-cased	181	91	1	assemble	simple	unexpected	The pilot assemble	4.631417027667339e-09	4.631417027667339e-09	27.68589973449707	27.68589973449707
181	bert-base-cased	182	91	1	assemble	simple	expected	The pilot assembles	1.076879136263642e-05	1.076879136263642e-05	18.869300365447998	18.869300365447998
182	bert-base-cased	183	92	1	assert	simple	unexpected	The pilot assert	2.316450675721171e-08	2.316450675721171e-08	25.363508224487305	25.363508224487305
183	bert-base-cased	184	92	1	assert	simple	expected	The pilot asserts	3.0819893481748295e-07	3.0819893481748295e-07	21.62963485717773	21.62963485717773
184	bert-base-cased	185	93	1	assess	simple	unexpected	The pilot assess	5.153805826552116e-09	5.153805826552116e-09	27.531715393066406	27.531715393066406
185	bert-base-cased	186	93	1	assess	simple	expected	The pilot assesses	0.0012935847538244432	0.0012935847538244432	14.807115077972412	14.807115077972412
186	bert-base-cased	187	94	1	assign	simple	unexpected	The pilot assign	1.6282294623692906e-08	1.6282294623692906e-08	25.872119903564453	25.872119903564453
187	bert-base-cased	188	94	1	assign	simple	expected	The pilot assigns	1.9427004360750288e-07	1.9427004360750288e-07	22.295433044433597	22.295433044433597
188	bert-base-cased	189	95	1	assimilate	simple	unexpected	The pilot assimilate	0.006880061607944276	0.006880061607944276	13.203893303871155	13.203893303871155
189	bert-base-cased	190	95	1	assimilate	simple	expected	The pilot assimilates	0.16652714824317627	0.16652714824317627	12.053043931722641	12.053043931722641
190	bert-base-cased	191	96	1	assist	simple	unexpected	The pilot assist	8.02308335323687e-08	8.02308335323687e-08	23.57126808166504	23.57126808166504
191	bert-base-cased	192	96	1	assist	simple	expected	The pilot assists	4.162660331985535e-07	4.162660331985535e-07	21.19599151611328	21.19599151611328
192	bert-base-cased	193	97	1	assuage	simple	unexpected	The pilot assuage	0.002134914130882254	0.002134914130882254	15.990638415018717	15.990638415018717
