	model	sentid	pairid	contextid	lemma	condition	comparison	sentence	probsum	probmean	surpsum	surpmean
21	gpt2	22	11	1	acclaim	subj_rel	expected	The senator that slumps the consultant acclaims	0.3739985996273276	0.3739985996273276	10.027888268232347	10.027888268232347
22	gpt2	23	12	1	accommodate	subj_rel	unexpected	The senator that slumps the consultant accommodate	1.3244579122329014e-07	1.3244579122329014e-07	22.848094940185547	22.848094940185547
23	gpt2	24	12	1	accommodate	subj_rel	expected	The senator that slumps the consultant accommodates	0.26212039804977394	0.26212039804977394	10.73141697049141	10.73141697049141
24	gpt2	25	13	1	accomodate	subj_rel	unexpected	The senator that slumps the consultant accomodate	0.26854269244176976	0.26854269244176976	6.54795681592077	6.54795681592077
25	gpt2	26	13	1	accomodate	subj_rel	expected	The senator that slumps the consultant accomodates	0.34163186271143786	0.34163186271143786	5.835235974751413	5.835235974751413
26	gpt2	27	14	1	accompany	subj_rel	unexpected	The senator that slumps the consultant accompany	5.992290397216493e-08	5.992290397216493e-08	23.99231719970703	23.99231719970703
27	gpt2	28	14	1	accompany	subj_rel	expected	The senator that slumps the consultant accompanies	7.160771247072262e-07	7.160771247072262e-07	20.41338157653809	20.41338157653809
28	gpt2	29	15	1	accomplish	subj_rel	unexpected	The senator that slumps the consultant accomplish	1.3960809042146138e-07	1.3960809042146138e-07	22.772113800048828	22.772113800048828
29	gpt2	30	15	1	accomplish	subj_rel	expected	The senator that slumps the consultant accomplishes	0.4638854841669087	0.4638854841669087	10.560031916946173	10.560031916946173
30	gpt2	31	16	1	accord	subj_rel	unexpected	The senator that slumps the consultant accord	4.594702659233008e-06	4.594702659233008e-06	17.731597900390625	17.731597900390625
31	gpt2	32	16	1	accord	subj_rel	expected	The senator that slumps the consultant accords	0.09061558061148388	0.09061558061148388	9.624497890472412	9.624497890472412
32	gpt2	33	17	1	account	subj_rel	unexpected	The senator that slumps the consultant account	0.0001603703567525	0.0001603703567525	12.606305122375488	12.606305122375488
33	gpt2	34	17	1	account	subj_rel	expected	The senator that slumps the consultant accounts	3.325856596347876e-05	3.325856596347876e-05	14.875914573669434	14.875914573669434
34	gpt2	35	18	1	accrue	subj_rel	unexpected	The senator that slumps the consultant accrue	0.000576310729229585	0.000576310729229585	13.278410911560059	13.278410911560059
35	gpt2	36	18	1	accrue	subj_rel	expected	The senator that slumps the consultant accrues	0.317603238429001	0.317603238429001	7.498400931557019	7.498400931557019
36	gpt2	37	19	1	accuse	subj_rel	unexpected	The senator that slumps the consultant accuse	1.3998412669025129e-06	1.3998412669025129e-06	19.44630622863769	19.44630622863769
37	gpt2	38	19	1	accuse	subj_rel	expected	The senator that slumps the consultant accuses	1.3498814041668084e-05	1.3498814041668084e-05	16.176807403564453	16.176807403564453
38	gpt2	39	20	1	achieve	subj_rel	unexpected	The senator that slumps the consultant achieve	8.45130216475809e-07	8.45130216475809e-07	20.1743221282959	20.1743221282959
39	gpt2	40	20	1	achieve	subj_rel	expected	The senator that slumps the consultant achieves	2.7287799184705364e-06	2.7287799184705364e-06	18.483312606811523	18.483312606811523
40	gpt2	41	21	1	acknowledge	subj_rel	unexpected	The senator that slumps the consultant acknowledge	1.080101810657652e-05	1.080101810657652e-05	16.498472213745117	16.498472213745117
41	gpt2	42	21	1	acknowledge	subj_rel	expected	The senator that slumps the consultant acknowledges	2.18806690099882e-05	2.18806690099882e-05	15.47998332977295	15.47998332977295
42	gpt2	43	22	1	acquire	subj_rel	unexpected	The senator that slumps the consultant acquire	2.924482487287605e-07	2.924482487287605e-07	21.70531463623047	21.70531463623047
43	gpt2	44	22	1	acquire	subj_rel	expected	The senator that slumps the consultant acquires	0.48745346158071357	0.48745346158071357	10.355223402380942	10.355223402380942
44	gpt2	45	23	1	acquit	subj_rel	unexpected	The senator that slumps the consultant acquit	0.00038558199562996705	0.00038558199562996705	15.507787704467772	15.507787704467772
45	gpt2	46	23	1	acquit	subj_rel	expected	The senator that slumps the consultant acquits	0.002102500482266117	0.002102500482266117	14.283832788467405	14.283832788467405
46	gpt2	47	24	1	act	subj_rel	unexpected	The senator that slumps the consultant act	0.0001164865825558	0.0001164865825558	13.067548751831056	13.067548751831056
47	gpt2	48	24	1	act	subj_rel	expected	The senator that slumps the consultant acts	2.3970236725290303e-05	2.3970236725290303e-05	15.348396301269531	15.348396301269531
48	gpt2	49	25	1	adapt	subj_rel	unexpected	The senator that slumps the consultant adapt	4.1026214603334665e-07	4.1026214603334665e-07	21.216951370239254	21.216951370239254
49	gpt2	50	25	1	adapt	subj_rel	expected	The senator that slumps the consultant adapts	0.4506486023383332	0.4506486023383332	10.683438614010809	10.683438614010809
50	gpt2	51	26	1	address	subj_rel	unexpected	The senator that slumps the consultant address	1.2443377272575162e-05	1.2443377272575162e-05	16.294261932373047	16.294261932373047
51	gpt2	52	26	1	address	subj_rel	expected	The senator that slumps the consultant addresses	8.073311619227752e-06	8.073311619227752e-06	16.918407440185547	16.918407440185547
52	gpt2	53	27	1	add	subj_rel	unexpected	The senator that slumps the consultant add	1.968761534953956e-05	1.968761534953956e-05	15.632351875305176	15.632351875305176
53	gpt2	54	27	1	add	subj_rel	expected	The senator that slumps the consultant adds	0.0001063442105078	0.0001063442105078	13.198970794677734	13.198970794677734
54	gpt2	55	28	1	adhere	subj_rel	unexpected	The senator that slumps the consultant adhere	3.543811146755616e-07	3.543811146755616e-07	21.428194046020508	21.428194046020508
55	gpt2	56	28	1	adhere	subj_rel	expected	The senator that slumps the consultant adheres	0.0007457130413968	0.0007457130413968	10.828367233276367	10.828367233276367
56	gpt2	57	29	1	adjust	subj_rel	unexpected	The senator that slumps the consultant adjust	9.368308724333474e-07	9.368308724333474e-07	20.025707244873047	20.025707244873047
57	gpt2	58	29	1	adjust	subj_rel	expected	The senator that slumps the consultant adjusts	1.3492372090695426e-06	1.3492372090695426e-06	19.49942398071289	19.49942398071289
58	gpt2	59	30	1	administer	subj_rel	unexpected	The senator that slumps the consultant administer	3.823450924755889e-07	3.823450924755889e-07	21.31862068176269	21.31862068176269
59	gpt2	60	30	1	administer	subj_rel	expected	The senator that slumps the consultant administers	0.18236906736774472	0.18236906736774472	9.92062783241272	9.92062783241272
60	gpt2	61	31	1	admit	subj_rel	unexpected	The senator that slumps the consultant admit	4.3070987885585055e-05	4.3070987885585055e-05	14.502923965454102	14.502923965454102
61	gpt2	62	31	1	admit	subj_rel	expected	The senator that slumps the consultant admits	0.0001742145686876	0.0001742145686876	12.486846923828123	12.486846923828123
62	gpt2	63	32	1	adopt	subj_rel	unexpected	The senator that slumps the consultant adopt	8.538211204722757e-07	8.538211204722757e-07	20.159563064575195	20.159563064575195
63	gpt2	64	32	1	adopt	subj_rel	expected	The senator that slumps the consultant adopts	0.49985941272970535	0.49985941272970535	10.748020122409796	10.748020122409796
64	gpt2	65	33	1	adorn	subj_rel	unexpected	The senator that slumps the consultant adorn	0.00029174851079005	0.00029174851079005	11.76418399810791	11.76418399810791
65	gpt2	66	33	1	adorn	subj_rel	expected	The senator that slumps the consultant adorns	0.00020080789545315	0.00020080789545315	12.313064098358154	12.313064098358154
66	gpt2	67	34	1	advance	subj_rel	unexpected	The senator that slumps the consultant advance	3.981119334639516e-06	3.981119334639516e-06	17.93839454650879	17.93839454650879
67	gpt2	68	34	1	advance	subj_rel	expected	The senator that slumps the consultant advances	7.581802037748275e-06	7.581802037748275e-06	17.0090274810791	17.0090274810791
68	gpt2	69	35	1	advantage	subj_rel	unexpected	The senator that slumps the consultant advantage	9.452606172999368e-05	9.452606172999368e-05	13.36892795562744	13.36892795562744
69	gpt2	70	35	1	advantage	subj_rel	expected	The senator that slumps the consultant advantages	1.7717941318551311e-06	1.7717941318551311e-06	19.10635757446289	19.10635757446289
70	gpt2	71	36	1	advise	subj_rel	unexpected	The senator that slumps the consultant advise	1.4298547284852248e-05	1.4298547284852248e-05	16.09377098083496	16.09377098083496
71	gpt2	72	36	1	advise	subj_rel	expected	The senator that slumps the consultant advises	6.487434347945964e-06	6.487434347945964e-06	17.23392105102539	17.23392105102539
72	gpt2	73	37	1	affect	subj_rel	unexpected	The senator that slumps the consultant affect	4.531827926257392e-06	4.531827926257392e-06	17.751476287841797	17.751476287841797
73	gpt2	74	37	1	affect	subj_rel	expected	The senator that slumps the consultant affects	7.0315745688276365e-06	7.0315745688276365e-06	17.117721557617188	17.117721557617188
74	gpt2	75	38	1	afford	subj_rel	unexpected	The senator that slumps the consultant afford	4.223386895318981e-06	4.223386895318981e-06	17.853168487548828	17.853168487548828
75	gpt2	76	38	1	afford	subj_rel	expected	The senator that slumps the consultant affords	0.13406785260076504	0.13406785260076504	9.048604011535645	9.048604011535645
76	gpt2	77	39	1	aggravate	subj_rel	unexpected	The senator that slumps the consultant aggravate	0.0037172890540090957	0.0037172890540090957	13.299063444137573	13.299063444137573
77	gpt2	78	39	1	aggravate	subj_rel	expected	The senator that slumps the consultant aggravates	0.46126548105775095	0.46126548105775095	9.821334764361382	9.821334764361382
78	gpt2	79	40	1	agonize	subj_rel	unexpected	The senator that slumps the consultant agonize	0.0017189747262591386	0.0017189747262591386	14.016599655151367	14.016599655151367
79	gpt2	80	40	1	agonize	subj_rel	expected	The senator that slumps the consultant agonizes	0.2918780675930748	0.2918780675930748	10.312541663646698	10.312541663646698
80	gpt2	81	41	1	agree	subj_rel	unexpected	The senator that slumps the consultant agree	5.1019836973864585e-05	5.1019836973864585e-05	14.25858211517334	14.25858211517334
81	gpt2	82	41	1	agree	subj_rel	expected	The senator that slumps the consultant agrees	9.19041340239346e-05	9.19041340239346e-05	13.409510612487791	13.409510612487791
82	gpt2	83	42	1	aid	subj_rel	unexpected	The senator that slumps the consultant aid	1.808650813472923e-05	1.808650813472923e-05	15.75472640991211	15.75472640991211
83	gpt2	84	42	1	aid	subj_rel	expected	The senator that slumps the consultant aids	6.69837390887551e-06	6.69837390887551e-06	17.18775749206543	17.18775749206543
84	gpt2	85	43	1	aim	subj_rel	unexpected	The senator that slumps the consultant aim	3.78882464246999e-06	3.78882464246999e-06	18.00981903076172	18.00981903076172
85	gpt2	86	43	1	aim	subj_rel	expected	The senator that slumps the consultant aims	1.119987791753374e-05	1.119987791753374e-05	16.446157455444336	16.446157455444336
86	gpt2	87	44	1	air	subj_rel	unexpected	The senator that slumps the consultant air	1.435702961316565e-05	1.435702961316565e-05	16.08788299560547	16.08788299560547
87	gpt2	88	44	1	air	subj_rel	expected	The senator that slumps the consultant airs	3.0677454105898505e-06	3.0677454105898505e-06	18.31439018249512	18.31439018249512
88	gpt2	89	45	1	alert	subj_rel	unexpected	The senator that slumps the consultant alert	1.787817041076778e-06	1.787817041076778e-06	19.09336853027344	19.09336853027344
89	gpt2	90	45	1	alert	subj_rel	expected	The senator that slumps the consultant alerts	6.468280275839788e-07	6.468280275839788e-07	20.56011390686035	20.56011390686035
90	gpt2	91	46	1	alienate	subj_rel	unexpected	The senator that slumps the consultant alienate	0.009303082310907469	0.009303082310907469	10.634936809539795	10.634936809539795
91	gpt2	92	46	1	alienate	subj_rel	expected	The senator that slumps the consultant alienates	0.0075560091709121185	0.0075560091709121185	10.785170078277588	10.785170078277588
92	gpt2	93	47	1	allay	subj_rel	unexpected	The senator that slumps the consultant allay	0.0004996047628082631	0.0004996047628082631	12.472225189208984	12.472225189208984
93	gpt2	94	47	1	allay	subj_rel	expected	The senator that slumps the consultant allays	0.0004912612594125274	0.0004912612594125274	13.003318309783936	13.003318309783936
94	gpt2	95	48	1	allege	subj_rel	unexpected	The senator that slumps the consultant allege	2.5755468868737807e-06	2.5755468868737807e-06	18.56669044494629	18.56669044494629
95	gpt2	96	48	1	allege	subj_rel	expected	The senator that slumps the consultant alleges	1.1034066119464114e-05	1.1034066119464114e-05	16.467676162719727	16.467676162719727
96	gpt2	97	49	1	alleviate	subj_rel	unexpected	The senator that slumps the consultant alleviate	6.752338777005208e-08	6.752338777005208e-08	23.820037841796875	23.820037841796875
97	gpt2	98	49	1	alleviate	subj_rel	expected	The senator that slumps the consultant alleviates	0.2641724311542504	0.2641724311542504	11.06928876042366	11.06928876042366
98	gpt2	99	50	1	allocate	subj_rel	unexpected	The senator that slumps the consultant allocate	2.42006422013219e-07	2.42006422013219e-07	21.978450775146484	21.978450775146484
99	gpt2	100	50	1	allocate	subj_rel	expected	The senator that slumps the consultant allocates	0.48596282020105264	0.48596282020105264	9.35231282375753	9.35231282375753
100	gpt2	101	51	1	allowed	subj_rel	unexpected	The senator that slumps the consultant allowed	0.0001885361998574	0.0001885361998574	12.372870445251465	12.372870445251465
101	gpt2	102	51	1	allowed	subj_rel	expected	The senator that slumps the consultant alloweds	9.636468325875791e-05	9.636468325875791e-05	15.118199825286865	15.118199825286865
102	gpt2	103	52	1	allow	subj_rel	unexpected	The senator that slumps the consultant allow	1.141232678492088e-05	1.141232678492088e-05	16.419048309326172	16.419048309326172
103	gpt2	104	52	1	allow	subj_rel	expected	The senator that slumps the consultant allows	0.0001196262310259	0.0001196262310259	13.029178619384766	13.029178619384766
104	gpt2	105	53	1	ally	subj_rel	unexpected	The senator that slumps the consultant ally	6.481349373643752e-06	6.481349373643752e-06	17.235275268554688	17.235275268554688
105	gpt2	106	53	1	ally	subj_rel	expected	The senator that slumps the consultant allies	3.863729489239631e-06	3.863729489239631e-06	17.98157501220703	17.98157501220703
106	gpt2	107	54	1	alter	subj_rel	unexpected	The senator that slumps the consultant alter	2.171129153794027e-06	2.171129153794027e-06	18.81312370300293	18.81312370300293
107	gpt2	108	54	1	alter	subj_rel	expected	The senator that slumps the consultant alters	4.653547875932418e-06	4.653547875932418e-06	17.713237762451172	17.713237762451172
108	gpt2	109	55	1	amalgamate	subj_rel	unexpected	The senator that slumps the consultant amalgamate	0.004638386781437002	0.004638386781437002	12.935366868972778	12.935366868972778
109	gpt2	110	55	1	amalgamate	subj_rel	expected	The senator that slumps the consultant amalgamates	0.24844143253013343	0.24844143253013343	8.073260148366293	8.073260148366293
110	gpt2	111	56	1	amass	subj_rel	unexpected	The senator that slumps the consultant amass	0.019767475269873058	0.019767475269873058	9.979462385177612	9.979462385177612
111	gpt2	112	56	1	amass	subj_rel	expected	The senator that slumps the consultant amasses	0.024859907992322357	0.024859907992322357	9.814023494720459	9.814023494720459
112	gpt2	113	57	1	amaze	subj_rel	unexpected	The senator that slumps the consultant amaze	0.0012954878175150577	0.0012954878175150577	11.951737403869629	11.951737403869629
113	gpt2	114	57	1	amaze	subj_rel	expected	The senator that slumps the consultant amazes	0.04034172087176556	0.04034172087176556	9.464659214019775	9.464659214019775
114	gpt2	115	58	1	amble	subj_rel	unexpected	The senator that slumps the consultant amble	0.0008686602950547078	0.0008686602950547078	12.243491649627686	12.243491649627686
115	gpt2	116	58	1	amble	subj_rel	expected	The senator that slumps the consultant ambles	0.013520521586428878	0.013520521586428878	12.059013843536377	12.059013843536377
116	gpt2	117	59	1	amend	subj_rel	unexpected	The senator that slumps the consultant amend	2.0764758801306018e-07	2.0764758801306018e-07	22.199359893798828	22.199359893798828
117	gpt2	118	59	1	amend	subj_rel	expected	The senator that slumps the consultant amends	0.041430608324844756	0.041430608324844756	9.445441246032715	9.445441246032715
118	gpt2	119	60	1	amortize	subj_rel	unexpected	The senator that slumps the consultant amortize	0.016352355295263472	0.016352355295263472	9.18068011601766	9.18068011601766
119	gpt2	120	60	1	amortize	subj_rel	expected	The senator that slumps the consultant amortizes	0.10248060257617907	0.10248060257617907	8.257372697194418	8.257372697194418
120	gpt2	121	61	1	amount	subj_rel	unexpected	The senator that slumps the consultant amount	4.32801571150776e-05	4.32801571150776e-05	14.49593448638916	14.49593448638916
121	gpt2	122	61	1	amount	subj_rel	expected	The senator that slumps the consultant amounts	2.5353376258863136e-05	2.5353376258863136e-05	15.267462730407717	15.267462730407717
122	gpt2	123	62	1	amplify	subj_rel	unexpected	The senator that slumps the consultant amplify	1.7865004053874145e-07	1.7865004053874145e-07	22.41636085510254	22.41636085510254
123	gpt2	124	62	1	amplify	subj_rel	expected	The senator that slumps the consultant amplifies	0.4380492782177896	0.4380492782177896	10.533368974924088	10.533368974924088
124	gpt2	125	63	1	analyze	subj_rel	unexpected	The senator that slumps the consultant analyze	3.449064820415515e-07	3.449064820415515e-07	21.4672908782959	21.4672908782959
125	gpt2	126	63	1	analyze	subj_rel	expected	The senator that slumps the consultant analyzes	0.4929079453921758	0.4929079453921758	9.329142929054797	9.329142929054797
126	gpt2	127	64	1	anchor	subj_rel	unexpected	The senator that slumps the consultant anchor	2.3941907784319483e-05	2.3941907784319483e-05	15.350102424621582	15.350102424621582
127	gpt2	128	64	1	anchor	subj_rel	expected	The senator that slumps the consultant anchors	3.4928264085465344e-06	3.4928264085465344e-06	18.127174377441406	18.127174377441406
128	gpt2	129	65	1	announce	subj_rel	unexpected	The senator that slumps the consultant announce	2.904647544710315e-07	2.904647544710315e-07	21.715133666992188	21.715133666992188
129	gpt2	130	65	1	announce	subj_rel	expected	The senator that slumps the consultant announces	3.2284883673128206e-06	3.2284883673128206e-06	18.24070930480957	18.24070930480957
130	gpt2	131	66	1	answer	subj_rel	unexpected	The senator that slumps the consultant answer	6.417019903892651e-05	6.417019903892651e-05	13.92773723602295	13.92773723602295
131	gpt2	132	66	1	answer	subj_rel	expected	The senator that slumps the consultant answers	2.7827609301311892e-05	2.7827609301311892e-05	15.133123397827148	15.133123397827148
132	gpt2	133	67	1	antagonize	subj_rel	unexpected	The senator that slumps the consultant antagonize	0.0016143967548031984	0.0016143967548031984	13.85177230834961	13.85177230834961
133	gpt2	134	67	1	antagonize	subj_rel	expected	The senator that slumps the consultant antagonizes	0.2315287227427234	0.2315287227427234	10.269431471824646	10.269431471824646
134	gpt2	135	68	1	anticipate	subj_rel	unexpected	The senator that slumps the consultant anticipate	1.6034746863624605e-07	1.6034746863624605e-07	22.57229423522949	22.57229423522949
135	gpt2	136	68	1	anticipate	subj_rel	expected	The senator that slumps the consultant anticipates	0.49987836024482135	0.49987836024482135	10.777430803136667	10.777430803136667
136	gpt2	137	69	1	apologize	subj_rel	unexpected	The senator that slumps the consultant apologize	4.796962684849859e-07	4.796962684849859e-07	20.991374969482425	20.991374969482425
137	gpt2	138	69	1	apologize	subj_rel	expected	The senator that slumps the consultant apologizes	0.414150234461772	0.414150234461772	9.148625582456587	9.148625582456587
138	gpt2	139	70	1	appeal	subj_rel	unexpected	The senator that slumps the consultant appeal	5.447591684060171e-05	5.447591684060171e-05	14.164021492004396	14.164021492004396
139	gpt2	140	70	1	appeal	subj_rel	expected	The senator that slumps the consultant appeals	2.6103352865902707e-05	2.6103352865902707e-05	15.2254056930542	15.2254056930542
140	gpt2	141	71	1	appear	subj_rel	unexpected	The senator that slumps the consultant appear	8.936038648243994e-05	8.936038648243994e-05	13.45000457763672	13.45000457763672
141	gpt2	142	71	1	appear	subj_rel	expected	The senator that slumps the consultant appears	0.0009597696480341	0.0009597696480341	10.0250244140625	10.0250244140625
142	gpt2	143	72	1	appease	subj_rel	unexpected	The senator that slumps the consultant appease	1.522640076245807e-07	1.522640076245807e-07	22.646921157836918	22.646921157836918
143	gpt2	144	72	1	appease	subj_rel	expected	The senator that slumps the consultant appeases	0.32271940737030036	0.32271940737030036	9.53227201104164	9.53227201104164
144	gpt2	145	73	1	append	subj_rel	unexpected	The senator that slumps the consultant append	4.980543963029049e-06	4.980543963029049e-06	17.615264892578125	17.615264892578125
145	gpt2	146	73	1	append	subj_rel	expected	The senator that slumps the consultant appends	0.0006527224632009071	0.0006527224632009071	11.985024452209473	11.985024452209473
146	gpt2	147	74	1	applaud	subj_rel	unexpected	The senator that slumps the consultant applaud	2.162252258131048e-06	2.162252258131048e-06	18.819034576416016	18.819034576416016
147	gpt2	148	74	1	applaud	subj_rel	expected	The senator that slumps the consultant applauds	0.49724493254939267	0.49724493254939267	9.413504586555064	9.413504586555064
148	gpt2	149	75	1	apply	subj_rel	unexpected	The senator that slumps the consultant apply	1.9249671368015697e-06	1.9249671368015697e-06	18.98673439025879	18.98673439025879
149	gpt2	150	75	1	apply	subj_rel	expected	The senator that slumps the consultant applies	1.066077584255254e-05	1.066077584255254e-05	16.5173282623291	16.5173282623291
150	gpt2	151	76	1	appoint	subj_rel	unexpected	The senator that slumps the consultant appoint	1.7300319086643867e-05	1.7300319086643867e-05	15.818841934204102	15.818841934204102
151	gpt2	152	76	1	appoint	subj_rel	expected	The senator that slumps the consultant appoints	0.15292339775533037	0.15292339775533037	8.764021217823029	8.764021217823029
152	gpt2	153	77	1	appraise	subj_rel	unexpected	The senator that slumps the consultant appraise	0.015059156080724253	0.015059156080724253	11.5835702419281	11.5835702419281
153	gpt2	154	77	1	appraise	subj_rel	expected	The senator that slumps the consultant appraises	0.1127296208571806	0.1127296208571806	10.131420135498047	10.131420135498047
154	gpt2	155	78	1	appreciate	subj_rel	unexpected	The senator that slumps the consultant appreciate	2.507537715246144e-07	2.507537715246144e-07	21.92722511291504	21.92722511291504
155	gpt2	156	78	1	appreciate	subj_rel	expected	The senator that slumps the consultant appreciates	0.4991110239489416	0.4991110239489416	10.719271925394423	10.719271925394423
156	gpt2	157	79	1	approach	subj_rel	unexpected	The senator that slumps the consultant approach	0.0002404085244052	0.0002404085244052	12.022224426269531	12.022224426269531
157	gpt2	158	79	1	approach	subj_rel	expected	The senator that slumps the consultant approaches	1.4562884643964937e-05	1.4562884643964937e-05	16.067344665527344	16.067344665527344
158	gpt2	159	80	1	approve	subj_rel	unexpected	The senator that slumps the consultant approve	1.849063210102031e-06	1.849063210102031e-06	19.04477310180664	19.04477310180664
159	gpt2	160	80	1	approve	subj_rel	expected	The senator that slumps the consultant approves	4.76997729492723e-06	4.76997729492723e-06	17.67758560180664	17.67758560180664
160	gpt2	161	81	1	argue	subj_rel	unexpected	The senator that slumps the consultant argue	7.089860446285456e-06	7.089860446285456e-06	17.105812072753906	17.105812072753906
161	gpt2	162	81	1	argue	subj_rel	expected	The senator that slumps the consultant argues	2.344463973713573e-05	2.344463973713573e-05	15.380382537841797	15.380382537841797
162	gpt2	163	82	1	arise	subj_rel	unexpected	The senator that slumps the consultant arise	1.382165635277488e-07	1.382165635277488e-07	22.78656578063965	22.78656578063965
163	gpt2	164	82	1	arise	subj_rel	expected	The senator that slumps the consultant arises	2.261806457681814e-06	2.261806457681814e-06	18.754093170166016	18.754093170166016
164	gpt2	165	83	1	arm	subj_rel	unexpected	The senator that slumps the consultant arm	0.0006106068613007	0.0006106068613007	10.677468299865724	10.677468299865724
165	gpt2	166	83	1	arm	subj_rel	expected	The senator that slumps the consultant arms	8.890612662071362e-05	8.890612662071362e-05	13.457357406616213	13.457357406616213
166	gpt2	167	84	1	arouse	subj_rel	unexpected	The senator that slumps the consultant arouse	0.0005605718324659	0.0005605718324659	11.504575729370117	11.504575729370117
167	gpt2	168	84	1	arouse	subj_rel	expected	The senator that slumps the consultant arouses	0.49552722328465393	0.49552722328465393	11.705465158913283	11.705465158913283
168	gpt2	169	85	1	arrange	subj_rel	unexpected	The senator that slumps the consultant arrange	6.775287033633504e-07	6.775287033633504e-07	20.493213653564453	20.493213653564453
169	gpt2	170	85	1	arrange	subj_rel	expected	The senator that slumps the consultant arranges	0.4976849508555574	0.4976849508555574	9.715665227500722	9.715665227500722
170	gpt2	171	86	1	arrest	subj_rel	unexpected	The senator that slumps the consultant arrest	5.891008640901418e-07	5.891008640901418e-07	20.694982528686523	20.694982528686523
171	gpt2	172	86	1	arrest	subj_rel	expected	The senator that slumps the consultant arrests	3.681159057578043e-07	3.681159057578043e-07	21.373336791992188	21.373336791992188
172	gpt2	173	87	1	arrive	subj_rel	unexpected	The senator that slumps the consultant arrive	2.353845275138156e-06	2.353845275138156e-06	18.696548461914062	18.696548461914062
173	gpt2	174	87	1	arrive	subj_rel	expected	The senator that slumps the consultant arrives	3.838272823486477e-05	3.838272823486477e-05	14.669182777404783	14.669182777404783
174	gpt2	175	88	1	articulate	subj_rel	unexpected	The senator that slumps the consultant articulate	4.405636104820587e-07	4.405636104820587e-07	21.114147186279297	21.114147186279297
175	gpt2	176	88	1	articulate	subj_rel	expected	The senator that slumps the consultant articulates	0.42053453403190133	0.42053453403190133	9.6612409055233	9.6612409055233
176	gpt2	177	89	1	ask	subj_rel	unexpected	The senator that slumps the consultant ask	2.5574849132681265e-05	2.5574849132681265e-05	15.25491428375244	15.25491428375244
