	model	sentid	pairid	contextid	lemma	condition	comparison	sentence	probsum	probmean	surpsum	surpmean
15	gpt2	16	8	1	accelerate	vp_coord	expected	The surgeons polish and accelerate	9.036900155479088e-05	9.036900155479088e-05	13.433812141418455	13.433812141418455
16	gpt2	17	9	1	accept	vp_coord	unexpected	The surgeons polish and accepts	8.793739993961935e-07	8.793739993961935e-07	20.117019653320312	20.117019653320312
17	gpt2	18	9	1	accept	vp_coord	expected	The surgeons polish and accept	0.0002098514814861	0.0002098514814861	12.218343734741213	12.218343734741213
18	gpt2	19	10	1	access	vp_coord	unexpected	The surgeons polish and accesses	0.00809867679345185	0.00809867679345185	9.422388792037964	9.422388792037964
19	gpt2	20	10	1	access	vp_coord	expected	The surgeons polish and access	0.0001322124007856	0.0001322124007856	12.884855270385742	12.884855270385742
20	gpt2	21	11	1	acclaim	vp_coord	unexpected	The surgeons polish and acclaims	0.0023049136276824525	0.0023049136276824525	14.11220383644104	14.11220383644104
21	gpt2	22	11	1	acclaim	vp_coord	expected	The surgeons polish and acclaim	6.918101576047775e-07	6.918101576047775e-07	20.463119506835938	20.463119506835938
22	gpt2	23	12	1	accommodate	vp_coord	unexpected	The surgeons polish and accommodates	0.22106925969660549	0.22106925969660549	10.448172807693481	10.448172807693481
23	gpt2	24	12	1	accommodate	vp_coord	expected	The surgeons polish and accommodate	2.629446498758625e-05	2.629446498758625e-05	15.21488094329834	15.21488094329834
24	gpt2	25	13	1	accomodate	vp_coord	unexpected	The surgeons polish and accomodates	0.2732419492240296	0.2732419492240296	5.742924054909963	5.742924054909963
25	gpt2	26	13	1	accomodate	vp_coord	expected	The surgeons polish and accomodate	0.5203167848085286	0.5203167848085286	3.7467888314859015	3.7467888314859015
26	gpt2	27	14	1	accompany	vp_coord	unexpected	The surgeons polish and accompanies	6.179829625807542e-08	6.179829625807542e-08	23.94785690307617	23.94785690307617
27	gpt2	28	14	1	accompany	vp_coord	expected	The surgeons polish and accompany	4.4820772018283606e-06	4.4820772018283606e-06	17.76740074157715	17.76740074157715
28	gpt2	29	15	1	accomplish	vp_coord	unexpected	The surgeons polish and accomplishes	0.09134768737560249	0.09134768737560249	12.13897716999054	12.13897716999054
29	gpt2	30	15	1	accomplish	vp_coord	expected	The surgeons polish and accomplish	2.823826616804581e-05	2.823826616804581e-05	15.11198902130127	15.11198902130127
30	gpt2	31	16	1	accord	vp_coord	unexpected	The surgeons polish and accords	0.00425937693216835	0.00425937693216835	9.218597412109375	9.218597412109375
31	gpt2	32	16	1	accord	vp_coord	expected	The surgeons polish and accord	9.013823500936268e-07	9.013823500936268e-07	20.081357955932617	20.081357955932617
32	gpt2	33	17	1	account	vp_coord	unexpected	The surgeons polish and accounts	5.434349077404477e-07	5.434349077404477e-07	20.811389923095703	20.811389923095703
33	gpt2	34	17	1	account	vp_coord	expected	The surgeons polish and account	3.8744059565942734e-05	3.8744059565942734e-05	14.655665397644045	14.655665397644045
34	gpt2	35	18	1	accrue	vp_coord	unexpected	The surgeons polish and accrues	0.1846827822155319	0.1846827822155319	6.926788409550984	6.926788409550984
35	gpt2	36	18	1	accrue	vp_coord	expected	The surgeons polish and accrue	0.0109687951917294	0.0109687951917294	8.517882108688354	8.517882108688354
36	gpt2	37	19	1	accuse	vp_coord	unexpected	The surgeons polish and accuses	1.154882767195886e-08	1.154882767195886e-08	26.367677688598636	26.367677688598636
37	gpt2	38	19	1	accuse	vp_coord	expected	The surgeons polish and accuse	9.317565741184808e-07	9.317565741184808e-07	20.03354263305664	20.03354263305664
38	gpt2	39	20	1	achieve	vp_coord	unexpected	The surgeons polish and achieves	4.306704113332671e-07	4.306704113332671e-07	21.14691162109375	21.14691162109375
39	gpt2	40	20	1	achieve	vp_coord	expected	The surgeons polish and achieve	0.0001188512687804	0.0001188512687804	13.038555145263672	13.038555145263672
40	gpt2	41	21	1	acknowledge	vp_coord	unexpected	The surgeons polish and acknowledges	8.84247768340174e-08	8.84247768340174e-08	23.43097496032715	23.43097496032715
41	gpt2	42	21	1	acknowledge	vp_coord	expected	The surgeons polish and acknowledge	8.611790690338239e-06	8.611790690338239e-06	16.825254440307617	16.825254440307617
42	gpt2	43	22	1	acquire	vp_coord	unexpected	The surgeons polish and acquires	0.3360387339315025	0.3360387339315025	9.969149827957153	9.969149827957153
43	gpt2	44	22	1	acquire	vp_coord	expected	The surgeons polish and acquire	2.268489151902031e-05	2.268489151902031e-05	15.427908897399902	15.427908897399902
44	gpt2	45	23	1	acquit	vp_coord	unexpected	The surgeons polish and acquits	0.0012428392481638115	0.0012428392481638115	14.009000301361084	14.009000301361084
45	gpt2	46	23	1	acquit	vp_coord	expected	The surgeons polish and acquit	0.026224655198177512	0.026224655198177512	11.808984518051147	11.808984518051147
46	gpt2	47	24	1	act	vp_coord	unexpected	The surgeons polish and acts	1.1614137065407704e-06	1.1614137065407704e-06	19.715686798095703	19.715686798095703
47	gpt2	48	24	1	act	vp_coord	expected	The surgeons polish and act	0.0001719815627438	0.0001719815627438	12.50545883178711	12.50545883178711
48	gpt2	49	25	1	adapt	vp_coord	unexpected	The surgeons polish and adapts	0.0014715520665049	0.0014715520665049	10.3337984085083	10.3337984085083
49	gpt2	50	25	1	adapt	vp_coord	expected	The surgeons polish and adapt	0.0002205222845077	0.0002205222845077	12.146787643432615	12.146787643432615
50	gpt2	51	26	1	address	vp_coord	unexpected	The surgeons polish and addresses	6.941629067114263e-07	6.941629067114263e-07	20.458221435546875	20.458221435546875
51	gpt2	52	26	1	address	vp_coord	expected	The surgeons polish and address	0.0001206253073178	0.0001206253073178	13.017179489135742	13.017179489135742
52	gpt2	53	27	1	add	vp_coord	unexpected	The surgeons polish and adds	2.3812044673832133e-05	2.3812044673832133e-05	15.357949256896973	15.357949256896973
53	gpt2	54	27	1	add	vp_coord	expected	The surgeons polish and add	0.0048053287900984	0.0048053287900984	7.701148986816406	7.701148986816406
54	gpt2	55	28	1	adhere	vp_coord	unexpected	The surgeons polish and adheres	0.00743197955307545	0.00743197955307545	8.864850044250488	8.864850044250488
55	gpt2	56	28	1	adhere	vp_coord	expected	The surgeons polish and adhere	0.0008279738249257	0.0008279738249257	10.238126754760742	10.238126754760742
56	gpt2	57	29	1	adjust	vp_coord	unexpected	The surgeons polish and adjusts	1.380777121084975e-05	1.380777121084975e-05	16.1441593170166	16.1441593170166
57	gpt2	58	29	1	adjust	vp_coord	expected	The surgeons polish and adjust	0.0028049128595739	0.0028049128595739	8.477828025817871	8.477828025817871
58	gpt2	59	30	1	administer	vp_coord	unexpected	The surgeons polish and administers	0.31892435504255445	0.31892435504255445	8.91693291068077	8.91693291068077
59	gpt2	60	30	1	administer	vp_coord	expected	The surgeons polish and administer	0.0003176332684233	0.0003176332684233	11.62035083770752	11.62035083770752
60	gpt2	61	31	1	admit	vp_coord	unexpected	The surgeons polish and admits	4.045866717206082e-07	4.045866717206082e-07	21.23704719543457	21.23704719543457
61	gpt2	62	31	1	admit	vp_coord	expected	The surgeons polish and admit	2.720271731959656e-05	2.720271731959656e-05	15.165889739990234	15.165889739990234
62	gpt2	63	32	1	adopt	vp_coord	unexpected	The surgeons polish and adopts	0.3549306735020821	0.3549306735020821	10.82835164666176	10.82835164666176
63	gpt2	64	32	1	adopt	vp_coord	expected	The surgeons polish and adopt	2.3345066438196227e-05	2.3345066438196227e-05	15.38652229309082	15.38652229309082
64	gpt2	65	33	1	adorn	vp_coord	unexpected	The surgeons polish and adorns	0.0009016394906211	0.0009016394906211	10.509994506835938	10.509994506835938
65	gpt2	66	33	1	adorn	vp_coord	expected	The surgeons polish and adorn	0.4476386260066647	0.4476386260066647	5.893369436264038	5.893369436264038
66	gpt2	67	34	1	advance	vp_coord	unexpected	The surgeons polish and advances	4.412454472912941e-06	4.412454472912941e-06	17.789987564086914	17.789987564086914
67	gpt2	68	34	1	advance	vp_coord	expected	The surgeons polish and advance	0.0003287678118795	0.0003287678118795	11.570643424987791	11.570643424987791
68	gpt2	69	35	1	advantage	vp_coord	unexpected	The surgeons polish and advantages	2.754099170942937e-07	2.754099170942937e-07	21.791915893554688	21.791915893554688
69	gpt2	70	35	1	advantage	vp_coord	expected	The surgeons polish and advantage	1.0823914635693654e-06	1.0823914635693654e-06	19.817346572875977	19.817346572875977
70	gpt2	71	36	1	advise	vp_coord	unexpected	The surgeons polish and advises	5.584653877122037e-07	5.584653877122037e-07	20.77202796936035	20.77202796936035
71	gpt2	72	36	1	advise	vp_coord	expected	The surgeons polish and advise	3.318661038065329e-05	3.318661038065329e-05	14.87903881072998	14.87903881072998
72	gpt2	73	37	1	affect	vp_coord	unexpected	The surgeons polish and affects	2.025175405151458e-07	2.025175405151458e-07	22.235448837280277	22.235448837280277
73	gpt2	74	37	1	affect	vp_coord	expected	The surgeons polish and affect	2.109887827828061e-05	2.109887827828061e-05	15.532474517822266	15.532474517822266
74	gpt2	75	38	1	afford	vp_coord	unexpected	The surgeons polish and affords	0.0001988154799619	0.0001988154799619	12.456674098968506	12.456674098968506
75	gpt2	76	38	1	afford	vp_coord	expected	The surgeons polish and afford	1.052485458785668e-05	1.052485458785668e-05	16.53584098815918	16.53584098815918
76	gpt2	77	39	1	aggravate	vp_coord	unexpected	The surgeons polish and aggravates	0.0008201527248274706	0.0008201527248274706	13.631541728973389	13.631541728973389
77	gpt2	78	39	1	aggravate	vp_coord	expected	The surgeons polish and aggravate	0.4974011078315925	0.4974011078315925	9.00772348814644	9.00772348814644
78	gpt2	79	40	1	agonize	vp_coord	unexpected	The surgeons polish and agonizes	0.002181048917009272	0.002181048917009272	12.455212831497192	12.455212831497192
79	gpt2	80	40	1	agonize	vp_coord	expected	The surgeons polish and agonize	0.4569452455662031	0.4569452455662031	8.598585695028305	8.598585695028305
80	gpt2	81	41	1	agree	vp_coord	unexpected	The surgeons polish and agrees	2.2416648448597698e-07	2.2416648448597698e-07	22.088926315307617	22.088926315307617
81	gpt2	82	41	1	agree	vp_coord	expected	The surgeons polish and agree	3.3608561352593824e-05	3.3608561352593824e-05	14.860811233520508	14.860811233520508
82	gpt2	83	42	1	aid	vp_coord	unexpected	The surgeons polish and aids	7.761928486615943e-07	7.761928486615943e-07	20.297080993652344	20.297080993652344
83	gpt2	84	42	1	aid	vp_coord	expected	The surgeons polish and aid	0.0001388261734973	0.0001388261734973	12.814433097839355	12.814433097839355
84	gpt2	85	43	1	aim	vp_coord	unexpected	The surgeons polish and aims	2.5615574941184605e-06	2.5615574941184605e-06	18.574546813964844	18.574546813964844
85	gpt2	86	43	1	aim	vp_coord	expected	The surgeons polish and aim	9.688227873994038e-05	9.688227873994038e-05	13.333407402038574	13.333407402038574
86	gpt2	87	44	1	air	vp_coord	unexpected	The surgeons polish and airs	1.892241954237761e-07	1.892241954237761e-07	22.33340072631836	22.33340072631836
87	gpt2	88	44	1	air	vp_coord	expected	The surgeons polish and air	0.0003137699095532	0.0003137699095532	11.638005256652832	11.638005256652832
88	gpt2	89	45	1	alert	vp_coord	unexpected	The surgeons polish and alerts	2.341139264672165e-07	2.341139264672165e-07	22.02628517150879	22.02628517150879
89	gpt2	90	45	1	alert	vp_coord	expected	The surgeons polish and alert	5.600465101451846e-06	5.600465101451846e-06	17.446022033691406	17.446022033691406
90	gpt2	91	46	1	alienate	vp_coord	unexpected	The surgeons polish and alienates	0.0009960679466303052	0.0009960679466303052	13.71543550491333	13.71543550491333
91	gpt2	92	46	1	alienate	vp_coord	expected	The surgeons polish and alienate	0.4808762553742554	0.4808762553742554	9.256828213110566	9.256828213110566
92	gpt2	93	47	1	allay	vp_coord	unexpected	The surgeons polish and allays	0.0002796009193843765	0.0002796009193843765	12.914363384246826	12.914363384246826
93	gpt2	94	47	1	allay	vp_coord	expected	The surgeons polish and allay	0.00052634769235735	0.00052634769235735	10.891698837280273	10.891698837280273
94	gpt2	95	48	1	allege	vp_coord	unexpected	The surgeons polish and alleges	3.3717789449383424e-08	3.3717789449383424e-08	24.82191467285156	24.82191467285156
95	gpt2	96	48	1	allege	vp_coord	expected	The surgeons polish and allege	4.041794170461799e-07	4.041794170461799e-07	21.238500595092773	21.238500595092773
96	gpt2	97	49	1	alleviate	vp_coord	unexpected	The surgeons polish and alleviates	0.05600877506974199	0.05600877506974199	12.187430262565611	12.187430262565611
97	gpt2	98	49	1	alleviate	vp_coord	expected	The surgeons polish and alleviate	1.6573339962633327e-05	1.6573339962633327e-05	15.880776405334473	15.880776405334473
98	gpt2	99	50	1	allocate	vp_coord	unexpected	The surgeons polish and allocates	0.15062784329087717	0.15062784329087717	11.60683125257492	11.60683125257492
99	gpt2	100	50	1	allocate	vp_coord	expected	The surgeons polish and allocate	3.4462161693227245e-06	3.4462161693227245e-06	18.14655494689941	18.14655494689941
100	gpt2	101	51	1	allowed	vp_coord	unexpected	The surgeons polish and alloweds	2.9590866006401484e-06	2.9590866006401484e-06	18.37225341796875	18.37225341796875
101	gpt2	102	51	1	allowed	vp_coord	expected	The surgeons polish and allowed	2.693454234758974e-06	2.693454234758974e-06	18.502111434936523	18.502111434936523
102	gpt2	103	52	1	allow	vp_coord	unexpected	The surgeons polish and allows	9.396705536346415e-06	9.396705536346415e-06	16.699413299560547	16.699413299560547
103	gpt2	104	52	1	allow	vp_coord	expected	The surgeons polish and allow	0.0002729097614064	0.0002729097614064	11.839288711547852	11.839288711547852
104	gpt2	105	53	1	ally	vp_coord	unexpected	The surgeons polish and allies	2.008143269449647e-07	2.008143269449647e-07	22.247634887695312	22.247634887695312
105	gpt2	106	53	1	ally	vp_coord	expected	The surgeons polish and ally	1.3443577699945308e-06	1.3443577699945308e-06	19.50465202331543	19.50465202331543
106	gpt2	107	54	1	alter	vp_coord	unexpected	The surgeons polish and alters	1.3446757520796382e-06	1.3446757520796382e-06	19.50431060791016	19.50431060791016
107	gpt2	108	54	1	alter	vp_coord	expected	The surgeons polish and alter	0.0002857038052752	0.0002857038052752	11.773192405700684	11.773192405700684
108	gpt2	109	55	1	amalgamate	vp_coord	unexpected	The surgeons polish and amalgamates	0.041911820159384626	0.041911820159384626	9.4299422899882	9.4299422899882
109	gpt2	110	55	1	amalgamate	vp_coord	expected	The surgeons polish and amalgamate	0.438324411248459	0.438324411248459	8.73338696360588	8.73338696360588
110	gpt2	111	56	1	amass	vp_coord	unexpected	The surgeons polish and amasses	0.00106461608083915	0.00106461608083915	10.411107540130615	10.411107540130615
111	gpt2	112	56	1	amass	vp_coord	expected	The surgeons polish and amass	0.12066941638477145	0.12066941638477145	6.892557263374329	6.892557263374329
112	gpt2	113	57	1	amaze	vp_coord	unexpected	The surgeons polish and amazes	0.00020800691709155	0.00020800691709155	12.365864753723145	12.365864753723145
113	gpt2	114	57	1	amaze	vp_coord	expected	The surgeons polish and amaze	0.0412877008784562	0.0412877008784562	7.667888164520264	7.667888164520264
114	gpt2	115	58	1	amble	vp_coord	unexpected	The surgeons polish and ambles	0.12352009443839047	0.12352009443839047	10.46785318851471	10.46785318851471
115	gpt2	116	58	1	amble	vp_coord	expected	The surgeons polish and amble	0.0931516804266721	0.0931516804266721	7.079520225524902	7.079520225524902
116	gpt2	117	59	1	amend	vp_coord	unexpected	The surgeons polish and amends	0.0005206053610891	0.0005206053610891	11.059226512908936	11.059226512908936
117	gpt2	118	59	1	amend	vp_coord	expected	The surgeons polish and amend	0.0001114648912334	0.0001114648912334	13.131122589111328	13.131122589111328
118	gpt2	119	60	1	amortize	vp_coord	unexpected	The surgeons polish and amortizes	0.05301855189221288	0.05301855189221288	8.682037989298502	8.682037989298502
119	gpt2	120	60	1	amortize	vp_coord	expected	The surgeons polish and amortize	0.34374096446360153	0.34374096446360153	4.862394327918689	4.862394327918689
120	gpt2	121	61	1	amount	vp_coord	unexpected	The surgeons polish and amounts	7.581454752880745e-08	7.581454752880745e-08	23.652950286865234	23.652950286865234
121	gpt2	122	61	1	amount	vp_coord	expected	The surgeons polish and amount	5.679769401467638e-06	5.679769401467638e-06	17.425735473632812	17.425735473632812
122	gpt2	123	62	1	amplify	vp_coord	unexpected	The surgeons polish and amplifies	0.030538292984260782	0.030538292984260782	11.074418306350708	11.074418306350708
123	gpt2	124	62	1	amplify	vp_coord	expected	The surgeons polish and amplify	0.0001667004253249	0.0001667004253249	12.550454139709473	12.550454139709473
124	gpt2	125	63	1	analyze	vp_coord	unexpected	The surgeons polish and analyzes	0.16363313268084312	0.16363313268084312	8.744164168834686	8.744164168834686
125	gpt2	126	63	1	analyze	vp_coord	expected	The surgeons polish and analyze	0.0005169995129108	0.0005169995129108	10.91754913330078	10.91754913330078
126	gpt2	127	64	1	anchor	vp_coord	unexpected	The surgeons polish and anchors	1.1097855576736038e-06	1.1097855576736038e-06	19.781288146972656	19.781288146972656
127	gpt2	128	64	1	anchor	vp_coord	expected	The surgeons polish and anchor	4.07210027333349e-05	4.07210027333349e-05	14.583867073059082	14.583867073059082
128	gpt2	129	65	1	announce	vp_coord	unexpected	The surgeons polish and announces	2.5161062922052224e-07	2.5161062922052224e-07	21.922304153442383	21.922304153442383
129	gpt2	130	65	1	announce	vp_coord	expected	The surgeons polish and announce	7.249475856951903e-06	7.249475856951903e-06	17.073692321777344	17.073692321777344
130	gpt2	131	66	1	answer	vp_coord	unexpected	The surgeons polish and answers	4.636804646906967e-07	4.636804646906967e-07	21.04036521911621	21.04036521911621
131	gpt2	132	66	1	answer	vp_coord	expected	The surgeons polish and answer	2.081666752928868e-05	2.081666752928868e-05	15.55190086364746	15.55190086364746
132	gpt2	133	67	1	antagonize	vp_coord	unexpected	The surgeons polish and antagonizes	0.000849283665687	0.000849283665687	15.76891040802002	15.76891040802002
133	gpt2	134	67	1	antagonize	vp_coord	expected	The surgeons polish and antagonize	0.4500084271582665	0.4500084271582665	11.244085684418678	11.244085684418678
134	gpt2	135	68	1	anticipate	vp_coord	unexpected	The surgeons polish and anticipates	0.2170139610410864	0.2170139610410864	12.219810903072357	12.219810903072357
135	gpt2	136	68	1	anticipate	vp_coord	expected	The surgeons polish and anticipate	5.750887339672772e-06	5.750887339672772e-06	17.40778350830078	17.40778350830078
136	gpt2	137	69	1	apologize	vp_coord	unexpected	The surgeons polish and apologizes	0.03904435118636224	0.03904435118636224	12.02313482761383	12.02313482761383
137	gpt2	138	69	1	apologize	vp_coord	expected	The surgeons polish and apologize	2.374148061790038e-05	2.374148061790038e-05	15.36223030090332	15.36223030090332
138	gpt2	139	70	1	appeal	vp_coord	unexpected	The surgeons polish and appeals	2.6333586333748826e-07	2.6333586333748826e-07	21.856592178344727	21.856592178344727
139	gpt2	140	70	1	appeal	vp_coord	expected	The surgeons polish and appeal	1.369927304040175e-05	1.369927304040175e-05	16.155540466308594	16.155540466308594
140	gpt2	141	71	1	appear	vp_coord	unexpected	The surgeons polish and appears	9.571695045451634e-07	9.571695045451634e-07	19.994722366333008	19.994722366333008
141	gpt2	142	71	1	appear	vp_coord	expected	The surgeons polish and appear	1.5409323168569244e-05	1.5409323168569244e-05	15.98583698272705	15.98583698272705
142	gpt2	143	72	1	appease	vp_coord	unexpected	The surgeons polish and appeases	0.011421017968558536	0.011421017968558536	13.353121757507324	13.353121757507324
143	gpt2	144	72	1	appease	vp_coord	expected	The surgeons polish and appease	5.950621925876476e-06	5.950621925876476e-06	17.35852813720703	17.35852813720703
144	gpt2	145	73	1	append	vp_coord	unexpected	The surgeons polish and appends	0.0010864255273190552	0.0010864255273190552	11.18713903427124	11.18713903427124
145	gpt2	146	73	1	append	vp_coord	expected	The surgeons polish and append	7.722268492216244e-06	7.722268492216244e-06	16.9825439453125	16.9825439453125
146	gpt2	147	74	1	applaud	vp_coord	unexpected	The surgeons polish and applauds	0.0017006633208893423	0.0017006633208893423	13.130293846130371	13.130293846130371
147	gpt2	148	74	1	applaud	vp_coord	expected	The surgeons polish and applaud	3.660956735984655e-06	3.660956735984655e-06	18.05934715270996	18.05934715270996
148	gpt2	149	75	1	apply	vp_coord	unexpected	The surgeons polish and applies	7.338376599363983e-05	7.338376599363983e-05	13.734179496765137	13.734179496765137
149	gpt2	150	75	1	apply	vp_coord	expected	The surgeons polish and apply	0.0272722709923982	0.0272722709923982	5.1964216232299805	5.1964216232299805
150	gpt2	151	76	1	appoint	vp_coord	unexpected	The surgeons polish and appoints	0.019341973142218187	0.019341973142218187	10.355957269668579	10.355957269668579
151	gpt2	152	76	1	appoint	vp_coord	expected	The surgeons polish and appoint	1.505673208157532e-05	1.505673208157532e-05	16.01923179626465	16.01923179626465
152	gpt2	153	77	1	appraise	vp_coord	unexpected	The surgeons polish and appraises	0.0010561178096395018	0.0010561178096395018	12.900839805603027	12.900839805603027
153	gpt2	154	77	1	appraise	vp_coord	expected	The surgeons polish and appraise	0.4952212668613356	0.4952212668613356	8.461485982406884	8.461485982406884
154	gpt2	155	78	1	appreciate	vp_coord	unexpected	The surgeons polish and appreciates	0.3163398576407701	0.3163398576407701	10.808721601963045	10.808721601963045
155	gpt2	156	78	1	appreciate	vp_coord	expected	The surgeons polish and appreciate	1.1426277524151374e-05	1.1426277524151374e-05	16.41728401184082	16.41728401184082
156	gpt2	157	79	1	approach	vp_coord	unexpected	The surgeons polish and approaches	7.934184509394981e-07	7.934184509394981e-07	20.26541519165039	20.26541519165039
157	gpt2	158	79	1	approach	vp_coord	expected	The surgeons polish and approach	4.821334732696414e-05	4.821334732696414e-05	14.340208053588867	14.340208053588867
158	gpt2	159	80	1	approve	vp_coord	unexpected	The surgeons polish and approves	4.855919542023912e-07	4.855919542023912e-07	20.973751068115234	20.973751068115234
159	gpt2	160	80	1	approve	vp_coord	expected	The surgeons polish and approve	0.000166527548572	0.000166527548572	12.55195140838623	12.55195140838623
160	gpt2	161	81	1	argue	vp_coord	unexpected	The surgeons polish and argues	1.413412036299633e-07	1.413412036299633e-07	22.754314422607425	22.754314422607425
161	gpt2	162	81	1	argue	vp_coord	expected	The surgeons polish and argue	1.7265394490095787e-05	1.7265394490095787e-05	15.821757316589355	15.821757316589355
162	gpt2	163	82	1	arise	vp_coord	unexpected	The surgeons polish and arises	7.144454361451835e-09	7.144454361451835e-09	27.060529708862305	27.060529708862305
163	gpt2	164	82	1	arise	vp_coord	expected	The surgeons polish and arise	2.7043557793149375e-07	2.7043557793149375e-07	21.818212509155277	21.818212509155277
164	gpt2	165	83	1	arm	vp_coord	unexpected	The surgeons polish and arms	3.273508582424256e-06	3.273508582424256e-06	18.22073173522949	18.22073173522949
165	gpt2	166	83	1	arm	vp_coord	expected	The surgeons polish and arm	8.893402991816401e-05	8.893402991816401e-05	13.456905364990234	13.456905364990234
166	gpt2	167	84	1	arouse	vp_coord	unexpected	The surgeons polish and arouses	0.2659881221557914	0.2659881221557914	13.196904182434082	13.196904182434082
167	gpt2	168	84	1	arouse	vp_coord	expected	The surgeons polish and arouse	0.0006984093197388	0.0006984093197388	10.600947380065918	10.600947380065918
168	gpt2	169	85	1	arrange	vp_coord	unexpected	The surgeons polish and arranges	0.3395323536728938	0.3395323536728938	8.520275682210922	8.520275682210922
169	gpt2	170	85	1	arrange	vp_coord	expected	The surgeons polish and arrange	0.0005723885260522	0.0005723885260522	10.77071762084961	10.77071762084961
170	gpt2	171	86	1	arrest	vp_coord	unexpected	The surgeons polish and arrests	2.424945932943956e-07	2.424945932943956e-07	21.97554397583008	21.97554397583008
171	gpt2	172	86	1	arrest	vp_coord	expected	The surgeons polish and arrest	9.503554792900104e-06	9.503554792900104e-06	16.683101654052734	16.683101654052734
172	gpt2	173	87	1	arrive	vp_coord	unexpected	The surgeons polish and arrives	3.617406321154704e-07	3.617406321154704e-07	21.39854049682617	21.39854049682617
173	gpt2	174	87	1	arrive	vp_coord	expected	The surgeons polish and arrive	1.4394443496712483e-05	1.4394443496712483e-05	16.084129333496094	16.084129333496094
174	gpt2	175	88	1	articulate	vp_coord	unexpected	The surgeons polish and articulates	0.10375104360201699	0.10375104360201699	10.741435766220093	10.741435766220093
175	gpt2	176	88	1	articulate	vp_coord	expected	The surgeons polish and articulate	1.070512462320039e-05	1.070512462320039e-05	16.51133918762207	16.51133918762207
176	gpt2	177	89	1	ask	vp_coord	unexpected	The surgeons polish and asks	4.892586389360076e-07	4.892586389360076e-07	20.962900161743164	20.962900161743164
177	gpt2	178	89	1	ask	vp_coord	expected	The surgeons polish and ask	4.815746797248721e-05	4.815746797248721e-05	14.341880798339844	14.341880798339844
178	gpt2	179	90	1	assassinate	vp_coord	unexpected	The surgeons polish and assassinates	0.04259473245667419	0.04259473245667419	14.056087136268614	14.056087136268614
179	gpt2	180	90	1	assassinate	vp_coord	expected	The surgeons polish and assassinate	6.434717647607613e-07	6.434717647607613e-07	20.56761932373047	20.56761932373047
180	gpt2	181	91	1	assemble	vp_coord	unexpected	The surgeons polish and assembles	0.2557813689654722	0.2557813689654722	8.936867147684097	8.936867147684097
181	gpt2	182	91	1	assemble	vp_coord	expected	The surgeons polish and assemble	0.0005662986659444	0.0005662986659444	10.78614902496338	10.78614902496338
182	gpt2	183	92	1	assert	vp_coord	unexpected	The surgeons polish and asserts	1.703755998505585e-07	1.703755998505585e-07	22.484777450561523	22.484777450561523
183	gpt2	184	92	1	assert	vp_coord	expected	The surgeons polish and assert	9.883489838102832e-06	9.883489838102832e-06	16.626548767089844	16.626548767089844
184	gpt2	185	93	1	assess	vp_coord	unexpected	The surgeons polish and assesses	0.00092265765124465	0.00092265765124465	10.709936618804932	10.709936618804932
